Event	Data_Source	Site_ID	Dataset_ID	Site_Name	Site_Name_Clean	Longitude	Latitude	Continent	Age_Source	minAgeBP	maxAgeBP	medianAgeBP	meanAgeBP	Depth	Sample_ID	Abies	Acacia	Acanthaceae	Acanthophoenix	Acer	Achariaceae	Acridocarpus	Adansonia	Adenanthera	Adenium	Adenocarpus	Adina	Afraegle	Afzelia	Aidia	Aizoaceae	Alangium	Albizia	Alchornea	Allophylus	Alnus	Alstonia	Amanoa	Amaranthaceae	Amaryllidaceae	Anacardiaceae	Anacardium	Androstachys	Annona	Annonaceae	Anogeissus	Anopyxis	Anthocleista	Anthostema	Antiaris	Antidesma	Antrocaryon	Aphania	Aphloia	Apiaceae	Apocynaceae	Apodytes	Araceae	Araliaceae	Arbutus	Ardisia	Arecaceae	Argania	Argomuellera	Artemisia	Ascarina	Asparagaceae	Asphodelaceae	Asteraceae	Avicennia	Azadirachta	Baikiaea	Balanites	Balsaminaceae	Baphia	Barbeya	Barringtonia	Basellaceae	Bauhinia	Begoniaceae	Berberidaceae	Bergia	Berlinia	Bersama	Bertiera	Betula	Bignoniaceae	Bismarckia	Blighia	Bombax	Boraginaceae	Borassus	Boscia	Boswellia	Brachylaena	Brachystegia	Brachystephanus	Brassicaceae	Bridelia	Brucea	Bruniaceae	Buddleja	Burkea	Burseraceae	Buxus	Cadaba	Caesalpinia	Calostephane	Campanulaceae	Campylospermum	Canarium	Cannabaceae	Canthium	Capparaceae	Capparis	Caprifoliaceae	Carapa	Carissa	Carya	Caryophyllaceae	Casearia	Cassia	Cassine	Cassipourea	Castanea	Casuarina	Catha	Catunaregam	Cedrus	Ceiba	Celastraceae	Celtis	Ceratonia	Cercestis	Chaetachme	Chionanthus	Chrysobalanus	Chrysophyllum	Chytranthus	Cistaceae	Citrus	Clausena	Cleistanthus	Cleomaceae	Clerodendrum	Cliffortia	Clusiaceae	Cocculus	Cochlospermum	Cocos	Coffea	Cola	Colchicaceae	Colophospermum	Combretaceae	Combretum	Commelinaceae	Commiphora	Connaraceae	Convolvulaceae	Copaifera	Cordia	Cornus	Corylus	Coula	Crassulaceae	Crateva	Crudia	Cryptosepalum	Cucurbitaceae	Cunoniaceae	Cupressaceae	Cupressus	Cussonia	Cylicodiscus	Cylicomorpha	Cynometra	Cyperaceae	Cytinaceae	Dacryodes	Dalbergia	Daniellia	Dasylepis	Deinbollia	Delonix	Detarium	Dialium	Dichapetalaceae	Dichrostachys	Dictyosperma	Didiereaceae	Dilleniaceae	Dioscoreaceae	Diospyros	Dipsacaceae	Dipterocarpaceae	Dobera	Dodonaea	Dombeya	Dracaena	Droseraceae	Drypetes	Dypsis	Ebenaceae	Ehretia	Ekebergia	Elaeagnaceae	Elaeis	Elaeocarpaceae	Elaeocarpus	Elaeophorbia	Englerophytum	Entada	Entandrophragma	Ephedra	Ephedraceae	Ericales	Eriocoelum	Erythrina	Erythrococca	Erythrophleum	Erythroxylaceae	Erythroxylum	Eucalyptus	Euclea	Eugenia	Euphorbiaceae	Excoecaria	Fabaceae	Fadogia	Fagaceae	Fagaropsis	Fagus	Faidherbia	Faurea	Ficalhoa	Ficus	Flacourtia	Flacourtiaceae	Fleroya	Flueggea	Foetidia	Frankeniaceae	Fraxinus	Funtumia	Gaertnera	Ganophyllum	Garcinia	Gardenia	Genista	Gentianaceae	Geraniaceae	Gesneriaceae	Gilbertiodendron	Glenniea	Grewia	Guibourtia	Guiera	Gunneraceae	Gymnosporia	Gyrocarpus	Haematostaphis	Hagenia	Hamamelidaceae	Harrisonia	Harungana	Heisteria	Heliotropium	Heteropterys	Hevea	Hildegardia	Holoptelea	Homalium	Hydroleaceae	Hylodendron	Hymenocardia	Hymenodictyon	Hymenostegia	Hyophorbe	Hypericaceae	Hyphaene	Icacinaceae	Ilex	Illigera	Indeterminable	Indigofera	Iridaceae	Irvingia	Isoberlinia	Ixora	Juglans	Julbernardia	Juncaceae	Juniperus	Khaya	Kigelia	Kiggelaria	Kirkia	Labourdonnaisia	Lamiaceae	Lannea	Lasianthus	Lasiodiscus	Latania	Lauraceae	Laurus	Lawsonia	Lecythidaceae	Lepisanthes	Leptaulus	Leucosidea	Liliaceae	Limeaceae	Linaceae	Linderniaceae	Loesenera	Lonchocarpus	Lophira	Lovoa	Lumnitzera	Lythraceae	Macaranga	Maclura	Maerua	Maesa	Maesopsis	Majidea	Mallotus	Malpighiaceae	Malvaceae	Mangifera	Manilkara	Mansonia	Maprounea	Maranthes	Margaritaria	Markhamia	Martretia	Maytenus	Melastomataceae	Meliaceae	Melochia	Menispermaceae	Metteniusaceae	Mezoneuron	Micrococca	Microdesmis	Milicia	Mimulopsis	Mimusops	Mitragyna	Monimiaceae	Montiaceae	Montiniaceae	Moraceae	Morinda	Morus	Musanga	Myrianthus	Myrica	Myricaceae	Myrothamnus	Myrsinaceae	Myrsine	Myrtaceae	Myrtus	Nauclea	Neoboutonia	Neoshirakia	Nerium	Neuradaceae	Newtonia	Nitrariaceae	Noronhia	Nuxia	Nyctaginaceae	Ochna	Ochnaceae	Ochthocosmus	Ocotea	Olacaceae	Olax	Oldfieldia	Olea	Oleaceae	Olinia	Onagraceae	Oncoba	Operculicarya	Opiliaceae	Orchidaceae	Orobanchaceae	Ostrya.Carpinus	Ouratea	Oxalidaceae	Ozoroa	Palisota	Panda	Pandanus	Papaveraceae	Pappea	Parinari	Parkia	Parkinsonia	Passiflora	Passifloraceae	Paullinia	Pausinystalia	Pedaliaceae	Peltophorum	Penaeaceae	Penianthus	Pentaclethra	Pentadesma	Peraceae	Pericopsis	Phillyrea	Phoenix	Phylica	Phyllanthaceae	Phytolaccaceae	Picea	Piliostigma	Pinaceae	Pinus	Piper	Piperaceae	Piptadenia	Piptadeniastrum	Piptostigma	Pistacia	Pittosporaceae	Pittosporum	Plantaginaceae	Platycelyphium	Plumbaginaceae	Poaceae	Podocarpus	Polygalaceae	Polygonaceae	Polyscias	Populus	Portulacaceae	Poupartia	Pouteria	Premna	Primulaceae	Prosopis	Proteaceae	Protium	Prunus	Pseudospondias	Psiloxylon	Psychotria	Psydrax	Ptaeroxylon	Pterocarpus	Pterolobium	Putranjivaceae	Pycnanthus	Quassia	Quercus	Randia	Ranunculaceae	Rapanea	Rauvolfia	Ravenea	Resedaceae	Restionaceae	Rhamnaceae	Rhamnus	Rhizophora	Rhus	Rinorea	Rosaceae	Rothmannia	Rubiaceae	Rumex	Rutaceae	Sacoglottis	Salicaceae	Salix	Salvadora	Salvadoraceae	Sambucus	Santalaceae	Santiria	Sapindaceae	Sapium	Sapotaceae	Sarcosperma	Saxifragaceae	Schefflera	Schrebera	Sclerocarya	Scorodophloeus	Scottellia	Scrophulariaceae	Searsia	Senna	Shirakiopsis	Sideroxylon	Simaroubaceae	Smilacaceae	Solanaceae	Sonneratia	Sorbus	Sorindeia	Sparrmannia	Spathodea	Sphenocleaceae	Spirostachys	Spondias	Sterculia	Stereospermum	Strombosia	Strychnos	Symphonia	Synsepalum	Syzygium	Tabernaemontana	Talinaceae	Talipariti	Tamaricaceae	Tamarindus	Tamarix	Tarchonanthus	Tarenna	Taxus	Teclea	Terminalia	Thalictrum	Theaceae	Thomandersia	Thymelaeaceae	Tieghemella	Tilia	Tiliaceae	Treculia	Trema	Trichilia	Trichocladus	Trilepisium	Triplochiton	Trymatococcus	Uapaca	Ulmaceae	Ulmus	Urera	Urticaceae	Uvaria	Vahliaceae	Vangueria	Velloziaceae	Vepris	Verbenaceae	Viburnum	Vismia	Vitaceae	Vitellaria	Vitex	Voacanga	Welwitschiaceae	Ximenia	Xylia	Xylocarpus	Xymalos	Xyridaceae	Zanha	Zanthoxylum	Ziziphus	Zygophyllaceae
ALB3PC	Neotoma	23828	41298	Lake Albert WHOI core 3PC	Lake Albert WHOI core 3PC	30.575	1.52	Africa	AWI	-139	30	-54	-53	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ALB3PC	Neotoma	23828	41298	Lake Albert WHOI core 3PC	Lake Albert WHOI core 3PC	30.575	1.52	Africa	AWI	2	917	286	335	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ALB3PC	Neotoma	23828	41298	Lake Albert WHOI core 3PC	Lake Albert WHOI core 3PC	30.575	1.52	Africa	AWI	192	1436	674	714	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALB3PC	Neotoma	23828	41298	Lake Albert WHOI core 3PC	Lake Albert WHOI core 3PC	30.575	1.52	Africa	AWI	410	1836	1053	1074	60	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALB3PC	Neotoma	23828	41298	Lake Albert WHOI core 3PC	Lake Albert WHOI core 3PC	30.575	1.52	Africa	AWI	688	2279	1439	1446	80	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALB3PC	Neotoma	23828	41298	Lake Albert WHOI core 3PC	Lake Albert WHOI core 3PC	30.575	1.52	Africa	AWI	1073	2628	1819	1829	100	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALB3PC	Neotoma	23828	41298	Lake Albert WHOI core 3PC	Lake Albert WHOI core 3PC	30.575	1.52	Africa	AWI	1499	2980	2206	2214	120	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ALB3PC	Neotoma	23828	41298	Lake Albert WHOI core 3PC	Lake Albert WHOI core 3PC	30.575	1.52	Africa	AWI	1942	3350	2573	2580	140	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
