Event	Data_Source	Site_ID	Dataset_ID	Site_Name	Site_Name_Clean	Longitude	Latitude	Continent	Age_Source	minAgeBP	maxAgeBP	medianAgeBP	meanAgeBP	Depth	Sample_ID	Abatia	Abies	Acacia	Acanthaceae	Acer	Achatocarpus	Acnistus	Adelobotrys	Adenanthera	Aextoxicon	Aizoaceae	Alchornea	Alchorneopsis	Aldina	Alibertia	Allophylus	Alnus	Aloysia	Alstroemeriaceae	Amaioua	Amaranthaceae	Amaryllidaceae	Ampelocera	Anacardiaceae	Anacardium	Anadenanthera	Andira	Anemopaegma	Aniba	Annona	Annonaceae	Anthodiscus	Aparisthmium	Apeiba	Apiaceae	Apocynaceae	Aquifoliaceae	Araceae	Araliaceae	Araucaria	Ardisia	Arecaceae	Aristotelia	Arrabidaea	Artemisia	Asparagaceae	Aspidosperma	Asteliaceae	Asteraceae	Asterales	Astrocaryum	Astronium	Attalea	Austrocedrus	Avicennia	Azara	Bactris	Balanophoraceae	Balfourodendron	Balsaminaceae	Banara	Bataceae	Bauhinia	Begoniaceae	Berberidaceae	Bertiera	Betula	Betulaceae	Bignoniaceae	Billia	Bixaceae	Blepharandra	Bocoa	Bombacaceae	Bombacopsis	Bombax	Bonnetiaceae	Boraginaceae	Boscia	Bougainvillea	Bowdichia	Brassicaceae	Bromeliaceae	Brosimum	Broussonetia	Brownea	Brunellia	Buddleja	Bunchosia	Burmanniaceae	Bursera	Burseraceae	Byrsonima	Cabralea	Cactaceae	Caesalpinia	Calceolariaceae	Calliandra	Calophyllaceae	Calophyllum	Calyceraceae	Calycolpus	Calycophyllum	Campanulaceae	Campnosperma	Campomanesia	Campsiandra	Cannabaceae	Capparaceae	Capparis	Caprifoliaceae	Carapa	Cariniana	Caryocar	Caryocaraceae	Caryophyllaceae	Casearia	Cassia	Cassipourea	Castela	Castilla	Casuarina	Catostemma	Cavanillesia	Cecropia	Cedrela	Ceiba	Celastraceae	Celtis	Centrolobium	Ceroxylon	Chamaedorea	Cheiloclinium	Chelyocarpus	Chloranthaceae	Chrysobalanaceae	Chrysobalanus	Chrysophyllum	Cistaceae	Citrus	Cleidion	Cleomaceae	Clethra	Clethraceae	Clusia	Clusiaceae	Coccoloba	Cochlospermaceae	Cochlospermum	Codia	Colubrina	Columelliaceae	Combretaceae	Combretum	Commelinaceae	Connaraceae	Connarus	Convolvulaceae	Copaifera	Copernicia	Cordia	Coriariaceae	Corylus	Costaceae	Couepia	Couratari	Coussarea	Coutarea	Crassulaceae	Crescentia	Crudia	Cryosophila	Cucurbitaceae	Cunoniaceae	Cupania	Cupressaceae	Cybianthus	Cybistax	Cyclanthaceae	Cynometra	Cyperaceae	Cyrilla	Dacrydium	Dacryodes	Dalbergia	Daphnopsis	Dasyphyllum	Dendropanax	Dialium	Dichapetalaceae	Dictyocaryum	Didymopanax	Dilleniaceae	Dinizia	Dioscoreaceae	Diospyros	Discaria	Dodonaea	Drimys	Duroia	Elaeagia	Elaeagnus	Elaeocarpaceae	Elaeoluma	Embothrium	Emmotum	Encelia	Endopleura	Entada	Ephedra	Ericales	Eriotheca	Erisma	Erythrina	Erythrochiton	Erythroxylaceae	Erythroxylum	Escallonia	Escalloniaceae	Eschweilera	Esenbeckia	Eucalyptus	Eucryphia	Eugenia	Euphorbiaceae	Euterpe	Fabaceae	Fabales	Faramea	Ferdinandusa	Ficus	Fitzroya	Flacourtiaceae	Francoaceae	Fraxinus	Froesiodendron	Fuchsia	Fusaea	Gaiadendron	Garcinia	Geissanthus	Genipa	Gentianaceae	Geoffroea	Geonoma	Geraniaceae	Gesneriaceae	Gevuina	Godoya	Gomortega	Gordonia	Goupia	Griselinia	Grossulariaceae	Guarea	Guatteria	Guazuma	Guettarda	Gunneraceae	Gustavia	Hancornia	Havardia	Hedyosmum	Heisteria	Helicostylis	Helicteres	Heliocarpus	Heliotropium	Herrania	Hesperomeles	Heteropterys	Hieronyma	Himatanthus	Hippomane	Hirtella	Humiriaceae	Hura	Hydrangea	Hydrangeaceae	Hydrogaster	Hymenaea	Hymenolobium	Hypericaceae	Icacinaceae	Ilex	Indeterminable	Indigofera	Inga	Iriartea	Iriartella	Iridaceae	Iryanthera	Isertia	Ixora	Jacaranda	Juglandaceae	Juglans	Juncaceae	Juniperus	Kageneckia	Kielmeyera	Krameriaceae	Lacistema	Lacmellea	Laetia	Lafoensia	Laguncularia	Lamanonia	Lamiaceae	Lauraceae	Laurelia	Lecythidaceae	Lepidocaryum	Lepidothamnus	Licania	Liliaceae	Linaceae	Linderniaceae	Lithraea	Loasaceae	Loganiaceae	Lomatia	Lonchocarpus	Longetia	Loranthaceae	Luehea	Lythraceae	Mabea	Macherium	Maclura	Macrolobium	Magonia	Malanea	Malpighia	Malpighiaceae	Malvaceae	Mandevilla	Manicaria	Manihot	Manilkara	Maprounea	Maquira	Marcgraviaceae	Margaritaria	Maripa	Mauritia	Mauritiella	Maytenus	Melastomataceae	Melia	Meliaceae	Meliosma	Melochia	Menispermaceae	Metrosideros	Metteniusaceae	Micropholis	Microteaceae	Misodendraceae	Montiaceae	Moraceae	Mouriri	Muntingia	Myracrodruon	Myrceugenia	Myrcia	Myrica	Myricaceae	Myristicaceae	Myrocarpus	Myroxylon	Myrsinaceae	Myrsine	Myrtaceae	Nectandra	Nothofagus	Nyctaginaceae	Ochnaceae	Ochroma	Ocotea	Oenocarpus	Olacaceae	Onagraceae	Orchidaceae	Oreopanax	Ormosia	Orobanchaceae	Ouratea	Oxalidaceae	Pachira	Palicourea	Pandanaceae	Panopsis	Papaveraceae	Parahancornia	Parkia	Parkinsonia	Passiflora	Passifloraceae	Paullinia	Peltogyne	Pentaclethra	Peraceae	Petiveriaceae	Philesiaceae	Phrymaceae	Phyllanthaceae	Phyllostylon	Phytelephas	Phytolaccaceae	Picea	Picrodendraceae	Pilgerodendron	Piliostigma	Pinaceae	Pinus	Piper	Piperaceae	Piptadenia	Piscidia	Pisonia	Pithecellobium	Plantaginaceae	Plumbaginaceae	Poaceae	Podocarpaceae	Podocarpus	Polemoniaceae	Polygalaceae	Polygonaceae	Polylepis	Populus	Poraqueiba	Portulacaceae	Posoqueria	Pourouma	Pouteria	Primulaceae	Prockia	Prosopis	Proteaceae	Protium	Prumnopitys	Prunus	Pseudobombax	Pseudolmedia	Pseudopanax	Psidium	Psychotria	Pterandra	Pterocarpus	Pterogyne	Qualea	Quararibea	Quercus	Randia	Ranunculaceae	Rapanea	Rapateaceae	Raukaua	Restionaceae	Rhamnaceae	Rhamnus	Rhizophora	Rhus	Richeria	Rinorea	Rosaceae	Roupala	Ruagea	Rubiaceae	Rumex	Rutaceae	Sacoglottis	Salicaceae	Salix	Sambucus	Santalaceae	Sapindaceae	Sapium	Sapotaceae	Sarcobataceae	Saurauia	Saxegothaea	Saxifragaceae	Scalesia	Scheelea	Schefflera	Schinopsis	Schinus	Schizolobium	Schnella	Schoepfiaceae	Sclerolobium	Scrophulariaceae	Scutia	Senefeldera	Senna	Sideroxylon	Simarouba	Simaroubaceae	Siparuna	Sloanea	Smilacaceae	Socratea	Solanaceae	Sophora	Sorocea	Spirotheca	Spondias	Stemonuraceae	Sterculia	Stereospermum	Stylidiaceae	Styloceras	Stylogyne	Styrax	Swartzia	Syagrus	Symmeria	Symphonia	Symplocos	Syngonium	Tabebuia	Tabernaemontana	Tachigali	Talisia	Tapirira	Tecoma	Ternstroemia	Thalictrum	Theaceae	Theobroma	Thevetia	Thrinax	Thymelaeaceae	Tilia	Tiliaceae	Tovomita	Trema	Trichanthera	Trichilia	Triplaris	Tropaeolaceae	Turpinia	Ulmaceae	Ulmus	Unonopsis	Urera	Urticaceae	Urticales	Vachellia	Valerianaceae	Vallea	Verbenaceae	Viburnum	Violaceae	Virola	Vismia	Vitaceae	Vitex	Vivianiaceae	Vochysiaceae	Vouacapoua	Warszewiczia	Weinmannia	Wettinia	Winteraceae	Ximenia	Xylopia	Xylosma	Xyridaceae	Zanthoxylum	Zeyheria	Ziziphus	Zollernia	Zygophyllaceae
HUALAHUE	Neotoma	10060	15103	Lago Huala Hué	Lago Huala Hue	-71.5071	-41.5107	South America	AWI	-83.52	346.52	56.08	74.72	8.16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HUALAHUE	Neotoma	10060	15103	Lago Huala Hué	Lago Huala Hue	-71.5071	-41.5107	South America	AWI	-64.04	746.64	167.16	209.44	16.32	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HUALAHUE	Neotoma	10060	15103	Lago Huala Hué	Lago Huala Hue	-71.5071	-41.5107	South America	AWI	-33.8	1105.76	277.2	340.72	24.48	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HUALAHUE	Neotoma	10060	15103	Lago Huala Hué	Lago Huala Hue	-71.5071	-41.5107	South America	AWI	44.32	1202.94	413.1	464.56	33.54	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HUALAHUE	Neotoma	10060	15103	Lago Huala Hué	Lago Huala Hue	-71.5071	-41.5107	South America	AWI	92.5	1310.2	530.1	576.1	41.7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HUALAHUE	Neotoma	10060	15103	Lago Huala Hué	Lago Huala Hue	-71.5071	-41.5107	South America	AWI	235.16	1506.28	756.3	790.26	58.02	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HUALAHUE	Neotoma	10060	15103	Lago Huala Hué	Lago Huala Hue	-71.5071	-41.5107	South America	AWI	393.42	1725.74	978.08	1002.42	74.34	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HUALAHUE	Neotoma	10060	15103	Lago Huala Hué	Lago Huala Hue	-71.5071	-41.5107	South America	AWI	495.05	1831	1087.8	1111.15	82.55	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
