"Dataset_ID"	"Continent"	"Sample_ID"	"Age_BP"	"Distance_weighting"	"Basin_type"	"Basin_Area"	"Basin_Diameter"	"RPP_Set"	"Basin_Source"	"Pollen_Source_Radius"	"Pollen_Source_Area"	"Median_rel_influx_at_PSR"	"Std_rel_influx_at_PSR"	"Abies.mean"	"Acer.mean"	"Alnus.mean"	"Amaranthaceae.mean"	"Amaryllidaceae.mean"	"Apiaceae.mean"	"Araliaceae.mean"	"Artemisia.mean"	"Asparagaceae.mean"	"Asteraceae.mean"	"Betula.mean"	"Brassicaceae.mean"	"Buxus.mean"	"Campanulaceae.mean"	"Cannabaceae.mean"	"Caprifoliaceae.mean"	"Caryophyllaceae.mean"	"Celastraceae.mean"	"Cornus.mean"	"Corylus.mean"	"Crassulaceae.mean"	"Cyperaceae.mean"	"Ephedra.mean"	"Ericales.mean"	"Euphorbiaceae.mean"	"Fabaceae.mean"	"Fagus.mean"	"Frangula.mean"	"Fraxinus.mean"	"Gentianaceae.mean"	"Grossulariaceae.mean"	"Hypericaceae.mean"	"Ilex.mean"	"Iridaceae.mean"	"Juniperus.mean"	"Lamiaceae.mean"	"Ligustrum.mean"	"Liliaceae.mean"	"Linaceae.mean"	"Lythraceae.mean"	"Olea.mean"	"Onagraceae.mean"	"Orobanchaceae.mean"	"Ostrya.Carpinus.mean"	"Oxalidaceae.mean"	"Papaveraceae.mean"	"Picea.mean"	"Pinus.mean"	"Plantaginaceae.mean"	"Poaceae.mean"	"Polygonaceae.mean"	"Populus.mean"	"Primulaceae.mean"	"Prunus.mean"	"Quercus.mean"	"Ranunculaceae.mean"	"Rhamnus.mean"	"Rosaceae.mean"	"Rubiaceae.mean"	"Rumex.mean"	"Salix.mean"	"Sambucus.mean"	"Santalaceae.mean"	"Saxifragaceae.mean"	"Solanaceae.mean"	"Sorbus.mean"	"Taxus.mean"	"Thalictrum.mean"	"Tilia.mean"	"Ulmus.mean"	"Urticaceae.mean"	"Viburnum.mean"	"Vitaceae.mean"	"Abies.median"	"Acer.median"	"Alnus.median"	"Amaranthaceae.median"	"Amaryllidaceae.median"	"Apiaceae.median"	"Araliaceae.median"	"Artemisia.median"	"Asparagaceae.median"	"Asteraceae.median"	"Betula.median"	"Brassicaceae.median"	"Buxus.median"	"Campanulaceae.median"	"Cannabaceae.median"	"Caprifoliaceae.median"	"Caryophyllaceae.median"	"Celastraceae.median"	"Cornus.median"	"Corylus.median"	"Crassulaceae.median"	"Cyperaceae.median"	"Ephedra.median"	"Ericales.median"	"Euphorbiaceae.median"	"Fabaceae.median"	"Fagus.median"	"Frangula.median"	"Fraxinus.median"	"Gentianaceae.median"	"Grossulariaceae.median"	"Hypericaceae.median"	"Ilex.median"	"Iridaceae.median"	"Juniperus.median"	"Lamiaceae.median"	"Ligustrum.median"	"Liliaceae.median"	"Linaceae.median"	"Lythraceae.median"	"Olea.median"	"Onagraceae.median"	"Orobanchaceae.median"	"Ostrya.Carpinus.median"	"Oxalidaceae.median"	"Papaveraceae.median"	"Picea.median"	"Pinus.median"	"Plantaginaceae.median"	"Poaceae.median"	"Polygonaceae.median"	"Populus.median"	"Primulaceae.median"	"Prunus.median"	"Quercus.median"	"Ranunculaceae.median"	"Rhamnus.median"	"Rosaceae.median"	"Rubiaceae.median"	"Rumex.median"	"Salix.median"	"Sambucus.median"	"Santalaceae.median"	"Saxifragaceae.median"	"Solanaceae.median"	"Sorbus.median"	"Taxus.median"	"Thalictrum.median"	"Tilia.median"	"Ulmus.median"	"Urticaceae.median"	"Viburnum.median"	"Vitaceae.median"	"Abies.q90"	"Acer.q90"	"Alnus.q90"	"Amaranthaceae.q90"	"Amaryllidaceae.q90"	"Apiaceae.q90"	"Araliaceae.q90"	"Artemisia.q90"	"Asparagaceae.q90"	"Asteraceae.q90"	"Betula.q90"	"Brassicaceae.q90"	"Buxus.q90"	"Campanulaceae.q90"	"Cannabaceae.q90"	"Caprifoliaceae.q90"	"Caryophyllaceae.q90"	"Celastraceae.q90"	"Cornus.q90"	"Corylus.q90"	"Crassulaceae.q90"	"Cyperaceae.q90"	"Ephedra.q90"	"Ericales.q90"	"Euphorbiaceae.q90"	"Fabaceae.q90"	"Fagus.q90"	"Frangula.q90"	"Fraxinus.q90"	"Gentianaceae.q90"	"Grossulariaceae.q90"	"Hypericaceae.q90"	"Ilex.q90"	"Iridaceae.q90"	"Juniperus.q90"	"Lamiaceae.q90"	"Ligustrum.q90"	"Liliaceae.q90"	"Linaceae.q90"	"Lythraceae.q90"	"Olea.q90"	"Onagraceae.q90"	"Orobanchaceae.q90"	"Ostrya.Carpinus.q90"	"Oxalidaceae.q90"	"Papaveraceae.q90"	"Picea.q90"	"Pinus.q90"	"Plantaginaceae.q90"	"Poaceae.q90"	"Polygonaceae.q90"	"Populus.q90"	"Primulaceae.q90"	"Prunus.q90"	"Quercus.q90"	"Ranunculaceae.q90"	"Rhamnus.q90"	"Rosaceae.q90"	"Rubiaceae.q90"	"Rumex.q90"	"Salix.q90"	"Sambucus.q90"	"Santalaceae.q90"	"Saxifragaceae.q90"	"Solanaceae.q90"	"Sorbus.q90"	"Taxus.q90"	"Thalictrum.q90"	"Tilia.q90"	"Ulmus.q90"	"Urticaceae.q90"	"Viburnum.q90"	"Vitaceae.q90"	"Abies.q10"	"Acer.q10"	"Alnus.q10"	"Amaranthaceae.q10"	"Amaryllidaceae.q10"	"Apiaceae.q10"	"Araliaceae.q10"	"Artemisia.q10"	"Asparagaceae.q10"	"Asteraceae.q10"	"Betula.q10"	"Brassicaceae.q10"	"Buxus.q10"	"Campanulaceae.q10"	"Cannabaceae.q10"	"Caprifoliaceae.q10"	"Caryophyllaceae.q10"	"Celastraceae.q10"	"Cornus.q10"	"Corylus.q10"	"Crassulaceae.q10"	"Cyperaceae.q10"	"Ephedra.q10"	"Ericales.q10"	"Euphorbiaceae.q10"	"Fabaceae.q10"	"Fagus.q10"	"Frangula.q10"	"Fraxinus.q10"	"Gentianaceae.q10"	"Grossulariaceae.q10"	"Hypericaceae.q10"	"Ilex.q10"	"Iridaceae.q10"	"Juniperus.q10"	"Lamiaceae.q10"	"Ligustrum.q10"	"Liliaceae.q10"	"Linaceae.q10"	"Lythraceae.q10"	"Olea.q10"	"Onagraceae.q10"	"Orobanchaceae.q10"	"Ostrya.Carpinus.q10"	"Oxalidaceae.q10"	"Papaveraceae.q10"	"Picea.q10"	"Pinus.q10"	"Plantaginaceae.q10"	"Poaceae.q10"	"Polygonaceae.q10"	"Populus.q10"	"Primulaceae.q10"	"Prunus.q10"	"Quercus.q10"	"Ranunculaceae.q10"	"Rhamnus.q10"	"Rosaceae.q10"	"Rubiaceae.q10"	"Rumex.q10"	"Salix.q10"	"Sambucus.q10"	"Santalaceae.q10"	"Saxifragaceae.q10"	"Solanaceae.q10"	"Sorbus.q10"	"Taxus.q10"	"Thalictrum.q10"	"Tilia.q10"	"Ulmus.q10"	"Urticaceae.q10"	"Viburnum.q10"	"Vitaceae.q10"	"Abies.sd"	"Acer.sd"	"Alnus.sd"	"Amaranthaceae.sd"	"Amaryllidaceae.sd"	"Apiaceae.sd"	"Araliaceae.sd"	"Artemisia.sd"	"Asparagaceae.sd"	"Asteraceae.sd"	"Betula.sd"	"Brassicaceae.sd"	"Buxus.sd"	"Campanulaceae.sd"	"Cannabaceae.sd"	"Caprifoliaceae.sd"	"Caryophyllaceae.sd"	"Celastraceae.sd"	"Cornus.sd"	"Corylus.sd"	"Crassulaceae.sd"	"Cyperaceae.sd"	"Ephedra.sd"	"Ericales.sd"	"Euphorbiaceae.sd"	"Fabaceae.sd"	"Fagus.sd"	"Frangula.sd"	"Fraxinus.sd"	"Gentianaceae.sd"	"Grossulariaceae.sd"	"Hypericaceae.sd"	"Ilex.sd"	"Iridaceae.sd"	"Juniperus.sd"	"Lamiaceae.sd"	"Ligustrum.sd"	"Liliaceae.sd"	"Linaceae.sd"	"Lythraceae.sd"	"Olea.sd"	"Onagraceae.sd"	"Orobanchaceae.sd"	"Ostrya.Carpinus.sd"	"Oxalidaceae.sd"	"Papaveraceae.sd"	"Picea.sd"	"Pinus.sd"	"Plantaginaceae.sd"	"Poaceae.sd"	"Polygonaceae.sd"	"Populus.sd"	"Primulaceae.sd"	"Prunus.sd"	"Quercus.sd"	"Ranunculaceae.sd"	"Rhamnus.sd"	"Rosaceae.sd"	"Rubiaceae.sd"	"Rumex.sd"	"Salix.sd"	"Sambucus.sd"	"Santalaceae.sd"	"Saxifragaceae.sd"	"Solanaceae.sd"	"Sorbus.sd"	"Taxus.sd"	"Thalictrum.sd"	"Tilia.sd"	"Ulmus.sd"	"Urticaceae.sd"	"Viburnum.sd"	"Vitaceae.sd"
40963	"Europe"	"1"	3858.75	"gpm unstable"	"lake"	282507.7207	599.749949302404	"CF_orig"	"GIS"	138189.224137931	59992675366.725	80.6128688012392	3.57316243763212	6.4441325	2.413711	6.465065	0	0	0.5830995	0	0.397653	0	4.3560765	0.306841	0	0	0	0	0	0	0	0	14.0418955	0	3.104636	0	0	0	0	15.3449375	0	2.0292455	0	0	1.368909	0	0	0.040782	0.561286	0	0	0	0	0	0	1.1241625	0	0	0.3353385	2.3482465	0.2247355	3.0684575	22.3527465	0	0.1352115	0	0	2.9323135	0	0.7020365	0.688212	0.193487	0.519704	2.4155705	0	0	0	0	1.3548185	0	0.0690715	1.797837	1.241158	0.6843195	0.354307	0	6.225	2.266	6.444	0	0	0.542	0	0.2925	0	4.2225	0.291	0	0	0	0	0	0	0	0	14	0	3.042	0	0	0	0	15.2365	0	2.0005	0	0	1.244	0	0	0.037	0.528	0	0	0	0	0	0	1.0545	0	0	0.29	2.2565	0.218	2.838	22.293	0	0.08	0	0	2.898	0	0.591	0.6535	0.1855	0.5075	2.2835	0	0	0	0	1.236	0	0.069	1.703	1.171	0.5955	0.293	0	9.2354	5.6619	7.2863	0	0	1.0382	0	0.6793	0	7.6281	0.497	0	0	0	0	0	0	0	0	16.6794	0	4.9431	0	0	0	0	17.9512	0	2.6821	0	0	2.4111	0	0	0.096	1.1102	0	0	0	0	0	0	2.6307	0	0	0.8012	3.5409	0.343	4.8436	25.7023	0	0.2811	0	0	3.74	0	1.3975	1.3704	0.43	1.1392	4.2717	0	0	0	0	2.3532	0	0.154	2.9072	1.929	1.3641	0.84	0	3.8798	0	5.643	0	0	0.1789	0	0.105	0	1.4499	0.131	0	0	0	0	0	0	0	0	11.413	0	1.2929	0	0	0	0	12.8035	0	1.4249	0	0	0.492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2099	0.113	1.519	19.1398	0	0	0	0	2.1776	0	0	0	0	0	0.7507	0	0	0	0	0.4969	0	0	0.7679	0.6478	0	0	0	2.22510939862778	2.38731026295805	0.647483865013427	0	0	0.354404013383174	0	0.790446465865146	0	2.45429025238851	0.142221461780898	0	0	0	0	0	0	0	0	2.01725042426984	0	1.37910656076932	0	0	0	0	2.02890215302933	0	0.488897430529696	0	0	0.789712086971673	0	0	0.0420379598819391	0.405234014499343	0	0	0	0	0	0	1.11827541824422	0	0	0.368504953654878	0.914499728055759	0.0896585515591449	1.46060206709184	2.57192201702707	0	0.368346816813283	0	0	0.612366206124204	0	0.602927510534417	0.502154189936951	0.195964805343885	0.524881988579307	1.44013930563664	0	0	0	0	0.822957007185423	0	0.0698529677701896	0.816743273139185	0.529131837339848	0.546936519349228	0.483615406787088	0
40963	"Europe"	"2"	3868	"gpm unstable"	"lake"	282507.7207	599.749949302404	"CF_orig"	"GIS"	138189.224137931	59992675366.725	80.6128688012392	3.57316243763212	6.419669	0	8.0881815	0	0	0	0	0.3084	0	0	0.2679615	0	0	0	0	0	0	0	0	18.9122415	0	2.672836	0	0	0	0	16.0221145	0	2.193364	0	0	0.3683385	0	0	0.042351	0	0	0	0	0	0	0	0	0	0	0	1.42828	0.035384	4.0956265	25.6176925	0	0	0	0	4.090092	0	0.3792785	1.1313485	0.206971	0.552582	3.5656725	0.363254	0	0	0	0.380752	0	0	1.1313365	0.9929025	0.7333545	0	0	6.0955	0	8.051	0	0	0	0	0.226	0	0	0.255	0	0	0	0	0	0	0	0	18.8405	0	2.6405	0	0	0	0	15.9825	0	2.148	0	0	0.313	0	0	0.039	0	0	0	0	0	0	0	0	0	0	0	1.3715	0.034	3.7785	25.5975	0	0	0	0	4.0525	0	0.3155	1.08	0.201	0.55	3.329	0.314	0	0	0	0.3165	0	0	1.0935	0.9175	0.621	0	0	9.3125	0	9.0511	0	0	0	0	0.564	0	0	0.451	0	0	0	0	0	0	0	0	21.8204	0	4.4472	0	0	0	0	18.5991	0	2.917	0	0	0.8621	0	0	0.1021	0	0	0	0	0	0	0	0	0	0	0	2.3891	0.077	6.2103	29.0984	0	0	0	0	5.0691	0	0.8911	1.992	0.4701	1.2131	6.08	0.862	0	0	0	0.9021	0	0	1.9891	1.6462	1.4532	0	0	3.8287	0	7.1494	0	0	0	0	0.067	0	0	0.1149	0	0	0	0	0	0	0	0	16.0278	0	1.2288	0	0	0	0	13.444	0	1.5236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5964	0	2.2517	22.2127	0	0	0	0	3.1638	0	0	0.35	0	0	1.4359	0	0	0	0	0	0	0	0.362	0.446	0	0	0	2.29315139777241	0	0.750004155104548	0	0	0	0	0.765276578186318	0	0	0.135541199367989	0	0	0	0	0	0	0	0	2.26596336624543	0	1.30498088593677	0	0	0	0	2.05224912074937	0	0.5404718155424	0	0	0.401180784595567	0	0	0.0448047936471856	0	0	0	0	0	0	0	0	0	0	0	0.735405720937221	0.0355101538931438	1.94267072551465	2.64842898960879	0	0	0	0	0.756505265443885	0	0.413281039422961	0.676878212165824	0.211543753249226	0.5534613030583	1.82031432927735	0.406952399687981	0	0	0	0.411026684004192	0	0	0.65641892429289	0.489726781127831	0.634443056409055	0	0
40963	"Europe"	"3"	3877.8	"gpm unstable"	"lake"	282507.7207	599.749949302404	"CF_orig"	"GIS"	138189.224137931	59992675366.725	80.6128688012392	3.57316243763212	7.58195	0	7.280652	0	0	0	0	1.117281	0	4.8061385	0.529383	0	0	0	0	0	0	0	0	15.766372	0	4.716915	0	0	0	0	16.362136	0	1.8860985	0	0	0	0	0	0.0843765	0.312241	0	0	0	0	0	0	0	0	0	0	1.7934735	0.17653	1.481837	25.9919265	0	0	0	0	4.882058	0	0	0.3616665	0	0	0.892959	0	0	0	0	0	0.3853565	0.0781065	1.56232	0.8259	1.1243035	0	0	7.249	0	7.2675	0	0	0	0	0.8695	0	4.647	0.517	0	0	0	0	0	0	0	0	15.7705	0	4.632	0	0	0	0	16.2565	0	1.859	0	0	0	0	0	0.078	0.292	0	0	0	0	0	0	0	0	0	0	1.714	0.171	1.3475	25.9455	0	0	0	0	4.867	0	0	0.352	0	0	0.824	0	0	0	0	0	0.323	0.075	1.4915	0.7645	0.9715	0	0	10.7677	0	8.2093	0	0	0	0	1.8481	0	8.4604	0.7801	0	0	0	0	0	0	0	0	18.6113	0	7.0011	0	0	0	0	18.9703	0	2.5421	0	0	0	0	0	0.1641	0.731500000000001	0	0	0	0	0	0	0	0	0	0	2.8773	0.283	2.5646	29.6323	0	0	0	0	5.9938	0	0	0.849	0	0	2.088	0	0	0	0	0	0.8942	0.1691	2.5785	1.3693	2.049	0	0	4.7217	0	6.3648	0	0	0	0	0.473	0	1.5997	0.2907	0	0	0	0	0	0	0	0	12.9125	0	2.606	0	0	0	0	13.8331	0	1.296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7967	0.072	0.5618	22.2865	0	0	0	0	3.836	0	0	0	0	0	0	0	0	0	0	0	0	0	0.682	0.363	0.3239	0	0	2.52107121369712	0	0.719078428120949	0	0	0	0	1.25565270313668	0	2.71393774400905	0.199452886762812	0	0	0	0	0	0	0	0	2.21540251732566	0	1.74811936074878	0	0	0	0	2.05064273297743	0	0.484078781740344	0	0	0	0	0	0.0614425206141456	0.320856384272877	0	0	0	0	0	0	0	0	0	0	0.829431237286397	0.0812025925110477	0.843895670911216	2.83752216380997	0	0	0	0	0.828799095442498	0	0	0.37406872628401	0	0	0.9167332170346	0	0	0	0	0	0.435450225464609	0.0775803100664402	0.7720992074812	0.42192902608321	0.779558510391178	0	0
40963	"Europe"	"4"	3889	"gpm unstable"	"lake"	282507.7207	599.749949302404	"CF_orig"	"GIS"	138189.224137931	59992675366.725	80.6128688012392	3.57316243763212	5.55644	0	7.922862	0.0170415	0	0.3944255	0	0.21429	0	5.9974985	0.18788	0	0	0	0	0	0	0	0	16.592721	0	1.8708915	0	0	0	3.1713405	20.3936375	0.35418	0.9266045	0	0	1.063942	0	0	0.0397905	0	0	0	0	0	0	0	0	0	0	0.37273	0.339169	0.131163	3.162045	17.1889395	0	0	0	0	4.214359	0	0.3632155	0.369514	0	1.629916	1.728924	0	0	0	0	0.351596	0	0	2.9089715	0.782769	1.4127605	0.340295	0	5.2895	0	7.885	0.016	0	0.354	0	0.142	0	5.7935	0.178	0	0	0	0	0	0	0	0	16.5625	0	1.831	0	0	0	2.993	20.3185	0.296	0.9	0	0	0.9325	0	0	0.037	0	0	0	0	0	0	0	0	0	0	0.3095	0.326	0.125	2.8815	17.191	0	0	0	0	4.166	0	0.3035	0.344	0	1.574	1.599	0	0	0	0	0.302	0	0	2.8485	0.7245	1.2605	0.2955	0	8.3601	0	8.8761	0.04	0	0.7611	0	0.3901	0	9.9314	0.339	0	0	0	0	0	0	0	0	19.3209	0	3.284	0	0	0	5.3622	23.4051	0.8401	1.3713	0	0	1.9453	0	0	0.095	0	0	0	0	0	0	0	0	0	0	0.8902	0.7743	0.227	5.053	20.0388	0	0	0	0	5.1642	0	0.8561	0.837	0	2.8628	3.3069	0	0	0	0	0.823	0	0	4.3253	1.2971	2.4982	0.7941	0	3.112	0	6.9808	0	0	0	0	0	0	2.6658	0.059	0	0	0	0	0	0	0	0	13.8386	0	0.623	0	0	0	1.2226	17.5224	0	0.542	0	0	0.298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056	1.5399	14.3609	0	0	0	0	3.2969	0	0	0	0	0.528	0	0	0	0	0	0	0	0	1.5615	0.3269	0.4886	0	0	2.15006063304338	0	0.743466775571841	0.0176384618211937	0	0.304557942303037	0	0.76748356556457	0	2.94693200822963	0.110772107635067	0	0	0	0	0	0	0	0	2.15138678268306	0	1.06869141635902	0	0	0	1.67000467645137	2.31426027564003	0.401229648973761	0.316475634912858	0	0	0.746142326115742	0	0	0.0405922095171813	0	0	0	0	0	0	0	0	0	0	0.401070392611964	0.338886878762366	0.0694248971131365	1.52459767250462	2.1880852712856	0	0	0	0	0.738995045963083	0	0.397768684064949	0.369220998694465	0	0.922998691893232	1.21612927496657	0	0	0	0	0.381845262752261	0	0	1.07601257391229	0.414237446363779	0.876340352458121	0.384426960577701	0
40963	"Europe"	"5"	3899.2	"gpm unstable"	"lake"	282507.7207	599.749949302404	"CF_orig"	"GIS"	138189.224137931	59992675366.725	80.6128688012392	3.57316243763212	8.947622	0	5.7497225	0	0	0.196042	0	0.093857	0	0	0.2472455	0	0	0	0	0	0	0	0	15.493321	0	2.459439	0	0	0	1.5409105	21.531929	0	1.82906	0	0	0	0	0	0	0.276685	0	0	0	0	0	0	1.136061	0	0	0	2.699558	0.1985165	2.387076	18.2972875	0	0.132915	0	0	5.6498105	0.6353535	0.3336355	0.713157	0.1887175	0.513309	5.6614815	0	0	0	0	0.6761715	0	0	0.3672395	1.3640505	0.679792	0	0	8.578	0	5.7415	0	0	0.177	0	0.063	0	0	0.235	0	0	0	0	0	0	0	0	15.4425	0	2.421	0	0	0	1.388	21.44	0	1.799	0	0	0	0	0	0	0.268	0	0	0	0	0	0	1.06	0	0	0	2.639	0.194	2.179	18.221	0	0.076	0	0	5.604	0.606	0.286	0.67	0.186	0.507	5.4055	0	0	0	0	0.581	0	0	0.34	1.2815	0.5805	0	0	12.5201	0	6.504	0	0	0.455	0	0.2061	0	0	0.423	0	0	0	0	0	0	0	0	18.1005	0	4.0815	0	0	0	3.0962	24.6606	0	2.4151	0	0	0	0	0	0	0.637	0	0	0	0	0	0	2.652	0	0	0	3.956	0.3051	3.8753	21.3331	0	0.2911	0	0	6.77	1.2551	0.8131	1.3611	0.421	1.1571	8.5584	0	0	0	0	1.3363	0	0	0.824	2.0463	1.3614	0	0	5.746	0	5.0129	0	0	0	0	0	0	0	0.106	0	0	0	0	0	0	0	0	12.8968	0	1.14	0	0	0	0	18.5607	0	1.2658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5209	0.095	1.0957	15.4153	0	0	0	0	4.5318	0	0	0	0	0	3.0238	0	0	0	0	0	0	0	0	0.7109	0	0	0	2.77792551001383	0	0.583219247658348	0	0	0.202988845683047	0	0.187225843059003	0	0	0.128999638306049	0	0	0	0	0	0	0	0	2.04125149572349	0	1.21569277111278	0	0	0	1.16058182459297	2.38659608551525	0	0.462930924567003	0	0	0	0	0	0	0.279897515323988	0	0	0	0	0	0	1.13830289818792	0	0	0	0.960008191371173	0.083453405941469	1.24685710750963	2.33379858980432	0	0.315007142021832	0	0	0.885342849731411	0.463767954796036	0.367897395868323	0.514545237808957	0.191368295718107	0.525802154304959	2.25772464041426	0	0	0	0	0.555632073037585	0	0	0.371091540735642	0.566583473431703	0.582317871774424	0	0
40963	"Europe"	"6"	3910.75	"gpm unstable"	"lake"	282507.7207	599.749949302404	"CF_orig"	"GIS"	138189.224137931	59992675366.725	80.6128688012392	3.57316243763212	8.271424	4.4497025	5.7630285	0.0162185	0	0	0.320676	0.206928	0	4.2280585	0.1728155	0	0	0	0	0	0	0	0	17.51094	0	7.5688205	0	0	0	0	21.3509155	0	0.4656995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.855406	0.2103065	1.9446175	15.102757	0	0	0	0	5.747458	0	0.3118775	0.9949075	0	0	2.2281145	0	0	0	0	0.331696	0	0	0.6663945	0.281222	0	0	0	7.9475	3.999	5.7495	0.015	0	0	0.277	0.1245	0	4.0825	0.166	0	0	0	0	0	0	0	0	17.4185	0	7.466	0	0	0	0	21.2875	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7805	0.203	1.7755	15.0215	0	0	0	0	5.728	0	0.27	0.937	0	0	2.1005	0	0	0	0	0.2795	0	0	0.636	0.249	0	0	0	11.4969	8.80550000000001	6.5591	0.0381000000000001	0	0	0.7751	0.324	0	7.3302	0.3051	0	0	0	0	0	0	0	0	20.3412	0	10.1878	0	0	0	0	24.4514	0	0.758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8883	0.3191	3.145	17.9809	0	0	0	0	6.9071	0	0.7412	1.7732	0	0	3.9722	0	0	0	0	0.769	0	0	1.3265	0.577	0	0	0	5.3852	0	5.0184	0	0	0	0	0	0	1.387	0.054	0	0	0	0	0	0	0	0	14.8075	0	5.1098	0	0	0	0	18.3962	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9259	0.113	0.8828	12.2409	0	0	0	0	4.6369	0	0	0.307	0	0	0.6849	0	0	0	0	0	0	0	0	0	0	0	0	2.57036364369994	3.32717673583919	0.607018336888112	0.0165323748281585	0	0	0.348190850623949	1.42455792562385	0	2.36760198696109	0.102211354752151	0	0	0	0	0	0	0	0	2.20527517210264	0	2.03607925819517	0	0	0	0	2.34819610357188	0	0.222018240803261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.782223529426848	0.0843988396829003	1.03598887574582	2.19222376788394	0	0	0	0	0.884119724403624	0	0.332921362803073	0.585815482753458	0	0	1.3467686327892	0	0	0	0	0.358048510612705	0	0	0.491321065154225	0.218859567922528	0	0	0
40963	"Europe"	"7"	3921.7	"gpm unstable"	"lake"	282507.7207	599.749949302404	"CF_orig"	"GIS"	138189.224137931	59992675366.725	80.6128688012392	3.57316243763212	5.7882845	2.138022	3.884659	0	0	0	0	0.6164095	0	6.618132	0.1586575	0	0	0	0.3091375	0	0	0	0	20.396068	0	3.804831	0	0.648169	0	0.668447	25.0466595	0.29775	0.6265975	0	0	0	0	0	0.1792415	0.2574995	0	0	0	0	0	0	0	0	0	0	2.0561705	0.2606255	1.544992	13.758913	0	0	0	0	4.0851575	0.2869215	0.315278	0.3232315	0	0	1.3993825	0.6185815	0	0	0	0.298595	0	0	1.227348	0.274419	2.1117885	0	0	5.578	1.951	3.864	0	0	0	0	0.458	0	6.4415	0.153	0	0	0	0.256	0	0	0	0	20.3765	0	3.751	0	0.636	0	0.62	24.997	0.248	0.604	0	0	0	0	0	0.168	0.241	0	0	0	0	0	0	0	0	0	0	1.9945	0.256	1.395	13.7205	0	0	0	0	4.0555	0.269	0.262	0.2965	0	0	1.322	0.53	0	0	0	0.257	0	0	1.1585	0.246	1.8985	0	0	8.3265	5.0169	4.457	0	0	0	0	0.9811	0	10.3941	0.287	0	0	0	0.717	0	0	0	0	23.2773	0	5.6571	0	1.375	0	1.5835	28.3303	0.7081	0.9551	0	0	0	0	0	0.2961	0.5891	0	0	0	0	0	0	0	0	0	0	3.087	0.378	2.6255	16.2978	0	0	0	0	4.9911	0.675	0.747	0.7331	0	0	2.748	1.2411	0	0	0	0.7021	0	0	2.0661	0.5601	3.4009	0	0	3.4686	0	3.336	0	0	0	0	0.212	0	2.8558	0.05	0	0	0	0	0	0	0	0	17.4869	0	2.0826	0	0	0	0	21.895	0	0.3299	0	0	0	0	0	0.0779	0	0	0	0	0	0	0	0	0	0	0	1.0868	0.146	0.594	11.1987	0	0	0	0	3.238	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3649	0	1.0099	0	0	2.10029089782523	2.21361907568175	0.45049458865363	0	0	0	0	1.24907664418212	0	2.87979927225844	0.0961525030650416	0	0	0	0.429748075385916	0	0	0	0	2.21122213810554	0	1.42349073455878	0	0.631117841852179	0	0.683779105503789	2.52104894011183	0.368439384824892	0.248569493080296	0	0	0	0	0	0.0865767286441418	0.257541405967359	0	0	0	0	0	0	0	0	0	0	0.812776271223072	0.0906567734647418	0.903765030055255	1.93812570620626	0	0	0	0	0.683079937338337	0.297199051101678	0.345783335013975	0.329180272394347	0	0	1.02752019496907	0.504664322492633	0	0	0	0.329953249034275	0	0	0.654866540593574	0.213961031733702	1.12532149006217	0	0
