"Dataset_ID"	"Continent"	"Sample_ID"	"Age_BP"	"Distance_weighting"	"Basin_type"	"Basin_Area"	"Basin_Diameter"	"RPP_Set"	"Basin_Source"	"Pollen_Source_Radius"	"Pollen_Source_Area"	"Median_rel_influx_at_PSR"	"Std_rel_influx_at_PSR"	"Acer.mean"	"Alnus.mean"	"Amaranthaceae.mean"	"Amaryllidaceae.mean"	"Apiaceae.mean"	"Artemisia.mean"	"Asphodelaceae.mean"	"Asteraceae.mean"	"Betula.mean"	"Boraginaceae.mean"	"Brassicaceae.mean"	"Campanulaceae.mean"	"Caryophyllaceae.mean"	"Castanea.mean"	"Cistaceae.mean"	"Colchicaceae.mean"	"Corylus.mean"	"Crassulaceae.mean"	"Cyperaceae.mean"	"Ephedra.mean"	"Ericales.mean"	"Fabaceae.mean"	"Fagus.mean"	"Frangula.mean"	"Fraxinus.mean"	"Genista.mean"	"Gentianaceae.mean"	"Hypericaceae.mean"	"Ilex.mean"	"Juglans.mean"	"Juniperus.mean"	"Lamiaceae.mean"	"Liliaceae.mean"	"Lythraceae.mean"	"Myrtus.mean"	"Olea.mean"	"Papaveraceae.mean"	"Phillyrea.mean"	"Pinus.mean"	"Pistacia.mean"	"Plantaginaceae.mean"	"Plumbaginaceae.mean"	"Poaceae.mean"	"Polygonaceae.mean"	"Primulaceae.mean"	"Quercus.mean"	"Ranunculaceae.mean"	"Resedaceae.mean"	"Rosaceae.mean"	"Rubiaceae.mean"	"Rumex.mean"	"Salix.mean"	"Sambucus.mean"	"Saxifragaceae.mean"	"Sorbus.mean"	"Taxus.mean"	"Thalictrum.mean"	"Thymelaeaceae.mean"	"Tilia.mean"	"Ulmus.mean"	"Viburnum.mean"	"Violaceae.mean"	"Vitaceae.mean"	"Acer.median"	"Alnus.median"	"Amaranthaceae.median"	"Amaryllidaceae.median"	"Apiaceae.median"	"Artemisia.median"	"Asphodelaceae.median"	"Asteraceae.median"	"Betula.median"	"Boraginaceae.median"	"Brassicaceae.median"	"Campanulaceae.median"	"Caryophyllaceae.median"	"Castanea.median"	"Cistaceae.median"	"Colchicaceae.median"	"Corylus.median"	"Crassulaceae.median"	"Cyperaceae.median"	"Ephedra.median"	"Ericales.median"	"Fabaceae.median"	"Fagus.median"	"Frangula.median"	"Fraxinus.median"	"Genista.median"	"Gentianaceae.median"	"Hypericaceae.median"	"Ilex.median"	"Juglans.median"	"Juniperus.median"	"Lamiaceae.median"	"Liliaceae.median"	"Lythraceae.median"	"Myrtus.median"	"Olea.median"	"Papaveraceae.median"	"Phillyrea.median"	"Pinus.median"	"Pistacia.median"	"Plantaginaceae.median"	"Plumbaginaceae.median"	"Poaceae.median"	"Polygonaceae.median"	"Primulaceae.median"	"Quercus.median"	"Ranunculaceae.median"	"Resedaceae.median"	"Rosaceae.median"	"Rubiaceae.median"	"Rumex.median"	"Salix.median"	"Sambucus.median"	"Saxifragaceae.median"	"Sorbus.median"	"Taxus.median"	"Thalictrum.median"	"Thymelaeaceae.median"	"Tilia.median"	"Ulmus.median"	"Viburnum.median"	"Violaceae.median"	"Vitaceae.median"	"Acer.q90"	"Alnus.q90"	"Amaranthaceae.q90"	"Amaryllidaceae.q90"	"Apiaceae.q90"	"Artemisia.q90"	"Asphodelaceae.q90"	"Asteraceae.q90"	"Betula.q90"	"Boraginaceae.q90"	"Brassicaceae.q90"	"Campanulaceae.q90"	"Caryophyllaceae.q90"	"Castanea.q90"	"Cistaceae.q90"	"Colchicaceae.q90"	"Corylus.q90"	"Crassulaceae.q90"	"Cyperaceae.q90"	"Ephedra.q90"	"Ericales.q90"	"Fabaceae.q90"	"Fagus.q90"	"Frangula.q90"	"Fraxinus.q90"	"Genista.q90"	"Gentianaceae.q90"	"Hypericaceae.q90"	"Ilex.q90"	"Juglans.q90"	"Juniperus.q90"	"Lamiaceae.q90"	"Liliaceae.q90"	"Lythraceae.q90"	"Myrtus.q90"	"Olea.q90"	"Papaveraceae.q90"	"Phillyrea.q90"	"Pinus.q90"	"Pistacia.q90"	"Plantaginaceae.q90"	"Plumbaginaceae.q90"	"Poaceae.q90"	"Polygonaceae.q90"	"Primulaceae.q90"	"Quercus.q90"	"Ranunculaceae.q90"	"Resedaceae.q90"	"Rosaceae.q90"	"Rubiaceae.q90"	"Rumex.q90"	"Salix.q90"	"Sambucus.q90"	"Saxifragaceae.q90"	"Sorbus.q90"	"Taxus.q90"	"Thalictrum.q90"	"Thymelaeaceae.q90"	"Tilia.q90"	"Ulmus.q90"	"Viburnum.q90"	"Violaceae.q90"	"Vitaceae.q90"	"Acer.q10"	"Alnus.q10"	"Amaranthaceae.q10"	"Amaryllidaceae.q10"	"Apiaceae.q10"	"Artemisia.q10"	"Asphodelaceae.q10"	"Asteraceae.q10"	"Betula.q10"	"Boraginaceae.q10"	"Brassicaceae.q10"	"Campanulaceae.q10"	"Caryophyllaceae.q10"	"Castanea.q10"	"Cistaceae.q10"	"Colchicaceae.q10"	"Corylus.q10"	"Crassulaceae.q10"	"Cyperaceae.q10"	"Ephedra.q10"	"Ericales.q10"	"Fabaceae.q10"	"Fagus.q10"	"Frangula.q10"	"Fraxinus.q10"	"Genista.q10"	"Gentianaceae.q10"	"Hypericaceae.q10"	"Ilex.q10"	"Juglans.q10"	"Juniperus.q10"	"Lamiaceae.q10"	"Liliaceae.q10"	"Lythraceae.q10"	"Myrtus.q10"	"Olea.q10"	"Papaveraceae.q10"	"Phillyrea.q10"	"Pinus.q10"	"Pistacia.q10"	"Plantaginaceae.q10"	"Plumbaginaceae.q10"	"Poaceae.q10"	"Polygonaceae.q10"	"Primulaceae.q10"	"Quercus.q10"	"Ranunculaceae.q10"	"Resedaceae.q10"	"Rosaceae.q10"	"Rubiaceae.q10"	"Rumex.q10"	"Salix.q10"	"Sambucus.q10"	"Saxifragaceae.q10"	"Sorbus.q10"	"Taxus.q10"	"Thalictrum.q10"	"Thymelaeaceae.q10"	"Tilia.q10"	"Ulmus.q10"	"Viburnum.q10"	"Violaceae.q10"	"Vitaceae.q10"	"Acer.sd"	"Alnus.sd"	"Amaranthaceae.sd"	"Amaryllidaceae.sd"	"Apiaceae.sd"	"Artemisia.sd"	"Asphodelaceae.sd"	"Asteraceae.sd"	"Betula.sd"	"Boraginaceae.sd"	"Brassicaceae.sd"	"Campanulaceae.sd"	"Caryophyllaceae.sd"	"Castanea.sd"	"Cistaceae.sd"	"Colchicaceae.sd"	"Corylus.sd"	"Crassulaceae.sd"	"Cyperaceae.sd"	"Ephedra.sd"	"Ericales.sd"	"Fabaceae.sd"	"Fagus.sd"	"Frangula.sd"	"Fraxinus.sd"	"Genista.sd"	"Gentianaceae.sd"	"Hypericaceae.sd"	"Ilex.sd"	"Juglans.sd"	"Juniperus.sd"	"Lamiaceae.sd"	"Liliaceae.sd"	"Lythraceae.sd"	"Myrtus.sd"	"Olea.sd"	"Papaveraceae.sd"	"Phillyrea.sd"	"Pinus.sd"	"Pistacia.sd"	"Plantaginaceae.sd"	"Plumbaginaceae.sd"	"Poaceae.sd"	"Polygonaceae.sd"	"Primulaceae.sd"	"Quercus.sd"	"Ranunculaceae.sd"	"Resedaceae.sd"	"Rosaceae.sd"	"Rubiaceae.sd"	"Rumex.sd"	"Salix.sd"	"Sambucus.sd"	"Saxifragaceae.sd"	"Sorbus.sd"	"Taxus.sd"	"Thalictrum.sd"	"Thymelaeaceae.sd"	"Tilia.sd"	"Ulmus.sd"	"Viburnum.sd"	"Violaceae.sd"	"Vitaceae.sd"
52921	"Europe"	"1"	723	"gpm unstable"	"lake"	2020.820179	50.7246307497806	"CF_orig"	NA	86229.7413793103	23359526741.3387	81.160483557208	3.39536475423335	0	0.0357025	0.009079	0	0.0902595	0.043901	0	1.4051505	0.27019	0	0	0	0	0.0544885	0.6439995	0	0.1380245	0	1.7359415	0	40.187943	0	0	0	0.051365	0.4788265	0	0	0	0.0568245	0.0415275	0	0	0	0	9.396188	0	0	3.1444445	0.163376	0.4839275	0	30.624106	0	0	3.010096	2.126067	0	0.1825785	0	5.243884	0.382132	0	0	0	0	0	0	0	0	0	0	0	0	0.034	0.008	0	0.08	0.031	0	1.3525	0.263	0	0	0	0	0.054	0.5795	0	0.137	0	1.7055	0	40.3325	0	0	0	0.048	0.427	0	0	0	0.054	0.037	0	0	0	0	8.804	0	0	3.118	0.14	0.4255	0	30.654	0	0	2.9905	2.081	0	0.174	0	5.205	0.362	0	0	0	0	0	0	0	0	0	0	0	0	0.0701000000000001	0.022	0	0.211	0.107	0	2.7946	0.39	0	0	0	0	0.108	1.1263	0	0.2951	0	2.6285	0	43.8417	0	0	0	0.116	0.884	0	0	0	0.1231	0.081	0	0	0	0	13.1751	0	0	3.636	0.399	0.895	0	33.4601	0	0	3.5993	2.9633	0	0.41	0	6.7155	0.9112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155	0	0	0	0	0	0.2298	0	0	0	0.8708	0	36.4599	0	0	0	0	0.136	0	0	0	0	0	0	0	0	0	6.4298	0	0	2.6869	0	0.1359	0	27.7558	0	0	2.4729	1.376	0	0	0	3.7948	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0254659233167617	0.00911440042721263	0	0.0929621328220228	0.065125308843229	0	1.01186474984839	0.0932044550180817	0	0	0	0	0.0380870079927384	0.409661254784469	0	0.138699353477504	0	0.697181072463711	0	2.94973142158413	0	0	0	0.0514328245648765	0.320887991282355	0	0	0	0.0576005956050545	0.0313079756359176	0	0	0	0	2.89051883997287	0	0	0.36956201233383	0.180853179569175	0.321973478261956	0	2.25882054441913	0	0	0.440403983426932	0.633598263800451	0	0.178963098802844	0	1.14350030696105	0.400665251672701	0	0	0	0	0	0	0	0	0	0	0
52921	"Europe"	"2"	780	"gpm unstable"	"lake"	2020.820179	50.7246307497806	"CF_orig"	NA	86229.7413793103	23359526741.3387	81.160483557208	3.39536475423335	0	0.085813	0	0.055388	0	0.1051615	0	0.390149	0.229737	0	0	0	0.0573525	0.0305195	0.0900795	0	0	0.08773	0.4841155	0	38.271448	0	0	0	0	0.618699	0	0	0	0	0.0556005	0	0	0	0	9.806363	0	0.181521	1.5846845	0.279384	0.539235	0	26.911034	0	0	3.3427845	11.916639	0	0	0	4.6973595	0	0	0	0	0	0	0	0	0	0	0	0.179159	0	0.084	0	0.055	0	0.079	0	0.374	0.226	0	0	0	0.057	0.029	0.077	0	0	0.073	0.465	0	38.261	0	0	0	0	0.5725	0	0	0	0	0.052	0	0	0	0	9.2755	0	0.1555	1.577	0.241	0.499	0	26.9605	0	0	3.329	11.7975	0	0	0	4.667	0	0	0	0	0	0	0	0	0	0	0	0.153	0	0.124	0	0.122	0	0.185	0	0.858	0.319	0	0	0	0.113	0.061	0.217	0	0	0.211	0.8451	0	41.3331	0	0	0	0	0.994	0	0	0	0	0.091	0	0	0	0	13.4431	0	0.3741	1.8261	0.5271	0.9042	0	29.1241	0	0	3.812	14.1461	0	0	0	5.7648	0	0	0	0	0	0	0	0	0	0	0	0.3591	0	0.049	0	0	0	0.029	0	0	0.147	0	0	0	0	0	0	0	0	0	0.156	0	35.1878	0	0	0	0	0.285	0	0	0	0	0.024	0	0	0	0	6.9176	0	0	1.3529	0.0769	0.24	0	24.6688	0	0	2.8807	9.8789	0	0	0	3.6377	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029743206958566	0	0.0574994656520836	0	0.157674084669099	0	0.384687201399345	0.0666614033932018	0	0	0	0.0394209113019212	0.0220520921259994	0.0987198611488216	0	0	0.098307788657132	0.270316680420589	0	2.4173038622145	0	0	0	0	0.316197287719836	0	0	0	0	0.0272477727587074	0	0	0	0	2.83414701786806	0	0.143988075346262	0.184616287327319	0.203933584770873	0.271457946067603	0	1.76669900903868	0	0	0.367638387619922	1.70021845392718	0	0	0	0.855728946147311	0	0	0	0	0	0	0	0	0	0	0	0.144803997934826
52921	"Europe"	"3"	851	"gpm unstable"	"lake"	2020.820179	50.7246307497806	"CF_orig"	NA	86229.7413793103	23359526741.3387	81.160483557208	3.39536475423335	0	0.0954215	0.0035125	0.0394755	0	0.0385855	0	1.6389115	0.1881405	0	0	0	0.041883	0.063998	0	0	0	0.065612	0.3409335	0	53.921739	0	0	0	0	0.7097565	0.064788	0	0	0	0.023498	0	0	0	0	8.813813	0	0.193032	0.752626	0.0627605	0.5803305	0	24.0673085	0	0	3.0961515	1.0417475	0	0.1423885	0.038105	3.684659	0.161027	0	0	0	0	0	0.063892	0	0	0	0	0.065936	0	0.094	0.003	0.04	0	0.028	0	1.605	0.185	0	0	0	0.041	0.062	0	0	0	0.054	0.332	0	54.043	0	0	0	0	0.649	0.055	0	0	0	0.022	0	0	0	0	8.291	0	0.172	0.746	0.053	0.525	0	24.1095	0	0	3.086	1.016	0	0.133	0.036	3.6695	0.143	0	0	0	0	0	0.055	0	0	0	0	0.056	0	0.129	0.008	0.087	0	0.072	0	2.5242	0.256	0	0	0	0.083	0.099	0	0	0	0.16	0.598	0	56.6932	0	0	0	0	1.0751	0.157	0	0	0	0.042	0	0	0	0	11.9907	0	0.3541	0.8791	0.154	0.8971	0	25.8702	0	0	3.5011	1.4441	0	0.289	0.085	4.5406	0.3751	0	0	0	0	0	0.15	0	0	0	0	0.1541	0	0.063	0	0	0	0	0	0.7928	0.127	0	0	0	0	0.032	0	0	0	0	0.111	0	50.8987	0	0	0	0	0.386	0	0	0	0	0.007	0	0	0	0	6.3029	0	0.055	0.635	0	0.2959	0	22.2473	0	0	2.7189	0.6929	0	0	0	2.863	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0259144673408268	0.00364410256328576	0.0394784203405645	0	0.0894229832018165	0	0.682389389796913	0.050743573138452	0	0	0	0.0294436542465044	0.0262544785669495	0	0	0	0.0721379053944412	0.199289626562392	0	2.3444477224798	0	0	0	0	0.326332288609394	0.0710570095437646	0	0	0	0.0144040179764861	0	0	0	0	2.63386347775292	0	0.12865061004804	0.0963600111554318	0.0713866806122432	0.32575176803348	0	1.4399109222656	0	0	0.308039120238889	0.294378766511507	0	0.105400427858934	0.0392907349883909	0.649111641923668	0.162581393848782	0	0	0	0	0	0.0724009895487888	0	0	0	0	0.0704510083411738
52921	"Europe"	"4"	1030	"gpm unstable"	"lake"	2020.820179	50.7246307497806	"CF_orig"	NA	86229.7413793103	23359526741.3387	81.160483557208	3.39536475423335	0	0.0863915	0.004807	0	0.0965315	0.2175525	0	1.182127	0.5659745	0	0	0.035468	0.1749415	0.076416	0.0884635	0	0	0.090478	0.477732	0	61.201865	0	0	0	0	0.54512	0	0	0	0	0	0	0	0	0	1.188891	0	0.469897	0.033336	0.0910095	0.747851	0	22.824888	0	0	5.6892855	0.6402435	0	0.201107	0.0526905	3.2169485	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085	0.005	0	0.084	0.166	0	1.141	0.562	0	0	0.035	0.1735	0.075	0.076	0	0	0.078	0.4715	0	61.262	0	0	0	0	0.4805	0	0	0	0	0	0	0	0	0	1.08	0	0.425	0.032	0.077	0.67	0	22.793	0	0	5.6725	0.619	0	0.19	0.051	3.191	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126	0.011	0	0.192	0.3541	0	2.0862	0.7081	0	0	0.077	0.2701	0.1221	0.216	0	0	0.214	0.829	0	63.7924	0	0	0	0	0.890200000000002	0	0	0	0	0	0	0	0	0	1.7933	0	0.7981	0.056	0.22	1.1684	0	24.7155	0	0	6.3242	0.990400000000001	0	0.395	0.1181	4.1356	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049	0	0	0	0.083	0	0.381	0.428	0	0	0	0.087	0.031	0	0	0	0	0.158	0	58.6149	0	0	0	0	0.225	0	0	0	0	0	0	0	0	0	0.655	0	0.1839	0.015	0	0.3639	0	20.9709	0	0	5.0977	0.318	0	0	0	2.3236	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0290649894986611	0.0048790012632365	0	0.0741416583338965	0.32539249896539	0	0.672170498802744	0.112279112702785	0	0	0.0352279360698277	0.0720016888645654	0.0347795881786564	0.0984874842811513	0	0	0.0976172427342604	0.273156787379054	0	2.03344674250453	0	0	0	0	0.390441271887843	0	0	0	0	0	0	0	0	0	0.559885845685618	0	0.267879301273961	0.0167798654923981	0.104267421841046	0.655620240496642	0	1.44946505612604	0	0	0.490802811411665	0.260760031647495	0	0.142807463169011	0.0542583144973749	0.705523499645494	0	0	0	0	0	0	0	0	0	0	0	0
52921	"Europe"	"5"	1256	"gpm unstable"	"lake"	2020.820179	50.7246307497806	"CF_orig"	NA	86229.7413793103	23359526741.3387	81.160483557208	3.39536475423335	0	0.229334	0	0	0.0541945	0.13555	0.2058795	0.8732175	1.3516455	0	0	0.0404245	0	0.1198655	0.0998205	0	0.086694	0.4069025	1.802189	0	30.9036115	0	0	0	0.0301875	1.2300255	0	0	0	0	0	0	0	0	0	0.614953	0	0.411511	0.0187895	0	1.0203205	0	45.531419	0	0	7.6660925	1.971873	0	0	0	5.0897605	0	0	0	0	0	0	0	0	0	0	0	0.1056915	0	0.228	0	0	0.049	0.0905	0.173	0.859	1.336	0	0	0.039	0	0.116	0.085	0	0.086	0.3645	1.7695	0	30.853	0	0	0	0.03	1.1275	0	0	0	0	0	0	0	0	0	0.56	0	0.363	0.018	0	0.957	0	45.589	0	0	7.6345	1.9265	0	0	0	5.053	0	0	0	0	0	0	0	0	0	0	0	0.088	0	0.2961	0	0	0.13	0.1971	0.4161	1.7262	1.635	0	0	0.087	0	0.183	0.2471	0	0.185	0.7361	2.5752	0	33.677	0	0	0	0.069	1.8621	0	0	0	0	0	0	0	0	0	0.9992	0	0.7412	0.038	0	1.5552	0	47.912	0	0	8.447	2.6912	0	0	0	6.2913	0	0	0	0	0	0	0	0	0	0	0	0.245	0	0.165	0	0	0	0.033	0	0	1.094	0	0	0	0	0.066	0	0	0	0.143	1.088	0	28.1448	0	0	0	0	0.6649	0	0	0	0	0	0	0	0	0	0.2759	0	0.128	0	0	0.538	0	43.0193	0	0	6.9169	1.337	0	0	0	3.939	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0522189127752169	0	0	0.0563154275793208	0.745142003783776	0.16991953773596	0.617814521183375	0.211026993595044	0	0	0.0405203683334066	0	0.0469221190098677	0.109856822912918	0	0.0880228855365983	0.293833999399919	0.572320403796074	0	2.18486145518587	0	0	0	0.0314700894026933	0.596798270722795	0	0	0	0	0	0	0	0	0	0.321610249163772	0	0.260484408252147	0.0135379772552654	0	0.461661524779227	0	1.9241602916215	0	0	0.606629906009572	0.534388946970577	0	0	0	0.930034855559741	0	0	0	0	0	0	0	0	0	0	0	0.127943096905511
52921	"Europe"	"6"	1469	"gpm unstable"	"lake"	2020.820179	50.7246307497806	"CF_orig"	NA	86229.7413793103	23359526741.3387	81.160483557208	3.39536475423335	0	0.151124	0.012528	0	0.1286535	0.379593	0.1162805	1.548343	0.47364	0	0	0	0	0.1395515	0.241122	0	0.300552	0.225035	2.0629585	0	42.97461	0	0	0	0	0.719722	0.1133305	0	0	0	0.014664	0	0	0	0	0.5792355	0	0.357495	0.021453	0.1150555	0.483032	0	36.6041755	0	0	5.3244895	1.0653945	0	0.261938	0	5.1457685	0.276251	0	0	0	0	0	0	0	0.051547	0.112528	0	0	0	0.148	0.012	0	0.1155	0.297	0.099	1.4965	0.466	0	0	0	0	0.138	0.208	0	0.297	0.1945	2.0315	0	43.0185	0	0	0	0	0.6395	0.099	0	0	0	0.013	0	0	0	0	0.5255	0	0.3145	0.021	0.099	0.426	0	36.525	0	0	5.298	1.032	0	0.245	0	5.1065	0.262	0	0	0	0	0	0	0	0.046	0.095	0	0	0	0.2091	0.025	0	0.2501	0.5801	0.275	2.7094	0.621	0	0	0	0	0.2111	0.493	0	0.522	0.4521	2.8914	0	46.0179	0	0	0	0	1.1697	0.2801	0	0	0	0.035	0	0	0	0	0.9741	0	0.6531	0.043	0.279	0.847	0	39.1955	0	0	5.997	1.5783	0	0.5201	0	6.4264	0.6361	0	0	0	0	0	0	0	0.124	0.2781	0	0	0	0.098	0	0	0	0.164	0	0.5019	0.3329	0	0	0	0	0.074	0	0	0.099	0	1.2509	0	39.9329	0	0	0	0	0.2999	0	0	0	0	0	0	0	0	0	0.243	0	0.097	0	0	0.179	0	34.1119	0	0	4.6679	0.5949	0	0	0	3.8889	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0436162792304313	0.00913887167476072	0	0.0931691455503983	0.690107604366016	0.137613122577401	0.875720614493186	0.115117954601947	0	0	0	0	0.0552455281623859	0.199900623424798	0	0.171814106928593	0.180406069604032	0.650058141685446	0	2.40825591937124	0	0	0	0	0.834645092198454	0.124922764612016	0	0	0	0.0151452564652005	0	0	0	0	0.361412504679929	0	0.260980421421191	0.015483496385835	0.125372989966167	0.344177260970978	0	2.06253209648341	0	0	0.514110989908524	0.390906096982484	0	0.188502768687628	0	1.0117149675158	0.280475807046114	0	0	0	0	0	0	0	0.0561249302440319	0.12533012022462	0	0
52921	"Europe"	"7"	1622	"gpm unstable"	"lake"	2020.820179	50.7246307497806	"CF_orig"	NA	86229.7413793103	23359526741.3387	81.160483557208	3.39536475423335	0	0.235259	0	0	0.06917	0.0374975	0	0.577728	0.09528	0	0	0.050524	0.0421955	0.130474	0	0	0.1162175	0.3900265	1.605571	0	33.729294	0	0	0	0	1.542671	0	0	0	0	0.0323185	0	0	0	0	0.7912005	0	0.528162	0.07205	0.3905375	0.6411115	0	46.0095775	0	0	8.278831	1.045565	0	0.1433545	0	3.3153215	0	0	0	0	0	0	0	0	0	0	0	0.1300495	0	0.231	0	0	0.063	0.026	0	0.5515	0.092	0	0	0.05	0.041	0.1275	0	0	0.11	0.342	1.574	0	33.8445	0	0	0	0	1.412	0	0	0	0	0.03	0	0	0	0	0.7205	0	0.4805	0.069	0.34	0.585	0	46.047	0	0	8.2485	1.0175	0	0.136	0	3.2825	0	0	0	0	0	0	0	0	0	0	0	0.109	0	0.315	0	0	0.1681	0.088	0	1.2664	0.1641	0	0	0.11	0.088	0.202	0	0	0.237	0.721	2.385	0	36.7098	0	0	0	0	2.353	0	0	0	0	0.065	0	0	0	0	1.2974	0	0.925	0.112	0.7321	1.0711	0	48.8202	0	0	9.1944	1.567	0	0.3232	0	4.3823	0	0	0	0	0	0	0	0	0	0	0	0.3001	0	0.163	0	0	0	0	0	0	0.0357	0	0	0	0	0.065	0	0	0	0.108	0.905	0	30.6356	0	0	0	0	0.8549	0	0	0	0	0	0	0	0	0	0.339	0	0.1899	0.035	0.106	0.2569	0	43.1946	0	0	7.4	0.571	0	0	0	2.2795	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0587673525000057	0	0	0.070741142587799	0.0557495919469473	0	0.561264803908149	0.0493041585469726	0	0	0.0500549415401346	0.0421662456935396	0.0546805203308438	0	0	0.112995297080592	0.273597872242453	0.590749401511921	0	2.37944631878006	0	0	0	0	0.790143241399915	0	0	0	0	0.0244016757342466	0	0	0	0	0.454797542541845	0	0.316441344198509	0.0299025346883905	0.27443184402007	0.349569627585142	0	2.21601562327865	0	0	0.702718078455289	0.396476753016922	0	0.143125225746101	0	0.830979897429966	0	0	0	0	0	0	0	0	0	0	0	0.144415878707161
52921	"Europe"	"8"	1779	"gpm unstable"	"lake"	2020.820179	50.7246307497806	"CF_orig"	NA	86229.7413793103	23359526741.3387	81.160483557208	3.39536475423335	0	0.0509765	0	0	0.062693	0.1864265	0	2.6596645	0.111072	0	0	0	0	0.020776	0	0	0.210502	0.244627	2.3430555	0	40.9152165	0	0	0	0	1.816592	0.2431755	0	0	0	0	0	0	0	0	0.4797175	0	0.1195085	0.1003645	0.965804	0.961485	0	30.3233115	0	0	10.051236	2.4479685	0	0.1372765	0	5.4407345	0	0	0	0	0	0	0	0	0.107812	0	0	0	0	0.05	0	0	0.057	0.107	0	2.604	0.108	0	0	0	0	0.02	0	0	0.205	0.206	2.3075	0	40.9045	0	0	0	0	1.6615	0.206	0	0	0	0	0	0	0	0	0.4325	0	0.099	0.098	0.875	0.8855	0	30.2735	0	0	10.003	2.4045	0	0.129	0	5.394	0	0	0	0	0	0	0	0	0.095	0	0	0	0	0.085	0	0	0.15	0.252	0	4.2366	0.179	0	0	0	0	0.044	0	0	0.415	0.494	3.29	0	44.2089	0	0	0	0	2.6755	0.492	0	0	0	0	0	0	0	0	0.85	0	0.296	0.145	1.5391	1.5261	0	32.7232	0	0	11.1281	3.2866	0	0.318	0	6.8212	0	0	0	0	0	0	0	0	0.2201	0	0	0	0	0.024	0	0	0	0.041	0	1.119	0.045	0	0	0	0	0	0	0	0	0	1.4403	0	37.8371	0	0	0	0	1.0218	0	0	0	0	0	0	0	0	0	0.156	0	0	0.057	0.4748	0.485	0	27.9654	0	0	9.0407	1.674	0	0	0	4.1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0254650973558255	0	0	0.0666384880909488	2.05684897828146	0	1.18768208258961	0.0521177795715986	0	0	0	0	0.0206697470526761	0	0	0.149491587935347	0.203161399257029	0.718939557587063	0	2.60731855392635	0	0	0	0	0.987462806354227	0.197491787684581	0	0	0	0	0	0	0	0	0.307954184228014	0	0.139890623778224	0.03461690056392	0.491498506584697	0.448245613296907	0	1.98140888007568	0	0	0.844039161625323	0.637429520578238	0	0.135788048976603	0	1.0664198566536	0	0	0	0	0	0	0	0	0.0823947273892618	0	0	0
52921	"Europe"	"9"	1901	"gpm unstable"	"lake"	2020.820179	50.7246307497806	"CF_orig"	NA	86229.7413793103	23359526741.3387	81.160483557208	3.39536475423335	0	0.113132	0.0075635	0	0.1131095	0.080524	0	0	0.337157	0.142447	0	0	0.0463415	0	0	0.286962	0.3609745	0.2063665	3.1251715	0	37.310495	0	0	0	0	2.106691	1.0575165	0	0	0	0.0088525	0	0	0	0	0.2800805	0	0.499038	0.227559	0.4979375	0.348587	0	40.329488	0	0	4.653106	0.79097	0	0	0	6.4643745	0.3355335	0	0	0	0	0	0	0	0.0613885	0	0	0.2086155	0	0.1115	0.007	0	0.105	0.062	0	0	0.333	0.122	0	0	0.045	0	0	0.254	0.358	0.182	3.1015	0	37.329	0	0	0	0	1.972	0.961	0	0	0	0.008	0	0	0	0	0.2485	0	0.455	0.225	0.453	0.32	0	40.365	0	0	4.641	0.769	0	0	0	6.467	0.3155	0	0	0	0	0	0	0	0.055	0	0	0.182	0	0.15	0.015	0	0.204	0.143	0	0	0.4311	0.277	0	0	0.091	0	0	0.4911	0.552	0.3842	3.9342	0	39.7621	0	0	0	0	2.972	1.5711	0	0	0	0.021	0	0	0	0	0.499	0	0.8022	0.285	0.7942	0.589	0	42.4595	0	0	5.1431	1.1342	0	0	0	7.6221	0.6572	0	0	0	0	0	0	0	0.123	0	0	0.386	0	0.076	0	0	0.035	0.024	0	0	0.249	0	0	0	0	0	0	0.1019	0.18	0.057	2.3359	0	34.8382	0	0	0	0	1.3298	0.611	0	0	0	0	0	0	0	0	0.094	0	0.23	0.173	0.224	0.143	0	38.2167	0	0	4.18	0.4809	0	0	0	5.3229	0	0	0	0	0	0	0	0	0	0	0	0.059	0	0.0296236621078208	0.00537721349422554	0	0.0691992397150328	0.148349210203776	0	0	0.0728230385830902	0.126573040408608	0	0	0.031869149645065	0	0	0.177795771108629	0.147281148549667	0.150465055890968	0.629897541306538	0	1.9365197552197	0	0	0	0	0.849930023026026	0.442396936305368	0	0	0	0.00910165720250527	0	0	0	0	0.190072382989054	0	0.300146026751459	0.0440197158861043	0.274379504792313	0.192078149300537	0	1.65796665936857	0	0	0.385526188455457	0.259033581410112	0	0	0	0.888802988083165	0.24632642820527	0	0	0	0	0	0	0	0.048496211285053	0	0	0.143351307836654
