"Dataset_ID"	"Continent"	"Sample_ID"	"Age_BP"	"Distance_weighting"	"Basin_type"	"Basin_Area"	"Basin_Diameter"	"RPP_Set"	"Basin_Source"	"Pollen_Source_Radius"	"Pollen_Source_Area"	"Median_rel_influx_at_PSR"	"Std_rel_influx_at_PSR"	"Abies.mean"	"Acer.mean"	"Alnus.mean"	"Amaranthaceae.mean"	"Apiaceae.mean"	"Araliaceae.mean"	"Artemisia.mean"	"Asteraceae.mean"	"Betula.mean"	"Boraginaceae.mean"	"Brassicaceae.mean"	"Campanulaceae.mean"	"Cannabaceae.mean"	"Caprifoliaceae.mean"	"Caryophyllaceae.mean"	"Cistaceae.mean"	"Corylus.mean"	"Cyperaceae.mean"	"Elaeagnaceae.mean"	"Ephedra.mean"	"Ericales.mean"	"Euphorbiaceae.mean"	"Fabaceae.mean"	"Fagus.mean"	"Frangula.mean"	"Fraxinus.mean"	"Gentianaceae.mean"	"Hypericaceae.mean"	"Indeterminable.mean"	"Juglans.mean"	"Juniperus.mean"	"Lamiaceae.mean"	"Montiaceae.mean"	"Onagraceae.mean"	"Orobanchaceae.mean"	"Ostrya.Carpinus.mean"	"Papaveraceae.mean"	"Picea.mean"	"Pinus.mean"	"Plantaginaceae.mean"	"Poaceae.mean"	"Polygonaceae.mean"	"Populus.mean"	"Primulaceae.mean"	"Quercus.mean"	"Ranunculaceae.mean"	"Rosaceae.mean"	"Rubiaceae.mean"	"Rumex.mean"	"Salix.mean"	"Saxifragaceae.mean"	"Taxus.mean"	"Thalictrum.mean"	"Tilia.mean"	"Ulmus.mean"	"Urticaceae.mean"	"Viburnum.mean"	"Abies.median"	"Acer.median"	"Alnus.median"	"Amaranthaceae.median"	"Apiaceae.median"	"Araliaceae.median"	"Artemisia.median"	"Asteraceae.median"	"Betula.median"	"Boraginaceae.median"	"Brassicaceae.median"	"Campanulaceae.median"	"Cannabaceae.median"	"Caprifoliaceae.median"	"Caryophyllaceae.median"	"Cistaceae.median"	"Corylus.median"	"Cyperaceae.median"	"Elaeagnaceae.median"	"Ephedra.median"	"Ericales.median"	"Euphorbiaceae.median"	"Fabaceae.median"	"Fagus.median"	"Frangula.median"	"Fraxinus.median"	"Gentianaceae.median"	"Hypericaceae.median"	"Indeterminable.median"	"Juglans.median"	"Juniperus.median"	"Lamiaceae.median"	"Montiaceae.median"	"Onagraceae.median"	"Orobanchaceae.median"	"Ostrya.Carpinus.median"	"Papaveraceae.median"	"Picea.median"	"Pinus.median"	"Plantaginaceae.median"	"Poaceae.median"	"Polygonaceae.median"	"Populus.median"	"Primulaceae.median"	"Quercus.median"	"Ranunculaceae.median"	"Rosaceae.median"	"Rubiaceae.median"	"Rumex.median"	"Salix.median"	"Saxifragaceae.median"	"Taxus.median"	"Thalictrum.median"	"Tilia.median"	"Ulmus.median"	"Urticaceae.median"	"Viburnum.median"	"Abies.q90"	"Acer.q90"	"Alnus.q90"	"Amaranthaceae.q90"	"Apiaceae.q90"	"Araliaceae.q90"	"Artemisia.q90"	"Asteraceae.q90"	"Betula.q90"	"Boraginaceae.q90"	"Brassicaceae.q90"	"Campanulaceae.q90"	"Cannabaceae.q90"	"Caprifoliaceae.q90"	"Caryophyllaceae.q90"	"Cistaceae.q90"	"Corylus.q90"	"Cyperaceae.q90"	"Elaeagnaceae.q90"	"Ephedra.q90"	"Ericales.q90"	"Euphorbiaceae.q90"	"Fabaceae.q90"	"Fagus.q90"	"Frangula.q90"	"Fraxinus.q90"	"Gentianaceae.q90"	"Hypericaceae.q90"	"Indeterminable.q90"	"Juglans.q90"	"Juniperus.q90"	"Lamiaceae.q90"	"Montiaceae.q90"	"Onagraceae.q90"	"Orobanchaceae.q90"	"Ostrya.Carpinus.q90"	"Papaveraceae.q90"	"Picea.q90"	"Pinus.q90"	"Plantaginaceae.q90"	"Poaceae.q90"	"Polygonaceae.q90"	"Populus.q90"	"Primulaceae.q90"	"Quercus.q90"	"Ranunculaceae.q90"	"Rosaceae.q90"	"Rubiaceae.q90"	"Rumex.q90"	"Salix.q90"	"Saxifragaceae.q90"	"Taxus.q90"	"Thalictrum.q90"	"Tilia.q90"	"Ulmus.q90"	"Urticaceae.q90"	"Viburnum.q90"	"Abies.q10"	"Acer.q10"	"Alnus.q10"	"Amaranthaceae.q10"	"Apiaceae.q10"	"Araliaceae.q10"	"Artemisia.q10"	"Asteraceae.q10"	"Betula.q10"	"Boraginaceae.q10"	"Brassicaceae.q10"	"Campanulaceae.q10"	"Cannabaceae.q10"	"Caprifoliaceae.q10"	"Caryophyllaceae.q10"	"Cistaceae.q10"	"Corylus.q10"	"Cyperaceae.q10"	"Elaeagnaceae.q10"	"Ephedra.q10"	"Ericales.q10"	"Euphorbiaceae.q10"	"Fabaceae.q10"	"Fagus.q10"	"Frangula.q10"	"Fraxinus.q10"	"Gentianaceae.q10"	"Hypericaceae.q10"	"Indeterminable.q10"	"Juglans.q10"	"Juniperus.q10"	"Lamiaceae.q10"	"Montiaceae.q10"	"Onagraceae.q10"	"Orobanchaceae.q10"	"Ostrya.Carpinus.q10"	"Papaveraceae.q10"	"Picea.q10"	"Pinus.q10"	"Plantaginaceae.q10"	"Poaceae.q10"	"Polygonaceae.q10"	"Populus.q10"	"Primulaceae.q10"	"Quercus.q10"	"Ranunculaceae.q10"	"Rosaceae.q10"	"Rubiaceae.q10"	"Rumex.q10"	"Salix.q10"	"Saxifragaceae.q10"	"Taxus.q10"	"Thalictrum.q10"	"Tilia.q10"	"Ulmus.q10"	"Urticaceae.q10"	"Viburnum.q10"	"Abies.sd"	"Acer.sd"	"Alnus.sd"	"Amaranthaceae.sd"	"Apiaceae.sd"	"Araliaceae.sd"	"Artemisia.sd"	"Asteraceae.sd"	"Betula.sd"	"Boraginaceae.sd"	"Brassicaceae.sd"	"Campanulaceae.sd"	"Cannabaceae.sd"	"Caprifoliaceae.sd"	"Caryophyllaceae.sd"	"Cistaceae.sd"	"Corylus.sd"	"Cyperaceae.sd"	"Elaeagnaceae.sd"	"Ephedra.sd"	"Ericales.sd"	"Euphorbiaceae.sd"	"Fabaceae.sd"	"Fagus.sd"	"Frangula.sd"	"Fraxinus.sd"	"Gentianaceae.sd"	"Hypericaceae.sd"	"Indeterminable.sd"	"Juglans.sd"	"Juniperus.sd"	"Lamiaceae.sd"	"Montiaceae.sd"	"Onagraceae.sd"	"Orobanchaceae.sd"	"Ostrya.Carpinus.sd"	"Papaveraceae.sd"	"Picea.sd"	"Pinus.sd"	"Plantaginaceae.sd"	"Poaceae.sd"	"Polygonaceae.sd"	"Populus.sd"	"Primulaceae.sd"	"Quercus.sd"	"Ranunculaceae.sd"	"Rosaceae.sd"	"Rubiaceae.sd"	"Rumex.sd"	"Salix.sd"	"Saxifragaceae.sd"	"Taxus.sd"	"Thalictrum.sd"	"Tilia.sd"	"Ulmus.sd"	"Urticaceae.sd"	"Viburnum.sd"
24044	"Europe"	"1"	-46	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.5034449489391	0.075635	0.6273225	0.154128	0.011358	0.160088	0	0	1.3459415	1.3438215	0	0	0	0.1029365	0	0.0328905	0	0.9845535	14.418749	0	0	0.451733	0.099468	0	0.644683	0.1004285	0	0	0	0.102133	0.0358325	0	0	0	0	0	0.2990505	0	17.3852765	2.738443	0.3118335	53.8938085	0	0.0745595	0	0.722514	0.217491	0.116423	0	1.827039	0	0	0	0	0	0.180337	1.541509	0	0.066	0.563	0.151	0.011	0.1455	0	0	1.3085	1.3295	0	0	0	0.089	0	0.033	0	0.965	14.3965	0	0	0.433	0.086	0	0.63	0.085	0	0	0	0.086	0.034	0	0	0	0	0	0.27	0	17.2755	2.723	0.2705	53.9165	0	0.024	0	0.715	0.201	0.111	0	1.797	0	0	0	0	0	0.165	1.4425	0	0.1831	1.4716	0.208	0.022	0.2932	0	0	2.3142	1.6071	0	0	0	0.249	0	0.069	0	1.3684	16.4722	0	0	0.8701	0.2431	0	0.8992	0.2481	0	0	0	0.239	0.075	0	0	0	0	0	0.556	0	19.7652	3.096	0.5791	56.4731	0	0.087	0	0.9291	0.431	0.258	0	2.571	0	0	0	0	0	0.3181	2.2596	0	0	0	0.104	0	0.046	0	0	0.434	1.092	0	0	0	0	0	0	0	0.611	12.4799	0	0	0	0	0	0.405	0	0	0	0	0	0	0	0	0	0	0	0.0839	0	15.1907	2.3999	0.0889	51.3023	0	0	0	0.526	0	0	0	1.1399	0	0	0	0	0	0.0639	0.8919	0	0.0827736885535396	0.662179645893369	0.0404196176224414	0.00842023076542867	0.105125524702481	0	0	0.749371588710656	0.206112451853726	0	0	0	0.110799583670792	0	0.0329669215837535	0	0.30176059694182	1.55888424908651	0	0	0.313975782676074	0.112162111007117	0	0.198233462775289	0.111807322329144	0	0	0	0.124034376582813	0.0355753038619832	0	0	0	0	0	0.197645642121639	0	1.82327555375489	0.278040443092363	0.215122301447432	2.16049265587407	0	1.55969201897579	0	0.159688982367428	0.157501477061767	0.115229744502056	0	0.556678862682138	0	0	0	0	0	0.106674993358819	0.640842367816919	0
24044	"Europe"	"2"	100	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.5034449489391	0.089648	0	0.2157915	0.0065665	0	0	0.066022	0.513431	1.338	0	0	0	0.1212635	0	0	0	0.806616	22.571743	0	0	0	0	0.274222	0.6026185	0	0.1089535	0	0.1191235	0.2333275	0.037847	0	0	0	0	0	1.057705	0	14.0216985	3.3749715	0.9377	48.7955615	0	0	0	0.4722575	0	0.136295	0	0.387646	0.5714625	0	0	0	0.1221165	0.0514695	2.9658925	0	0.078	0	0.214	0.006	0	0	0.051	0.496	1.3265	0	0	0	0.102	0	0	0	0.7905	22.5075	0	0	0	0	0.253	0.596	0	0.104	0	0.1	0.2005	0.039	0	0	0	0	0	0.969	0	13.943	3.3505	0.8675	48.8115	0	0	0	0.464	0	0.128	0	0.3795	0.529	0	0	0	0.116	0.046	2.7175	0	0.2112	0	0.285	0.015	0	0	0.129	1.143	1.612	0	0	0	0.2821	0	0	0	1.1822	25.2143	0	0	0	0	0.6641	0.86	0	0.1981	0	0.2841	0.459	0.083	0	0	0	0	0	1.677	0	16.1101	3.8182	1.4595	51.4381	0	0	0	0.651	0	0.31	0	0.762	1.1243	0	0	0	0.269	0.125	4.2545	0	0	0	0.149	0	0	0	0	0	1.074	0	0	0	0	0	0	0	0.426	19.9495	0	0	0	0	0	0.3379	0	0.035	0	0	0	0	0	0	0	0	0	0.527	0	11.9852	2.957	0.4639	46.2965	0	0	0	0.3039	0	0	0	0	0	0	0	0	0	0	1.8357	0	0.0992244720012254	0	0.0536768071662593	0.00651512096208315	0	0	0.0737040952921302	0.512774000732207	0.213777132385963	0	0	0	0.131453954443445	0	0	0	0.28916943999412	1.99524115248741	0	0	0	0	0.289942178631317	0.206189262484087	0	0.0647962469172195	0	0.14230877042832	0.194548767292876	0.0393356865850789	0	0	0	0	0	0.50164158232104	0	1.61772219282061	0.340827370285777	0.454187048403484	2.01939858634768	0	0	0	0.135225567740851	0	0.137125558100385	0	0.265953818172818	0.42015184324175	0	0	0	0.122274905454889	0.0535583916899136	1.23546587039149	0
24044	"Europe"	"3"	246	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.5034449489391	0	0	0.177674	0.015163	0.046528	0	0.11546	0.765874	0.557645	0	0	0	0	0	0.0301605	0	0.3130115	36.6058405	0.007184	0	0	0	0.4244805	0.256491	0	0.0560905	0	0	0	0	0.0119435	0	0	0	0	0.899156	0	6.5343365	1.890023	1.3927895	41.9464295	0	0.0413885	0	0.363255	0.3753555	1.219299	0.0535125	3.2751125	1.0788595	0	0	0	0	0.0801055	1.4668005	0	0	0	0.176	0.014	0.042	0	0.083	0.75	0.5495	0	0	0	0	0	0.029	0	0.308	36.5985	0.007	0	0	0	0.382	0.252	0	0.054	0	0	0	0	0.011	0	0	0	0	0.824	0	6.484	1.879	1.2605	41.9535	0	0.021	0	0.362	0.349	1.1825	0.052	3.244	1.017	0	0	0	0	0.072	1.3635	0	0	0	0.234	0.027	0.113	0	0.1891	1.505	0.7091	0	0	0	0	0	0.061	0	0.536	39.3054	0.015	0	0	0	0.856	0.4091	0	0.1101	0	0	0	0	0.027	0	0	0	0	1.3851	0	7.6811	2.153	2.082	44.308	0	0.075	0	0.501	0.6311	1.7361	0.12	4.2211	1.7641	0	0	0	0	0.158	2.1666	0	0	0	0.123	0.005	0	0	0.032	0	0.42	0	0	0	0	0	0	0	0.1479	33.9632	0	0	0	0	0	0.104	0	0	0	0	0	0	0	0	0	0	0	0.479	0	5.4604	1.65	0.7727	39.5744	0	0	0	0.232	0.1589	0.7589	0	2.3859	0.4659	0	0	0	0	0	0.8628	0	0	0	0.0433354901478358	0.00914845769182268	0.0513654399398088	0	0.216277778420991	0.539484642936184	0.113395931556854	0	0	0	0	0	0.0294816608065413	0	0.159640903206974	2.12497496534934	0.00736568195317431	0	0	0	0.313355872086412	0.117140355345309	0	0.040139866893241	0	0	0	0	0.0119366473318416	0	0	0	0	0.418158249739154	0	0.887288057688374	0.200113953207002	1.41290677646094	1.91499689074827	0	0.210379220161802	0	0.105990447505807	0.195612957992095	0.384559276988293	0.0547982871072166	0.71168818093122	0.512953065283113	0	0	0	0	0.0617790554767374	0.62231502287314	0
24044	"Europe"	"4"	387	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.5034449489391	0.062162	0	0.10958	0.017781	0.0817215	0	0.0453355	1.014698	0.655557	0	4.6422445	0	0	0	0	0	0.133803	39.8845585	0	0	0.6791605	0	0	0.229287	0.0763365	0.0240145	0	0	0.0740045	0	0	0	0	0	0	0.317587	0	5.291018	1.534321	0.7908915	40.494299	0	0	0	0.548925	0.082311	0	0.0488005	1.2893025	0.7565115	0	0	0	0.0776795	0.107498	0.930611	0	0.053	0	0.108	0.017	0.072	0	0.033	0.982	0.6475	0	2.8545	0	0	0	0	0	0.134	40.2855	0	0	0.666	0	0	0.221	0.066	0.024	0	0	0.063	0	0	0	0	0	0	0.282	0	5.2605	1.531	0.73	40.897	0	0	0	0.544	0.078	0	0.046	1.2645	0.701	0	0	0	0.076	0.095	0.849	0	0.149	0	0.15	0.03	0.1691	0	0.09	1.765	0.82	0	8.9432	0	0	0	0	0	0.2671	43.1103	0	0	1.102	0	0	0.373	0.189	0.054	0	0	0.181	0	0	0	0	0	0	0.5621	0	6.3453	1.778	1.2203	43.4133	0	0	0	0.7161	0.183	0	0.109	1.838	1.3091	0	0	0	0.177	0.2001	1.417	0	0	0	0.07	0.007	0	0	0	0.3269	0.496	0	0.8074	0	0	0	0	0	0	36.7651	0	0	0.316	0	0	0.0949	0	0	0	0	0	0	0	0	0	0	0	0.11	0	4.2717	1.304	0.417	37.7469	0	0	0	0.3919	0	0	0	0.777	0.2877	0	0	0	0	0.03	0.508	0	0.0657473658335984	0	0.0318498007042815	0.00921094239097525	0.0634090710616111	0	0.0633905917570711	0.591351696717449	0.129987238189162	0	6.83556597260261	0	0	0	0	0	0.0938003648458929	3.40723368383589	0	0	0.33118887779655	0	0	0.104518997035805	0.0829553256926907	0.0244644956114521	0	0	0.0852505853991951	0	0	0	0	0	0	0.196763180767269	0	0.858584051775353	0.201561259744314	0.365309281518184	3.3392980959306	0	0	0	0.126254704863819	0.0802485276631045	0	0.0487733238390532	0.426840630042968	0.407510610066055	0	0	0	0.079027523398353	0.0699024833220344	0.45017271287219	0
24044	"Europe"	"5"	528	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.5034449489391	0.080099	0	0.1225965	0.022796	0	0	0.086869	0.4584775	0.7987575	0	2.23505	0	0	0	0.0335865	0	0.2637755	35.475193	0	0	0.6659005	0	0	0.291496	0	0.0638255	0	0	0.205425	0	0	0	0	0	0	0.305555	0	6.2321265	1.891809	2.537767	39.1206885	0	0	0	0.756712	0.3197715	0.3488285	0.122753	4.368009	0.5000755	0	0	0	0	0.090828	2.6012235	0	0.07	0	0.1225	0.022	0	0	0.066	0.437	0.786	0	1.0795	0	0	0	0.033	0	0.264	35.5955	0	0	0.6485	0	0	0.284	0	0.061	0	0	0.178	0	0	0	0	0	0	0.269	0	6.1845	1.8905	2.342	39.3885	0	0	0	0.7525	0.3	0.329	0.119	4.353	0.467	0	0	0	0	0.083	2.4155	0	0.192	0	0.169	0.039	0	0	0.16	1.0031	0.9981	0	4.4199	0	0	0	0.07	0	0.46	38.5648	0	0	1.174	0	0	0.465	0	0.127	0	0	0.419	0	0	0	0	0	0	0.554	0	7.461	2.1701	3.6599	41.8875	0	0	0	0.9691	0.5852	0.6391	0.244	5.5233	0.977	0	0	0	0	0.178	3.8276	0	0	0	0.076	0.01	0	0	0.02	0	0.6179	0	0	0	0	0	0	0	0.087	32.6211	0	0	0.216	0	0	0.122	0	0	0	0	0	0	0	0	0	0	0	0.0839	0	5.1109	1.6369	1.5687	36.5983	0	0	0	0.5489	0.1009	0.108	0	3.2679	0	0	0	0	0	0	1.58	0	0.0838601303345628	0	0.0373441693071438	0.0118306536667714	0	0	0.101543278249616	0.456528303108931	0.156107509335667	0	6.11262046302259	0	0	0	0.0328791428837247	0	0.151743408854604	3.0351705719698	0	0	0.390171337281415	0	0	0.128474779114168	0	0.0458092599143115	0	0	0.162797173915635	0	0	0	0	0	0	0.237050828985603	0	0.979409394420275	0.235160340431494	1.02353794491134	3.07461021423082	0	0	0	0.170712411440146	0.191962778011314	0.214908000810012	0.0891662733501383	0.900355527531752	0.350850996878668	0	0	0	0	0.0670654702857762	1.06639430416414	0
24044	"Europe"	"6"	673	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.5034449489391	0.063202	0	0.0534395	0.0134275	0.087828	0	0.074381	1.096964	0.1980305	0	3.2116615	0	0.0812075	0	0	0	0.5717975	44.882492	0	0	0.532087	0	0	0.1443665	0	0.025748	0	0	0.086487	0	0.0103815	0	0	0	0	0.2446115	0.0825605	2.08482	0.4963185	1.004489	39.615749	0.079879	0.037516	0	0.1379715	0.3374	0.3765195	0	3.5238725	0	0	0	0	0	0.1835655	0.6612315	0	0.055	0	0.053	0.013	0.078	0	0.055	1.048	0.194	0	1.964	0	0.067	0	0	0	0.567	45.231	0	0	0.525	0	0	0.141	0	0.025	0	0	0.07	0	0.01	0	0	0	0	0.2155	0.071	2.0655	0.494	0.9335	39.8895	0.068	0.019	0	0.136	0.323	0.359	0	3.496	0	0	0	0	0	0.166	0.609	0	0.146	0	0.082	0.025	0.177	0	0.131	1.976	0.273	0	6.5888	0	0.201	0	0	0	0.844	48.0243	0	0	0.9201	0	0	0.2511	0	0.057	0	0	0.197	0	0.024	0	0	0	0	0.4553	0.1971	2.6531	0.5951	1.5014	42.3174	0.198	0.067	0	0.22	0.567	0.6302	0	4.4351	0	0	0	0	0	0.311	1.0391	0	0	0	0.027	0.004	0	0	0.016	0.35	0.125	0	0	0	0	0	0	0	0.3248	41.7133	0	0	0.173	0	0	0.046	0	0	0	0	0	0	0	0	0	0	0	0.069	0	1.5439	0.406	0.56	36.8924	0	0	0	0.056	0.1089	0.1459	0	2.6429	0	0	0	0	0	0.077	0.319	0	0.0671941494689934	0	0.0217444648272914	0.00819477399996212	0.0653510887315521	0	0.160362538988866	0.643456334751136	0.0582497217572101	0	5.18820240517043	0	0.0978958898339107	0	0	0	0.202801542712607	3.14267872757117	0	0	0.306136919265986	0	0	0.0821534586803049	0	0.0256711316365241	0	0	0.168470332573657	0	0.0109365333461209	0	0	0	0	0.170299743302903	0.0873733047729309	0.441844587971789	0.0771469239937073	0.450739452351303	2.69204510464103	0.0918019725282635	0.207636608584836	0	0.0620008043304182	0.180246793184308	0.193741780621861	0	0.729745208465523	0	0	0	0	0	0.0979660215607443	0.358664878619761	0
24044	"Europe"	"7"	819	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.5034449489391	0.0454065	0	0.032065	0.0065915	0.0935965	0	0	0.2583895	0.249389	0	3.8075315	0	0	0	0	0	0.302923	62.156242	0	0	0.4946775	0	0.1391495	0.2006305	0	0.054306	0	0	0.057556	0	0	0	0	0	0.1871795	0.0590405	0	3.0226555	0.6624115	1.0421635	23.036268	0	0	0	0.214163	0.368017	0.1328585	0	2.490198	0.140472	0	0	0	0	0.049756	0.696358	0	0.04	0	0.031	0.006	0.085	0	0	0.247	0.2455	0	2.252	0	0	0	0	0	0.299	62.8775	0	0	0.491	0	0.128	0.196	0	0.052	0	0	0.05	0	0	0	0	0	0.17	0.049	0	3.016	0.661	0.9745	23.1945	0	0	0	0.21	0.352	0.125	0	2.478	0.131	0	0	0	0	0.043	0.645	0	0.106	0	0.051	0.013	0.1711	0	0	0.5732	0.326	0	6.71550000000001	0	0	0	0	0	0.473	65.3779	0	0	0.8284	0	0.327	0.312	0	0.099	0	0	0.138	0	0	0	0	0	0.4361	0.145	0	3.6571	0.778	1.5412	25.021	0	0	0	0.305	0.5801	0.259	0	3.1363	0.329	0	0	0	0	0.101	1.0621	0	0	0	0.013	0	0.027	0	0	0	0.177	0	0.6549	0	0	0	0	0	0.151	59.4739	0	0	0.136	0	0	0.1	0	0.017	0	0	0	0	0	0	0	0	0	0	0	2.4029	0.559	0.6179	21.2029	0	0	0	0.13	0.173	0	0	1.839	0	0	0	0	0	0	0.3788	0	0.0474743421685037	0	0.0146701186495064	0.00492115196049758	0.0602257275329941	0	0	0.262888141378018	0.0606502259183919	0	7.04925973847169	0	0	0	0	0	0.125070049690823	4.80114395504598	0	0	0.251183229936337	0	0.146772743617078	0.0843550286300561	0	0.0329163349501927	0	0	0.0695541785651871	0	0	0	0	0	0.191411542151942	0.0677504532952427	0	0.519370564926051	0.094156348042436	0.417683707615648	2.11881552353842	0	0	0	0.068848983451182	0.160311548577461	0.0979301824672508	0	0.525956179493476	0.144597494562378	0	0	0	0	0.0397090653243622	0.32026540056553	0
24044	"Europe"	"8"	1031	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.5034449489391	0.3799005	0	0.214153	0.0062605	0.0900215	0	0.0498	1.214739	0.5477355	0	5.2948485	0.0222105	0	0	0.036504	0	2.109148	39.618302	0	0	0.841011	0	0.140871	0.196902	0	0.0347835	0	0	0.1740205	0	0	0	0	0	0.710296	0.112204	0	3.157965	0.6745535	1.133574	36.852651	0	0	0	0.2239535	0.295043	0.2543035	0.0336895	4.2519695	0.4075245	0	0	0	0.2854115	0.1259305	0.5097085	0	0.357	0	0.213	0.006	0.081	0	0.037	1.175	0.546	0	3.4275	0.022	0	0	0.036	0	2.101	40.0395	0	0	0.837	0	0.127	0.1925	0	0.033	0	0	0.151	0	0	0	0	0	0.674	0.096	0	3.134	0.675	1.0415	37.312	0	0	0	0.22	0.28	0.2385	0.033	4.2515	0.3765	0	0	0	0.276	0.117	0.4655	0	0.584	0	0.266	0.012	0.167	0	0.0911000000000001	1.9264	0.673	0	9.90100000000001	0.05	0	0	0.073	0	2.572	42.6052	0	0	1.273	0	0.318	0.3021	0	0.07	0	0	0.3261	0	0	0	0	0	1.185	0.2281	0	3.8181	0.79	1.687	39.5004	0	0	0	0.311	0.4831	0.429	0.075	5.1102	0.7393	0	0	0	0.465	0.211	0.8132	0	0.204	0	0.162	0	0.027	0	0.011	0.5249	0.426	0	1.4348	0	0	0	0	0	1.6719	36.7811	0	0	0.4467	0	0	0.098	0	0	0	0	0.047	0	0	0	0	0	0.2823	0	0	2.5219	0.5708	0.681	34.4056	0	0	0	0.1379	0.12	0.105	0	3.4138	0.1209	0	0	0	0.117	0.049	0.251	0	0.159434909429906	0	0.0409545141237637	0.00448739435575391	0.0564235841485995	0	0.0642437828261685	0.551319827010445	0.0993482943061468	0	6.85862550621223	0.0228087551042292	0	0	0.0259383573726556	0	0.366209144703996	3.28625834784187	0	0	0.327878625524046	0	0.136393317019067	0.0811274936819544	0	0.0252559014495427	0	0	0.131544871075626	0	0	0	0	0	0.369853446881444	0.0917474587227954	0	0.551498889652231	0.0919636003516871	0.463324898429549	3.03037014154977	0	0	0	0.0679686707818678	0.141552932740313	0.133074809187051	0.0347977805688273	0.704945536672577	0.257910840021218	0	0	0	0.136394218569482	0.0681416562200113	0.245684511044619	0
24044	"Europe"	"9"	1243	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.5034449489391	0.6879675	0.7026565	0.5911625	0.00663	0.029182	0	0.034489	1.4868625	2.177121	0.0573355	6.628193	0.023036	0.177122	0	0	0	14.0032785	25.3845085	0	0	3.4241705	0.0588145	0	1.4112685	0.113689	0.3541225	0	0	0.514608	0	0	0	0	0	3.572137	0.228348	0	6.663322	0.8635735	0.5740475	21.913621	0	0.0411025	0	1.0289845	0.232589	0.1335975	0	2.0447965	0.408881	0	0	0	2.9537165	1.2413755	0.233743	0	0.6525	0.6305	0.595	0.006	0.026	0	0.025	1.4255	2.185	0.049	4.4025	0.023	0.151	0	0	0	14.1485	25.674	0	0	3.4085	0.05	0	1.407	0.095	0.35	0	0	0.475	0	0	0	0	0	3.521	0.2045	0	6.672	0.862	0.527	22.192	0	0.013	0	1.031	0.22	0.124	0	2.032	0.378	0	0	0	2.9375	1.1845	0.207	0	1.002	1.3714	0.684	0.013	0.071	0	0.069	2.3311	2.551	0.137	12.1298	0.051	0.331	0	0	0	15.4964	28.0374	0	0	4.3331	0.143	0	1.7221	0.229	0.476	0	0	0.8161	0	0	0	0	0	4.8357	0.4081	0	7.9023	1.004	0.8872	24.018	0	0.048	0	1.247	0.3911	0.264	0	2.6741	0.7233	0	0	0	3.659	1.6833	0.4141	0	0.4139	0	0.4979	0	0	0	0	0.7219	1.8398	0	1.8958	0	0.048	0	0	0	12.5929	22.9589	0	0	2.583	0	0	1.1109	0	0.243	0	0	0.2499	0	0	0	0	0	2.4249	0.079	0	5.5617	0.73	0.297	19.9297	0	0	0	0.828	0.0729	0	0	1.438	0.125	0	0	0	2.285	0.8709	0.081	0	0.255465699861357	0.526328599265661	0.0835423770198638	0.00480152343674972	0.0311724836653888	0	0.0469018418655941	0.635577256372629	0.314769021867724	0.0616539337230137	8.36460578710903	0.0229245168048395	0.143449098770153	0	0	0	1.53346565510788	2.71911190330576	0	0	0.721237986067028	0.06322491427153	0	0.253207265629235	0.0949273399971761	0.091661062447118	0	0	0.257541721290168	0	0	0	0	0	0.959056105521345	0.13902153930307	0	1.01552140458859	0.122603627281012	0.317352900846341	2.27262201273449	0	0.661085327245053	0	0.176583581174242	0.122736719159814	0.0957192957848248	0	0.493505407144836	0.255386808684444	0	0	0	0.562123465550951	0.356785573520688	0.143818478744611	0
