"Dataset_ID"	"Continent"	"Sample_ID"	"Age_BP"	"Distance_weighting"	"Basin_type"	"Basin_Area"	"Basin_Diameter"	"RPP_Set"	"Basin_Source"	"Pollen_Source_Radius"	"Pollen_Source_Area"	"Median_rel_influx_at_PSR"	"Std_rel_influx_at_PSR"	"Abies.mean"	"Acer.mean"	"Alnus.mean"	"Amaranthaceae.mean"	"Apiaceae.mean"	"Araliaceae.mean"	"Artemisia.mean"	"Asteraceae.mean"	"Betula.mean"	"Boraginaceae.mean"	"Brassicaceae.mean"	"Campanulaceae.mean"	"Cannabaceae.mean"	"Caprifoliaceae.mean"	"Caryophyllaceae.mean"	"Corylus.mean"	"Cyperaceae.mean"	"Ericales.mean"	"Euphorbiaceae.mean"	"Fabaceae.mean"	"Fagus.mean"	"Fraxinus.mean"	"Gentianaceae.mean"	"Ilex.mean"	"Juglans.mean"	"Juniperus.mean"	"Lamiaceae.mean"	"Lythraceae.mean"	"Malvaceae.mean"	"Myrica.mean"	"Orobanchaceae.mean"	"Ostrya.Carpinus.mean"	"Picea.mean"	"Pinus.mean"	"Plantaginaceae.mean"	"Plumbaginaceae.mean"	"Poaceae.mean"	"Polygalaceae.mean"	"Polygonaceae.mean"	"Populus.mean"	"Primulaceae.mean"	"Quercus.mean"	"Ranunculaceae.mean"	"Rhamnus.mean"	"Rosaceae.mean"	"Rubiaceae.mean"	"Rumex.mean"	"Salix.mean"	"Santalaceae.mean"	"Scrophulariaceae.mean"	"Solanaceae.mean"	"Tilia.mean"	"Ulmus.mean"	"Urticaceae.mean"	"Vitaceae.mean"	"Abies.median"	"Acer.median"	"Alnus.median"	"Amaranthaceae.median"	"Apiaceae.median"	"Araliaceae.median"	"Artemisia.median"	"Asteraceae.median"	"Betula.median"	"Boraginaceae.median"	"Brassicaceae.median"	"Campanulaceae.median"	"Cannabaceae.median"	"Caprifoliaceae.median"	"Caryophyllaceae.median"	"Corylus.median"	"Cyperaceae.median"	"Ericales.median"	"Euphorbiaceae.median"	"Fabaceae.median"	"Fagus.median"	"Fraxinus.median"	"Gentianaceae.median"	"Ilex.median"	"Juglans.median"	"Juniperus.median"	"Lamiaceae.median"	"Lythraceae.median"	"Malvaceae.median"	"Myrica.median"	"Orobanchaceae.median"	"Ostrya.Carpinus.median"	"Picea.median"	"Pinus.median"	"Plantaginaceae.median"	"Plumbaginaceae.median"	"Poaceae.median"	"Polygalaceae.median"	"Polygonaceae.median"	"Populus.median"	"Primulaceae.median"	"Quercus.median"	"Ranunculaceae.median"	"Rhamnus.median"	"Rosaceae.median"	"Rubiaceae.median"	"Rumex.median"	"Salix.median"	"Santalaceae.median"	"Scrophulariaceae.median"	"Solanaceae.median"	"Tilia.median"	"Ulmus.median"	"Urticaceae.median"	"Vitaceae.median"	"Abies.q90"	"Acer.q90"	"Alnus.q90"	"Amaranthaceae.q90"	"Apiaceae.q90"	"Araliaceae.q90"	"Artemisia.q90"	"Asteraceae.q90"	"Betula.q90"	"Boraginaceae.q90"	"Brassicaceae.q90"	"Campanulaceae.q90"	"Cannabaceae.q90"	"Caprifoliaceae.q90"	"Caryophyllaceae.q90"	"Corylus.q90"	"Cyperaceae.q90"	"Ericales.q90"	"Euphorbiaceae.q90"	"Fabaceae.q90"	"Fagus.q90"	"Fraxinus.q90"	"Gentianaceae.q90"	"Ilex.q90"	"Juglans.q90"	"Juniperus.q90"	"Lamiaceae.q90"	"Lythraceae.q90"	"Malvaceae.q90"	"Myrica.q90"	"Orobanchaceae.q90"	"Ostrya.Carpinus.q90"	"Picea.q90"	"Pinus.q90"	"Plantaginaceae.q90"	"Plumbaginaceae.q90"	"Poaceae.q90"	"Polygalaceae.q90"	"Polygonaceae.q90"	"Populus.q90"	"Primulaceae.q90"	"Quercus.q90"	"Ranunculaceae.q90"	"Rhamnus.q90"	"Rosaceae.q90"	"Rubiaceae.q90"	"Rumex.q90"	"Salix.q90"	"Santalaceae.q90"	"Scrophulariaceae.q90"	"Solanaceae.q90"	"Tilia.q90"	"Ulmus.q90"	"Urticaceae.q90"	"Vitaceae.q90"	"Abies.q10"	"Acer.q10"	"Alnus.q10"	"Amaranthaceae.q10"	"Apiaceae.q10"	"Araliaceae.q10"	"Artemisia.q10"	"Asteraceae.q10"	"Betula.q10"	"Boraginaceae.q10"	"Brassicaceae.q10"	"Campanulaceae.q10"	"Cannabaceae.q10"	"Caprifoliaceae.q10"	"Caryophyllaceae.q10"	"Corylus.q10"	"Cyperaceae.q10"	"Ericales.q10"	"Euphorbiaceae.q10"	"Fabaceae.q10"	"Fagus.q10"	"Fraxinus.q10"	"Gentianaceae.q10"	"Ilex.q10"	"Juglans.q10"	"Juniperus.q10"	"Lamiaceae.q10"	"Lythraceae.q10"	"Malvaceae.q10"	"Myrica.q10"	"Orobanchaceae.q10"	"Ostrya.Carpinus.q10"	"Picea.q10"	"Pinus.q10"	"Plantaginaceae.q10"	"Plumbaginaceae.q10"	"Poaceae.q10"	"Polygalaceae.q10"	"Polygonaceae.q10"	"Populus.q10"	"Primulaceae.q10"	"Quercus.q10"	"Ranunculaceae.q10"	"Rhamnus.q10"	"Rosaceae.q10"	"Rubiaceae.q10"	"Rumex.q10"	"Salix.q10"	"Santalaceae.q10"	"Scrophulariaceae.q10"	"Solanaceae.q10"	"Tilia.q10"	"Ulmus.q10"	"Urticaceae.q10"	"Vitaceae.q10"	"Abies.sd"	"Acer.sd"	"Alnus.sd"	"Amaranthaceae.sd"	"Apiaceae.sd"	"Araliaceae.sd"	"Artemisia.sd"	"Asteraceae.sd"	"Betula.sd"	"Boraginaceae.sd"	"Brassicaceae.sd"	"Campanulaceae.sd"	"Cannabaceae.sd"	"Caprifoliaceae.sd"	"Caryophyllaceae.sd"	"Corylus.sd"	"Cyperaceae.sd"	"Ericales.sd"	"Euphorbiaceae.sd"	"Fabaceae.sd"	"Fagus.sd"	"Fraxinus.sd"	"Gentianaceae.sd"	"Ilex.sd"	"Juglans.sd"	"Juniperus.sd"	"Lamiaceae.sd"	"Lythraceae.sd"	"Malvaceae.sd"	"Myrica.sd"	"Orobanchaceae.sd"	"Ostrya.Carpinus.sd"	"Picea.sd"	"Pinus.sd"	"Plantaginaceae.sd"	"Plumbaginaceae.sd"	"Poaceae.sd"	"Polygalaceae.sd"	"Polygonaceae.sd"	"Populus.sd"	"Primulaceae.sd"	"Quercus.sd"	"Ranunculaceae.sd"	"Rhamnus.sd"	"Rosaceae.sd"	"Rubiaceae.sd"	"Rumex.sd"	"Salix.sd"	"Santalaceae.sd"	"Scrophulariaceae.sd"	"Solanaceae.sd"	"Tilia.sd"	"Ulmus.sd"	"Urticaceae.sd"	"Vitaceae.sd"
4187	"Europe"	"11"	1852	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.3474043166854	0	0	0.585854	0.017761	0.167117	0.309146	0.2239075	5.412668	1.956905	0	0	0	0.320712	0	0	0.809413	3.841804	1.366709	0	0	0.3727985	0.101067	0	0	0	0	0.2865595	0	0	6.0793505	0	0	0	0.0302805	1.254942	0	64.2255645	0	0.3242025	0	0.6382675	3.837447	0.3241635	0	1.413239	0	0	6.1001525	0	0	0	0	0	0	0	0	0	0.5765	0.017	0.151	0.2685	0.143	5.352	1.918	0	0	0	0.273	0	0	0.8025	3.758	1.338	0	0	0.357	0.096	0	0	0	0	0.269	0	0	5.6685	0	0	0	0.028	1.131	0	64.333	0	0.277	0	0.5545	3.794	0.312	0	1.345	0	0	5.928	0	0	0	0	0	0	0	0	0	0.7811	0.042	0.39	0.7361	0.367	8.7593	2.4862	0	0	0	0.7811	0	0	1.4281	5.6854	2.673	0	0	0.738	0.2211	0	0	0	0	0.6613	0	0	8.911	0	0	0	0.065	2.2272	0	68.7892	0	0.7573	0	1.3	4.7364	0.732	0	2.3704	0	0	9.0169	0	0	0	0	0	0	0	0	0	0.401	0	0	0	0	2.4602	1.4839	0	0	0	0	0	0	0.27	2.1599	0	0	0	0	0	0	0	0	0	0	0	0	3.725	0	0	0	0	0.4459	0	59.5572	0	0	0	0	2.9698	0	0	0.5755	0	0	3.3618	0	0	0	0	0	0	0	0	0	0.150734382643959	0.0188029693087931	0.16787028184513	0.345045201067034	1.04184598644593	2.60039974930858	0.394494585468523	0	0	0	0.348310855820115	0	0	0.461083414783805	1.40722144621355	0.953815740881213	0	0	0.267650829217734	0.0986868585933787	0	0	0	0	0.287710707456887	0	0	2.28024087474836	0	0	0	0.0291087010701095	0.768126103899448	0	3.6955554521465	0	0.369122381006395	0	0.51707761078153	0.6988570531814	0.320046733655589	0	0.725198730334133	0	0	2.23450195921745	0	0	0	0	0	0	0
4187	"Europe"	"12"	1972	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.3474043166854	0	0	0.8937045	0.034146	0.3104145	0.5999845	0.1119545	9.1801525	5.10897	0.3091965	10.1573435	0	0	0	0.0982555	3.409337	0.5280145	1.3029925	0	0	0.34225	0.19023	0	0	0	0	0	0.31153	0	22.5141625	0	0	0	0.054196	1.54481	0	34.5806955	0	0.2929815	0	0	5.156751	0.321592	0	0.350923	0	0	2.16171	0	0	0	0	0.1336715	0	0	0	0	0.89	0.031	0.275	0.512	0.065	8.943	5.113	0.2575	7.2195	0	0	0	0.096	3.369	0.517	1.2755	0	0	0.3325	0.178	0	0	0	0	0	0.271	0	21.9335	0	0	0	0.052	1.399	0	35.072	0	0.252	0	0	5.1445	0.305	0	0.33	0	0	1.9785	0	0	0	0	0.121	0	0	0	0	1.163	0.069	0.619	1.2093	0.206	13.7421	6.426	0.7621	21.4588	0	0	0	0.225	4.796	1.2111	2.5371	0	0	0.6851	0.3881	0	0	0	0	0	0.733	0	29.9184	0	0	0	0.109	2.6586	0	40.9547	0	0.7111	0	0	6.4566	0.7491	0	0.8201	0	0	3.9377	0	0	0	0	0.319	0	0	0	0	0.638	0	0	0	0	4.6587	3.847	0	0	0	0	0	0	2.0905	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6489	0	0	0	0	0.583	0	28.2078	0	0	0	0	3.8856	0	0	0	0	0	0.6688	0	0	0	0	0	0	0	0	0	0.216438545554508	0.0254855339402593	0.237137265589185	0.481454075975463	0.914573956654597	3.5499444401297	1.05361852066749	0.358615869083521	11.0856132270984	0	0	0	0.100954857046755	1.04178267935616	0.544328246474225	0.912580000094258	0	0	0.249108707342873	0.140402288091222	0	0	0	0	0	0.328243415729828	0	6.04224130833152	0	0	0	0.0402702797571094	0.898046239580241	0	5.60592735321503	0	0.329716784129377	0	0	1.05724343878003	0.323758629786421	0	0.357837207126931	0	0	1.34737165663025	0	0	0	0	0.140431859424137	0	0
4187	"Europe"	"13"	2093	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.3474043166854	0	0	0.315447	0.0097605	0	0	0	3.1371785	0.4419485	0	0	0	0	0.1852455	0	1.5775985	0	2.343242	0	0	0.2095405	0	0	0	0	0	0	0	0	34.3614115	0	0	0	0.033299	0.9242945	0	52.6312045	0	0	0	0	1.2801935	0.1902725	0.184127	0	0	0.5947295	1.3134035	0	0	0	0	0.083683	0.1834025	0	0	0	0.31	0.009	0	0	0	3.021	0.426	0	0	0	0	0.155	0	1.541	0	2.279	0	0	0.201	0	0	0	0	0	0	0	0	33.4385	0	0	0	0.032	0.824	0	53.3925	0	0	0	0	1.2635	0.179	0.156	0	0	0.58	1.21	0	0	0	0	0.072	0.1535	0	0	0	0.4301	0.023	0	0	0	5.2276	0.62	0	0	0	0	0.4341	0	2.2372	0	3.6531	0	0	0.42	0	0	0	0	0	0	0	0	42.8051	0	0	0	0.067	1.5581	0	59.122	0	0	0	0	1.676	0.445	0.4311	0	0	1.1922	2.378	0	0	0	0	0.2021	0.4362	0	0	0	0.208	0	0	0	0	1.2546	0.284	0	0	0	0	0	0	0.9539	0	1.1549	0	0	0	0	0	0	0	0	0	0	0	26.7938	0	0	0	0	0.367	0	45.629	0	0	0	0	0.908	0	0	0	0	0	0.394	0	0	0	0	0	0	0	0	0	0.0872184023922585	0.0102539607764904	0	0	0	1.57428799016436	0.135924157293757	0	0	0	0	0.214557201291551	0	0.507143092584261	0	0.968478888316393	0	0	0.151129389616821	0	0	0	0	0	0	0	0	6.74464033835865	0	0	0	0.0239757172261489	0.527262102214796	0	5.61112566926797	0	0	0	0	0.309742656594805	0.196941293740902	0.207239571489123	0	0	0.430607016351354	0.815895501533414	0	0	0	0	0.0902308057713943	0.209929906818058	0
4187	"Europe"	"14"	2213	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.3474043166854	0	0	0.5309135	0.018864	0	0	0.1003035	2.79432	4.1077045	0	0	0	0	0	0.1053095	1.9583695	0	6.2371975	0	0	0.3783115	0.1025845	0	0	0	0	0	0	0	37.0239275	0	0	0	0.0583895	0.6417085	0	39.6412865	0	0	0	0	2.2810595	0.684502	0	0	0	0.5304175	2.3248745	0	0	0	0.33838	0.1415545	0	0	0	0	0.522	0.018	0	0	0.07	2.7055	4.0635	0	0	0	0	0	0.102	1.903	0	6.114	0	0	0.362	0.097	0	0	0	0	0	0	0	36.0365	0	0	0	0.056	0.549	0	40.016	0	0	0	0	2.246	0.6245	0	0	0	0.5195	2.1295	0	0	0	0.318	0.124	0	0	0	0	0.7411	0.043	0	0	0.241	5.4141	5.1481	0	0	0	0	0	0.241	3.0081	0	9.0844	0	0	0.747	0.239	0	0	0	0	0	0	0	45.8458	0	0	0	0.118	1.3087	0	45.6541	0	0	0	0	3.0501	1.3814	0	0	0	1.2032	4.1987	0	0	0	0.7912	0.3381	0	0	0	0	0.3379	0	0	0	0	0	3.1069	0	0	0	0	0	0	1.0249	0	3.548	0	0	0	0	0	0	0	0	0	0	0	28.9453	0	0	0	0	0	0	33.4244	0	0	0	0	1.5898	0	0	0	0	0	0.73	0	0	0	0	0	0	0	0	0	0.155709790273905	0.0189245494870193	0	0	0.16565442367106	1.97496581326913	0.811712218426285	0	0	0	0	0	0.108395961880625	0.771192060103405	0	2.12847782732742	0	0	0.277498814887347	0.102748019141338	0	0	0	0	0	0	0	7.3214338838305	0	0	0	0.0432765204049399	0.52641983953065	0	5.19319627977009	0	0	0	0	0.564075569036226	0.511475789982154	0	0	0	0.542225057702381	1.41189181915763	0	0	0	0.345289562600755	0.151227890837747	0	0
4187	"Europe"	"15"	2334	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.3474043166854	0	0	1.6399605	0.0923235	0.846013	0	0.276211	6.9538295	10.841148	0	0	0	0.8290445	0	0.2777485	2.917037	7.3106765	1.830015	0	0	1.8956925	0.25606	0	0	0	0	0	0.8239315	0	33.864159	0	14.67511	0	0.1500585	1.697743	0	0	0	0	0	0	7.008527	0.8355635	0	0.9621355	0	2.7900405	0	0	0.850745	0	0	0.376233	0	0	0	0	1.5955	0.086	0.75	0	0.177	6.773	10.749	0	0	0	0.703	0	0.263	2.7685	7.032	1.729	0	0	1.814	0.242	0	0	0	0	0	0.7225	0	33.1755	0	13.9025	0	0.14	1.4895	0	0	0	0	0	0	6.929	0.796	0	0.906	0	2.718	0	0	0.706	0	0	0.333	0	0	0	0	2.2541	0.1821	1.6972	0	0.603	13.2399	13.6983	0	0	0	2.0287	0	0.6461	4.8181	11.787	4.2471	0	0	3.1891	0.6232	0	0	0	0	0	1.9651	0	44.1163	0	20.947	0	0.3051	3.3448	0	0	0	0	0	0	9.1412	2.0176	0	2.2552	0	5.362	0	0	2.0759	0	0	0.9052	0	0	0	0	1.0939	0	0	0	0	0	8.2309	0	0	0	0	0	0	1.1539	3.1563	0	0	0	0.6794	0	0	0	0	0	0	0	0	24.5462	0	9.1371	0	0	0	0	0	0	0	0	0	4.9917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.456059670603887	0.0686866491804471	0.631160787597662	0	0.762158089214749	4.77756253316573	2.15336690431712	0	0	0	0.905408254089301	0	0.280538862324611	1.4683317505577	3.32009931531868	1.81322830283837	0	0	0.988397632981885	0.267764141022671	0	0	0	0	0	0.862260906421671	0	7.78173380881501	0	5.04021206187938	0	0.111719965776608	1.3287839716721	0	0	0	0	0	0	1.62028879406082	0.870487047472654	0	0.966474019389465	0	1.94621160685807	0	0	0.982654785867903	0	0	0.39357150681482	0	0
4187	"Europe"	"16"	2454	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.3474043166854	0	0	0.79047	0.050439	0.2429615	0	0.1334475	0	1.8730205	0	0	0	0	0	0	3.1564885	1.584468	0.988733	0	0	1.574248	0.14089	0	0	0	0	0	0	0	23.5029445	0	0	0	0.0849225	0.8993185	0	54.263901	0	0	0	0.4295385	4.4246175	0	0	0	0	0.7428975	3.324201	0	0	0.47088	0.916554	0.405005	0	0	0	0	0.774	0.047	0.215	0	0.095	0	1.8295	0	0	0	0	0	0	3.084	1.547	0.9545	0	0	1.5125	0.135	0	0	0	0	0	0	0	22.71	0	0	0	0.08	0.759	0	54.645	0	0	0	0.375	4.403	0	0	0	0	0.7275	3.137	0	0	0.3875	0.878	0.356	0	0	0	0	1.07	0.1001	0.5781	0	0.3201	0	2.4763	0	0	0	0	0	0	4.6027	3.1732	2.1702	0	0	2.472	0.3221	0	0	0	0	0	0	0	30.5121	0	0	0	0.168	1.8721	0	60.2291	0	0	0	1.0413	5.6283	0	0	0	0	1.6273	5.8302	0	0	1.1431	1.851	0.8061	0	0	0	0	0.528	0	0	0	0	0	1.3089	0	0	0	0	0	0	1.7059	0	0	0	0	0.7798	0	0	0	0	0	0	0	0	17.1455	0	0	0	0	0	0	48.1688	0	0	0	0	3.2818	0	0	0	0	0	1.0548	0	0	0	0	0	0	0	0	0	0.21474359712516	0.0374832732947437	0.263780996709131	0	0.20003003337218	0	0.462939012553946	0	0	0	0	0	0	1.14133189262033	1.12816842535766	0.987138579936475	0	0	0.658359657189828	0.144603374677025	0	0	0	0	0	0	0	5.95910398999728	0	0	0	0.0609185524184906	0.750263279490624	0	4.97947655879599	0	0	0	0.486491528725332	0.917494117649651	0	0	0	0	0.754320616707607	1.90253280422035	0	0	0.536020961190342	0.679551015653304	0.307422585862114	0	0
4187	"Europe"	"17"	2623	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.3474043166854	0	0	0.7379695	0.01401	0	0.254976	0	0	0.939841	0	0	0	0	0	0	0.884131	0.432322	0	0	1.767692	0.578015	0.0764695	0	0	0	0	0.216746	0.2651215	0	26.424685	0	0	0	0.0236785	0.757742	0	58.152368	0	0	0	0	3.8883665	0	0	0	0	0.424513	3.678265	0	0	0	0.266862	0.2162075	0	0	0	0	0.7255	0.013	0	0.216	0	0	0.92	0	0	0	0	0	0	0.868	0.434	0	0	1.6415	0.558	0.075	0	0	0	0	0.21	0.218	0	25.4715	0	0	0	0.022	0.6525	0	58.7915	0	0	0	0	3.866	0	0	0	0	0.406	3.541	0	0	0	0.25	0.191	0	0	0	0	0.941	0.033	0	0.6041	0	0	1.2671	0	0	0	0	0	0	1.4863	0.95	0	0	3.1967	0.9633	0.1751	0	0	0	0	0.5093	0.6453	0	33.8178	0	0	0	0.054	1.417	0	64.1133	0	0	0	0	4.7862	0	0	0	0	0.9471	5.8341	0	0	0	0.6001	0.4301	0	0	0	0	0.546	0	0	0	0	0	0.642	0	0	0	0	0	0	0.4009	0	0	0	0.5108	0.2469	0	0	0	0	0	0	0	0	19.7178	0	0	0	0	0.227	0	51.7418	0	0	0	0	3.0439	0	0	0	0	0	1.7649	0	0	0	0	0	0	0	0	0	0.158996501576314	0.0144977236832545	0	0.311035348341565	0	0	0.248675956989799	0	0	0	0	0	0	0.439514133078321	0.430821428050455	0	0	1.11992012245353	0.286748363704213	0.0780240472272675	0	0	0	0	0.218407033540933	0.292820346997195	0	6.1604349569819	0	0	0	0.0243182200348387	0.517111872596627	0	5.24305547576382	0	0	0	0	0.675706519746675	0	0	0	0	0.422967383535383	1.59786107430571	0	0	0	0.268014165208439	0.160260582086911	0	0
4187	"Europe"	"18"	2808	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.3474043166854	0	1.9960785	0.942587	0.0376515	0	0.692717	0.106123	0	0.4421695	0	0	0	0	0	0	1.451991	1.1955965	1.432989	0	0	0.200948	0.1072765	0.3282985	0	0	0	0	0.682281	0	25.2997125	0	0.343487	0	0.031366	0.6764015	0	55.859392	0	0	0	0.6744175	5.732175	0	0.3387915	0	0	0	0.7947755	0	0	0	0.331207	0.3015775	0	0	0	1.8485	0.9305	0.035	0	0.603	0.0715	0	0.4245	0	0	0	0	0	0	1.4175	1.1615	1.424	0	0	0.191	0.101	0.273	0	0	0	0	0.58	0	24.3925	0	0.2905	0	0.03	0.587	0	56.2255	0	0	0	0.568	5.7185	0	0.2905	0	0	0	0.737	0	0	0	0.327	0.265	0	0	0	4.7294	1.2111	0.0761000000000001	0	1.3783	0.238	0	0.668	0	0	0	0	0	0	2.3124	2.3852	2.7822	0	0	0.438	0.245	0.801	0	0	0	0	1.3433	0	32.4897	0	0.845500000000001	0	0.07	1.3622	0	61.7106	0	0	0	1.3642	7.0044	0	0.7851	0	0	0	1.9233	0	0	0	0.7713	0.6072	0	0	0	0	0.6979	0	0	0	0	0	0.232	0	0	0	0	0	0	0.605	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9118	0	0	0	0	0	0	49.7328	0	0	0	0	4.5348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04443343676835	0.205889851003815	0.0274248994584329	0	0.572645649097865	0.201213984118158	0	0.175748816761441	0	0	0	0	0	0	0.657643276601099	0.849637049124726	0.976213988198477	0	0	0.196292948821088	0.108816338596383	0.400847691565845	0	0	0	0	0.614369141282242	0	6.0733814064076	0	0.375829590068938	0	0.0311469759536223	0.54295393615494	0	5.07189232734944	0	0	0	0.542314481359383	0.968930318111513	0	0.362440034235953	0	0	0	0.832301569174764	0	0	0	0.340708131934921	0.237288716464207	0	0
4187	"Europe"	"19"	3017	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.3474043166854	0	0	0.593517	0	0	0.365904	0	0	0.480415	0	0	0	0	0	0	2.2133485	0	0	0	0	0	0	0	0	0	0	0	0	0	3.650907	0	0	0	0.1001755	0	0	40.8787345	0	0	0	0.365177	0	0	0	0	0	0	4.463679	0	0	0	46.888146	0	0	0	0	0	0.581	0	0	0.309	0	0	0.466	0	0	0	0	0	0	2.174	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3945	0	0	0	0.095	0	0	40.936	0	0	0	0.301	0	0	0	0	0	0	4.3185	0	0	0	46.7405	0	0	0	0	0	0.8061	0	0	0.8761	0	0	0.7291	0	0	0	0	0	0	3.3341	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5362	0	0	0	0.1841	0	0	45.4405	0	0	0	0.8502	0	0	0	0	0	0	7.2359	0	0	0	51.9145	0	0	0	0	0	0.398	0	0	0	0	0	0.245	0	0	0	0	0	0	1.183	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9618	0	0	0	0.032	0	0	36.4015	0	0	0	0	0	0	0	0	0	0	1.9219	0	0	0	41.8554	0	0	0	0	0	0.157320423241181	0	0	0.407925591778959	0	0	0.191752977492368	0	0	0	0	0	0	0.856668978612631	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61378674526115	0	0	0	0.0620091143694412	0	0	3.55288066609667	0	0	0	0.426478333043166	0	0	0	0	0	0	2.08224009058908	0	0	0	3.92565444672625	0	0	0
4187	"Europe"	"20"	3122	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.3474043166854	0	2.2914905	1.750642	0.0216505	0	0.3924015	0.119787	1.6971895	1.294349	0	0	0	0	0	0	2.6842	1.3481295	0	0	0	0.4464565	0.2416985	0	0	0	0	0	0.4025165	0	3.4788855	0	0	0	0.0350035	0	0	67.1438595	0	0	0	0.394425	8.103949	0	0.3842865	0	0	0	7.432962	0	0	0	0	0.3361105	0	0	0	2.1165	1.7255	0.02	0	0.336	0.079	1.6275	1.268	0	0	0	0	0	0	2.6265	1.331	0	0	0	0.428	0.227	0	0	0	0	0	0.34	0	3.2165	0	0	0	0.034	0	0	67.2445	0	0	0	0.3285	8.048	0	0.335	0	0	0	7.1785	0	0	0	0	0.3	0	0	0	5.3083	2.1511	0.05	0	0.918700000000001	0.2681	3.7257	1.7371	0	0	0	0	0	0	3.9702	2.6631	0	0	0	0.892	0.4701	0	0	0	0	0	0.9351	0	5.416	0	0	0	0.078	0	0	71.9057	0	0	0	0.93	9.5262	0	0.9231	0	0	0	11.07	0	0	0	0	0.6711	0	0	0	0	1.38	0	0	0	0	0	0.8869	0	0	0	0	0	0	1.5226	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7969	0	0	0	0	0	0	62.47	0	0	0	0	6.7628	0	0	0	0	0	4.2387	0	0	0	0	0	0	0	0	2.32162472798653	0.293423960586594	0.0218711573427598	0	0.42151360257568	0.213577070898556	1.66515323506213	0.338293886400254	0	0	0	0	0	0	0.950914629352266	0.955009778257811	0	0	0	0.31606595348317	0.174317408416912	0	0	0	0	0	0.425235759847966	0	1.64587531124318	0	0	0	0.0354536312348096	0	0	3.71746226619855	0	0	0	0.550026044565028	1.09763980201452	0	0.399521133340582	0	0	0	2.66506784977005	0	0	0	0	0.257629262134766	0	0
