"Dataset_ID"	"Continent"	"Sample_ID"	"Age_BP"	"Distance_weighting"	"Basin_type"	"Basin_Area"	"Basin_Diameter"	"RPP_Set"	"Basin_Source"	"Pollen_Source_Radius"	"Pollen_Source_Area"	"Median_rel_influx_at_PSR"	"Std_rel_influx_at_PSR"	"Abies.mean"	"Acer.mean"	"Alnus.mean"	"Amaranthaceae.mean"	"Apiaceae.mean"	"Araliaceae.mean"	"Arctostaphylos.mean"	"Artemisia.mean"	"Asteraceae.mean"	"Betula.mean"	"Brassicaceae.mean"	"Campanulaceae.mean"	"Cannabaceae.mean"	"Caryophyllaceae.mean"	"Corylus.mean"	"Crassulaceae.mean"	"Cyperaceae.mean"	"Elaeagnaceae.mean"	"Ericales.mean"	"Euphorbiaceae.mean"	"Fabaceae.mean"	"Fagus.mean"	"Frangula.mean"	"Fraxinus.mean"	"Hypericaceae.mean"	"Indeterminable.mean"	"Juncaceae.mean"	"Juniperus.mean"	"Lamiaceae.mean"	"Myrica.mean"	"Onagraceae.mean"	"Orchidaceae.mean"	"Orobanchaceae.mean"	"Ostrya.Carpinus.mean"	"Picea.mean"	"Pinus.mean"	"Plantaginaceae.mean"	"Poaceae.mean"	"Polygonaceae.mean"	"Populus.mean"	"Primulaceae.mean"	"Prunus.mean"	"Quercus.mean"	"Ranunculaceae.mean"	"Rosaceae.mean"	"Rubiaceae.mean"	"Rumex.mean"	"Salix.mean"	"Scrophulariaceae.mean"	"Sorbus.mean"	"Taxus.mean"	"Thalictrum.mean"	"Tilia.mean"	"Ulmus.mean"	"Urticaceae.mean"	"Viburnum.mean"	"Abies.median"	"Acer.median"	"Alnus.median"	"Amaranthaceae.median"	"Apiaceae.median"	"Araliaceae.median"	"Arctostaphylos.median"	"Artemisia.median"	"Asteraceae.median"	"Betula.median"	"Brassicaceae.median"	"Campanulaceae.median"	"Cannabaceae.median"	"Caryophyllaceae.median"	"Corylus.median"	"Crassulaceae.median"	"Cyperaceae.median"	"Elaeagnaceae.median"	"Ericales.median"	"Euphorbiaceae.median"	"Fabaceae.median"	"Fagus.median"	"Frangula.median"	"Fraxinus.median"	"Hypericaceae.median"	"Indeterminable.median"	"Juncaceae.median"	"Juniperus.median"	"Lamiaceae.median"	"Myrica.median"	"Onagraceae.median"	"Orchidaceae.median"	"Orobanchaceae.median"	"Ostrya.Carpinus.median"	"Picea.median"	"Pinus.median"	"Plantaginaceae.median"	"Poaceae.median"	"Polygonaceae.median"	"Populus.median"	"Primulaceae.median"	"Prunus.median"	"Quercus.median"	"Ranunculaceae.median"	"Rosaceae.median"	"Rubiaceae.median"	"Rumex.median"	"Salix.median"	"Scrophulariaceae.median"	"Sorbus.median"	"Taxus.median"	"Thalictrum.median"	"Tilia.median"	"Ulmus.median"	"Urticaceae.median"	"Viburnum.median"	"Abies.q90"	"Acer.q90"	"Alnus.q90"	"Amaranthaceae.q90"	"Apiaceae.q90"	"Araliaceae.q90"	"Arctostaphylos.q90"	"Artemisia.q90"	"Asteraceae.q90"	"Betula.q90"	"Brassicaceae.q90"	"Campanulaceae.q90"	"Cannabaceae.q90"	"Caryophyllaceae.q90"	"Corylus.q90"	"Crassulaceae.q90"	"Cyperaceae.q90"	"Elaeagnaceae.q90"	"Ericales.q90"	"Euphorbiaceae.q90"	"Fabaceae.q90"	"Fagus.q90"	"Frangula.q90"	"Fraxinus.q90"	"Hypericaceae.q90"	"Indeterminable.q90"	"Juncaceae.q90"	"Juniperus.q90"	"Lamiaceae.q90"	"Myrica.q90"	"Onagraceae.q90"	"Orchidaceae.q90"	"Orobanchaceae.q90"	"Ostrya.Carpinus.q90"	"Picea.q90"	"Pinus.q90"	"Plantaginaceae.q90"	"Poaceae.q90"	"Polygonaceae.q90"	"Populus.q90"	"Primulaceae.q90"	"Prunus.q90"	"Quercus.q90"	"Ranunculaceae.q90"	"Rosaceae.q90"	"Rubiaceae.q90"	"Rumex.q90"	"Salix.q90"	"Scrophulariaceae.q90"	"Sorbus.q90"	"Taxus.q90"	"Thalictrum.q90"	"Tilia.q90"	"Ulmus.q90"	"Urticaceae.q90"	"Viburnum.q90"	"Abies.q10"	"Acer.q10"	"Alnus.q10"	"Amaranthaceae.q10"	"Apiaceae.q10"	"Araliaceae.q10"	"Arctostaphylos.q10"	"Artemisia.q10"	"Asteraceae.q10"	"Betula.q10"	"Brassicaceae.q10"	"Campanulaceae.q10"	"Cannabaceae.q10"	"Caryophyllaceae.q10"	"Corylus.q10"	"Crassulaceae.q10"	"Cyperaceae.q10"	"Elaeagnaceae.q10"	"Ericales.q10"	"Euphorbiaceae.q10"	"Fabaceae.q10"	"Fagus.q10"	"Frangula.q10"	"Fraxinus.q10"	"Hypericaceae.q10"	"Indeterminable.q10"	"Juncaceae.q10"	"Juniperus.q10"	"Lamiaceae.q10"	"Myrica.q10"	"Onagraceae.q10"	"Orchidaceae.q10"	"Orobanchaceae.q10"	"Ostrya.Carpinus.q10"	"Picea.q10"	"Pinus.q10"	"Plantaginaceae.q10"	"Poaceae.q10"	"Polygonaceae.q10"	"Populus.q10"	"Primulaceae.q10"	"Prunus.q10"	"Quercus.q10"	"Ranunculaceae.q10"	"Rosaceae.q10"	"Rubiaceae.q10"	"Rumex.q10"	"Salix.q10"	"Scrophulariaceae.q10"	"Sorbus.q10"	"Taxus.q10"	"Thalictrum.q10"	"Tilia.q10"	"Ulmus.q10"	"Urticaceae.q10"	"Viburnum.q10"	"Abies.sd"	"Acer.sd"	"Alnus.sd"	"Amaranthaceae.sd"	"Apiaceae.sd"	"Araliaceae.sd"	"Arctostaphylos.sd"	"Artemisia.sd"	"Asteraceae.sd"	"Betula.sd"	"Brassicaceae.sd"	"Campanulaceae.sd"	"Cannabaceae.sd"	"Caryophyllaceae.sd"	"Corylus.sd"	"Crassulaceae.sd"	"Cyperaceae.sd"	"Elaeagnaceae.sd"	"Ericales.sd"	"Euphorbiaceae.sd"	"Fabaceae.sd"	"Fagus.sd"	"Frangula.sd"	"Fraxinus.sd"	"Hypericaceae.sd"	"Indeterminable.sd"	"Juncaceae.sd"	"Juniperus.sd"	"Lamiaceae.sd"	"Myrica.sd"	"Onagraceae.sd"	"Orchidaceae.sd"	"Orobanchaceae.sd"	"Ostrya.Carpinus.sd"	"Picea.sd"	"Pinus.sd"	"Plantaginaceae.sd"	"Poaceae.sd"	"Polygonaceae.sd"	"Populus.sd"	"Primulaceae.sd"	"Prunus.sd"	"Quercus.sd"	"Ranunculaceae.sd"	"Rosaceae.sd"	"Rubiaceae.sd"	"Rumex.sd"	"Salix.sd"	"Scrophulariaceae.sd"	"Sorbus.sd"	"Taxus.sd"	"Thalictrum.sd"	"Tilia.sd"	"Ulmus.sd"	"Urticaceae.sd"	"Viburnum.sd"
45329	"Europe"	"1"	-42	"gpm unstable"	"lake"	13082.90035	129.064581064867	"CF_orig"	"GIS"	103506.103448276	33657495151.939	81.0009262232939	4.23679922636934	0	0	2.221852	0.0383155	0	0	0	0.2017135	1.5342145	12.800164	5.8581045	0	0	0	3.0573085	0	1.888164	0	19.0478075	0	0	0.2194355	0	0.1071525	0	2.14066	0.367554	0.604167	0	5.0031055	0	0	1.1740795	0.375327	8.3822315	6.8957495	0.3517725	13.7136745	0	0.7465045	0	0	1.828949	0	0	0	3.966017	0	0	0	0	0	1.1204645	0	6.3554725	0	0	0	2.23	0.035	0	0	0	0.148	1.501	12.8395	3.6315	0	0	0	3.006	0	1.8375	0	19.161	0	0	0.219	0	0.103	0	1.933	0.306	0.579	0	4.666	0	0	1.091	0.31	8.3365	6.8935	0.294	13.717	0	0.4565	0	0	1.8025	0	0	0	3.878	0	0	0	0	0	1.0675	0	5.9565	0	0	0	2.7101	0.076	0	0	0	0.3751	3.4974	15.2084	14.2185	0	0	0	4.4073	0	3.364	0	23.7315	0	0	0.501	0	0.248	0	3.5803	0.8972	0.882	0	7.4825	0	0	2.7481	0.9061	11.0003	8.202	0.8733	16.8273	0	1.1292	0	0	2.5052	0	0	0	6.0784	0	0	0	0	0	2.0086	0	9.3232	0	0	0	1.749	0	0	0	0	0	0	10.5514	0	0	0	0	1.7829	0	0.6199	0	14.2642	0	0	0	0	0	0	0.9408	0	0.361	0	2.7643	0	0	0	0	5.949	5.6419	0	10.7308	0	0.184	0	0	1.1919	0	0	0	2.02	0	0	0	0	0	0.351	0	3.8646	0	0	0	0.396341672621904	0.0282559933523875	0	0	0	0.38257108324417	1.52113851627082	1.9908963851271	8.87433622279872	0	0	0	1.03579545299155	0	1.09756502887086	0	3.79972808648321	0	0	0.223233407932053	0	0.108160360463239	0	1.18431322643512	0.448691441961003	0.207808053752982	0	2.14790271856385	0	0	1.18399173239974	0.404619981879131	1.98075527353446	1.07663168755386	0.395333952767601	2.47596852819782	0	2.03444523585389	0	0	0.512397436532895	0	0	0	1.54238858300413	0	0	0	0	0	0.661848349214855	0	2.46508183869816	0
45329	"Europe"	"2"	128	"gpm unstable"	"lake"	13082.90035	129.064581064867	"CF_orig"	"GIS"	103506.103448276	33657495151.939	81.0009262232939	4.23679922636934	0	0	1.400709	0.014938	0	0	0	0	2.460046	5.8876905	0	0.1048645	0.268402	0	1.172935	0	3.499749	0	33.08126	0.284692	0.629309	0.349594	0.5602835	0.0815455	0	2.7824255	0	1.426532	0	13.473852	0	0	0	0	5.526127	4.5163265	0.5503005	12.255757	0	0.3630565	0	0	0.6582535	0	0	0	6.506537	0.6508335	0	0	0	0	0	0.1198015	1.3741965	0	0	0	1.3885	0.014	0	0	0	0	2.3315	5.856	0	0.1035	0.234	0	1.1365	0	3.4025	0	33.12	0.2405	0.577	0.336	0.471	0.079	0	2.5675	0	1.3885	0	12.6925	0	0	0	0	5.401	4.485	0.478	12.224	0	0.206	0	0	0.639	0	0	0	6.4455	0.611	0	0	0	0	0	0.107	1.2355	0	0	0	1.71	0.034	0	0	0	0	4.7671	7.0003	0	0.238	0.6581	0	1.8681	0	5.2916	0	37.6673	0.6721	1.4594	0.704	1.1401	0.1851	0	4.2733	0	1.879	0	18.259	0	0	0	0	7.2345	5.2691	1.1173	14.6368	0	0.5782	0	0	1.0064	0	0	0	8.7234	1.4935	0	0	0	0	0	0.2911	2.3814	0	0	0	1.1069	0	0	0	0	0	0	4.8336	0	0	0	0	0.4969	0	1.8635	0	28.5592	0	0	0	0	0	0	1.474	0	1.022	0	9.2835	0	0	0	0	3.9808	3.801	0	9.9329	0	0.0619	0	0	0.334	0	0	0	4.4298	0	0	0	0	0	0	0	0.5139	0	0	0	0.232322877217547	0.0149576074627764	0	0	0	0	1.71419889097004	0.861088980202199	0	0.10777843585508	0.292163949320653	0	0.524208388899392	0	1.34109712726237	0	3.73850133402574	0.300263821192562	0.6426935093748	0.255333452077621	0.480971130882219	0.0820434975942564	0	1.37500268495795	0	0.348111757735841	0	4.21892209111539	0	0	0	0	1.29128576555895	0.583731724562646	0.454514118308354	1.86626470494554	0	1.07112633340741	0	0	0.262716983357419	0	0	0	1.6948458138714	0.651733525355099	0	0	0	0	0	0.129194534372031	0.762274965120182	0
45329	"Europe"	"3"	349	"gpm unstable"	"lake"	13082.90035	129.064581064867	"CF_orig"	"GIS"	103506.103448276	33657495151.939	81.0009262232939	4.23679922636934	0	0	1.385728	0	0	0	0	0.0878665	0	11.774436	0	0	0.864575	0	3.7689045	0	6.243128	0	23.2686015	0	0	0.1889845	0.3025005	0.270535	0	1.798028	0	0.676812	0	7.970023	0	0	0.943835	0.892034	11.651724	6.237702	0.8980145	10.169867	0	0.6757305	0	0	1.803249	0	0.6482865	0	2.3872065	2.1088305	0	0	0	0	0.3118245	0	2.6716095	0	0	0	1.376	0	0	0	0	0.0555	0	11.7495	0	0	0.7705	0	3.723	0	6.1875	0	23.318	0	0	0.181	0.2545	0.255	0	1.6335	0	0.654	0	7.504	0	0	0.8795	0.788	11.5575	6.214	0.784	10.105	0	0.4585	0	0	1.791	0	0.603	0	2.3135	1.934	0	0	0	0	0.295	0	2.409	0	0	0	1.684	0	0	0	0	0.186	0	13.6181	0	0	1.6154	0	5.0373	0	8.5851	0	27.5928	0	0	0.402	0.7212	0.4821	0	2.9831	0	0.926	0	11.2254	0	0	2.2431	1.6461	14.2442	7.2	1.6041	12.3904	0	1.1251	0	0	2.35	0	1.2592	0	3.8133	3.7376	0	0	0	0	0.694	0	4.2297	0	0	0	1.0849	0	0	0	0	0	0	9.9919	0	0	0.2319	0	2.541	0	3.9841	0	19.0136	0	0	0	0	0.087	0	0.8009	0	0.445	0	5.0576	0	0	0	0.257	9.1648	5.3168	0.2449	8.0137	0	0.1999	0	0	1.2518	0	0	0	1.0159	0.6779	0	0	0	0	0	0	1.375	0	0	0	0.227947654259791	0	0	0	0	0.361976691570563	0	1.44804357634827	0	0	0.597593027141418	0	0.977172018611221	0	1.78111148996514	0	3.34334507055855	0	0	0.185341803303453	0.329012184437756	0.156686627140169	0	0.95160848859906	0	0.201243760602884	0	3.31832166204505	0	0	0.971796669143334	0.594199323680304	2.02644135891334	0.739150502217555	0.81537191512201	1.71897243387589	0	1.2752389905862	0	0	0.435072103066185	0	0.453565543520321	0	1.06806405251178	1.25430510140614	0	0	0	0	0.307439472440279	0	1.37762179095324	0
45329	"Europe"	"4"	565	"gpm unstable"	"lake"	13082.90035	129.064581064867	"CF_orig"	"GIS"	103506.103448276	33657495151.939	81.0009262232939	4.23679922636934	0	0	1.199008	0	0	0	0	0.174885	0	11.330365	0	0	0	0	4.127354	0	2.305621	0	20.662442	0	0	1.020109	0	0.0981035	0	1.268514	0.3363345	0.155646	0	13.3402595	0	0	2.031213	0.668986	13.4601265	4.678044	0	10.9227585	0	0.8075035	0	0	3.5323735	0	0.3538135	0	1.044659	3.9262045	0	0.6337135	0	0	0.6615945	0.2908335	0.96954	0	0	0	1.188	0	0	0	0	0.134	0	11.248	0	0	0	0	4.0715	0	2.209	0	20.692	0	0	0.9945	0	0.094	0	1.1395	0.286	0.1475	0	12.7045	0	0	1.925	0.564	13.37	4.6365	0	10.888	0	0.498	0	0	3.5225	0	0.333	0	0.9965	3.6875	0	0.5385	0	0	0.632	0.256	0.853	0	0	0	1.4881	0	0	0	0	0.3431	0	13.2742	0	0	0	0	5.6091	0	3.9521	0	25.0842	0	0	1.6331	0	0.2251	0	2.2461	0.806	0.272	0	18.1339	0	0	4.04	1.3111	16.5108	5.4851	0	13.2254	0	1.2803	0	0	4.3763	0	0.8131	0	2.077	6.4902	0	1.286	0	0	1.2803	0.5731	1.813	0	0	0	0.9219	0	0	0	0	0	0	9.516	0	0	0	0	2.7606	0	1.039	0	16.2123	0	0	0.419	0	0	0	0.4539	0	0.053	0	8.9889	0	0	0	0	10.6097	3.94	0	8.5787	0	0.215	0	0	2.724	0	0	0	0	1.705	0	0	0	0	0	0	0.2549	0	0	0	0.221856602588375	0	0	0	0	0.208265643023596	0	1.50213473302267	0	0	0	0	1.09796096233947	0	1.18087641771523	0	3.4262173139159	0	0	0.462922501873013	0	0.0985049714605878	0	0.766696369800805	0.345020193723191	0.0841189496061465	0	4.05168828738698	0	0	1.45567111526914	0.574907854638169	2.30540891397341	0.607390540507793	0	1.85156013611402	0	2.05574892771823	0	0	0.651085280911233	0	0.351634715584727	0	0.743113310616361	1.82298483030592	0	0.51247472287767	0	0	0.467686554677877	0.224351899178684	0.68710426394745	0
45329	"Europe"	"5"	783	"gpm unstable"	"lake"	13082.90035	129.064581064867	"CF_orig"	"GIS"	103506.103448276	33657495151.939	81.0009262232939	4.23679922636934	0	0	1.5374075	0.017884	0.184629	0	0	0.0975935	0	13.822344	0	0.130824	0	0	5.451003	0	2.3632605	0	17.87195	0	0	0.2108375	0.329915	0.4031575	0	3.3673305	0.336568	0.081745	0	14.3111255	0	0	0	0.3333945	10.0499505	6.1806935	0.7071565	9.040284	0	1.534132	0	0	3.7931215	0	0.725242	0	2.689053	2.4166725	0	0.341957	0	0	0	0	1.6707225	0	0	0	1.5265	0.017	0.167	0	0	0.069	0	13.718	0	0.128	0	0	5.392	0	2.3285	0	17.8515	0	0	0.206	0.285	0.3875	0	3.104	0.277	0.074	0	13.538	0	0	0	0.281	9.967	6.15	0.579	8.9845	0	1.048	0	0	3.7635	0	0.68	0	2.6085	2.298	0	0.2895	0	0	0	0	1.52	0	0	0	1.889	0.042	0.433	0	0	0.2191	0	16.0501	0	0.297	0	0	7.1522	0	3.8802	0	22.0819	0	0	0.461	0.7901	0.6841	0	5.2341	0.8171	0.164	0	19.3512	0	0	0	0.7991	12.7046	7.2092	1.4002	11.3925	0	2.3934	0	0	4.7641	0	1.4285	0	4.2551	4.2468	0	0.813	0	0	0	0	2.8793	0	0	0	1.2078	0	0	0	0	0	0	11.7492	0	0	0	0	3.859	0	1.0674	0	13.6938	0	0	0	0	0.1198	0	1.742	0	0	0	9.8869	0	0	0	0	7.6456	5.1909	0	6.8818	0	0.5568	0	0	2.895	0	0	0	1.1379	0.7649	0	0	0	0	0	0	0.6668	0	0	0	0.268461097971963	0.0189447088918647	0.187643455500575	0	0	0.161323023207037	0	1.75316633687919	0	0.13323218241557	0	0	1.27204629274112	0	1.16575509353758	0	3.33858490772558	0	0	0.213774614691954	0.355543632220022	0.20978932640744	0	1.51638298788687	0.381186257435166	0.0613837923232183	0	4.47420087764245	0	0	0	0.384492675064609	1.97396469709122	0.787469326722009	0.92036993671999	1.75717229052056	0	2.58334374891119	0	0	0.735223576602074	0	0.525095544735956	0	1.19830863260701	1.38726887578097	0	0.372922527821635	0	0	0	0	0.958932727818793	0
45329	"Europe"	"6"	1005	"gpm unstable"	"lake"	13082.90035	129.064581064867	"CF_orig"	"GIS"	103506.103448276	33657495151.939	81.0009262232939	4.23679922636934	0	0	2.371308	0	0.1856375	0	0	0.3039455	2.938965	13.3041075	0	0	0	0	5.848686	0.691472	1.178648	0	20.302792	0	0.801652	0	0	0.3088785	0	1.3530365	0.7050885	0.1619405	0	13.057133	0	0	2.2355625	0.674054	7.36794	5.4814605	0	8.051018	0	2.3373365	0	0	3.801518	0.345367	1.0894735	0	0.518633	0.8042175	0	0	0	0	0.701599	1.366431	1.7121565	0	0	0	2.369	0	0.162	0	0	0.219	2.8385	13.2535	0	0	0	0	5.8115	0.592	1.162	0	20.335	0	0.7265	0	0	0.291	0	1.2065	0.6155	0.154	0	12.282	0	0	2.108	0.5675	7.2705	5.4495	0	8.038	0	1.542	0	0	3.757	0.315	1.048	0	0.516	0.748	0	0	0	0	0.6575	1.2805	1.545	0	0	0	2.8222	0	0.451	0	0	0.545	5.6874	15.6161	0	0	0	0	7.6621	1.39	2.3622	0	24.711	0	1.8822	0	0	0.554	0	2.3958	1.3712	0.2721	0	17.9033	0	0	4.3435	1.337	9.573	6.4043	0	10.29	0	3.5637	0	0	4.7923	0.8	1.9304	0	1.186	1.937	0	0	0	0	1.395	2.0982	2.9355	0	0	0	1.9277	0	0	0	0	0.066	0	11.16	0	0	0	0	4.1028	0	0	0	15.894	0	0	0	0	0.1	0	0.4787	0	0.0589	0	8.8296	0	0	0	0	5.312	4.5979	0	5.7963	0	0.8367	0	0	2.877	0	0.3489	0	0	0	0	0	0	0	0	0.7308	0.6778	0	0	0	0.364390781245531	0	0.195928834396124	0	0	0.622726829261186	2.04080297019496	1.78582767342858	0	0	0	0	1.37707655209112	0.55740577213858	0.844227223499959	0	3.50446736216536	0	0.782677650152363	0	0	0.179951487925922	0	0.833903064707412	0.582290247757995	0.0861970296687296	0	4.15463600541368	0	0	1.57348328905146	0.686758791645911	1.70664850363438	0.7424376716519	0	1.74782926575999	0	4.17378467694879	0	0	0.746017673960162	0.354830106548552	0.627980357146807	0	0.525991667165901	0.839558645094568	0	0	0	0	0.514771425983907	0.57230570165522	1.00156168053081	0
45329	"Europe"	"7"	1223	"gpm unstable"	"lake"	13082.90035	129.064581064867	"CF_orig"	"GIS"	103506.103448276	33657495151.939	81.0009262232939	4.23679922636934	0	0	2.9444545	0	0	0	0	0.2812495	0	15.6995095	0	0	0	0	6.0469615	0	7.4554685	0	19.1804915	0	0	0	0.322811	0.577369	0	2.251572	0	0.195617	0	11.3898755	0	0	2.02638	0.9765395	1.1575545	4.6953585	0.329699	12.46576	0	1.0193935	0.3315845	0	3.3973955	0	0	0	3.033442	2.300414	0	0.339602	0	0	0	0.285157	1.2963265	0	0	0	2.9285	0	0	0	0	0.209	0	15.646	0	0	0	0	6.02	0	7.331	0	19.2195	0	0	0	0.2775	0.56	0	2.097	0	0.185	0	10.6855	0	0	1.921	0.8745	1.104	4.672	0.274	12.3785	0	0.6755	0.269	0	3.3835	0	0	0	2.9745	2.135	0	0.278	0	0	0	0.257	1.1665	0	0	0	3.4521	0	0	0	0	0.497	0	18.0664	0	0	0	0	7.8201	0	10.0893	0	23.4612	0	0	0	0.777	0.8961	0	3.532	0	0.317	0	15.6431	0	0	3.9326	1.743	1.958	5.4851	0.799600000000001	15.1761	0	1.621	0.7901	0	4.258	0	0	0	4.5922	4.1762	0	0.7831	0	0	0	0.5591	2.2244	0	0	0	2.4708	0	0	0	0	0.063	0	13.4359	0	0	0	0	4.3297	0	5.0041	0	14.8927	0	0	0	0	0.2769	0	1.073	0	0.083	0	7.7144	0	0	0	0.281	0.4308	3.9446	0	9.9449	0	0.3289	0	0	2.57	0	0	0	1.5427	0.7189	0	0	0	0	0	0	0.444	0	0	0	0.391180932805838	0	0	0	0	0.68015975983529	0	1.8790915130368	0	0	0	0	1.34708522496515	0	2.00586231975943	0	3.35312421928307	0	0	0	0.351249602733883	0.249187481707087	0	1.08175466784142	0	0.0943269266728635	0	3.71751381416115	0	0	1.42384650929832	0.676902574960196	0.605642631861822	0.624475035139521	0.366086529487956	2.03926668896306	0	2.71334536802834	0.606561547013085	0	0.663499975273808	0	0	0	1.20594045368124	1.35971915876013	0	0.402950133392459	0	0	0	0.213620102343067	0.80750667700921	0
45329	"Europe"	"8"	1441	"gpm unstable"	"lake"	13082.90035	129.064581064867	"CF_orig"	"GIS"	103506.103448276	33657495151.939	81.0009262232939	4.23679922636934	0	0	1.0871565	0	0.16377	0	0	0.17001	0	12.0982125	0	0.110978	0	0	2.943045	0	3.582763	0	22.1646345	0	0.6621605	0.1791295	0.281257	0.0875005	0	0.8902445	0.288089	1.08024	0	13.9764505	0.28672	0	0.9186395	0	10.150827	4.370103	0	10.803982	0	0.969358	0	0	2.574076	0	0.621132	0.169371	4.115223	2.057757	0	0.5755725	0	0	1.1892005	0.256801	1.1755655	0	0	0	1.08	0	0.144	0	0	0.121	0	12.061	0	0.108	0	0	2.887	0	3.506	0	22.128	0	0.5945	0.177	0.243	0.084	0	0.777	0.246	1.051	0	13.3	0.239	0	0.864	0	10.0875	4.3505	0	10.788	0	0.595	0	0	2.5665	0	0.586	0.162	4.0485	1.9245	0	0.498	0	0	1.1355	0.228	1.0345	0	0	0	1.3431	0	0.3832	0	0	0.3171	0	14.0722	0	0.245	0	0	4.0532	0	5.2944	0	26.2465	0	1.6101	0.393	0.6711	0.198	0	1.6714	0.695600000000001	1.4381	0	18.9697	0.7021	0	2.1212	0	12.5871	5.123	0	13.0983	0	1.4791	0	0	3.2472	0	1.2306	0.378	5.9209	3.6774	0	1.138	0	0	2.013	0.5173	2.1238	0	0	0	0.831	0	0	0	0	0	0	10.3067	0	0	0	0	1.888	0	1.9728	0	17.9903	0	0	0	0	0	0	0.2429	0	0.758	0	9.6458	0	0	0	0	7.8014	3.6668	0	8.5727	0	0.289	0	0	1.94	0	0	0	2.325	0.6289	0	0	0	0	0.5009	0	0.4129	0	0	0	0.201370268411824	0	0.16780596390105	0	0	0.304825197614223	0	1.51034129346818	0	0.111545689008443	0	0	0.850482189673879	0	1.35636915235851	0	3.26651207873015	0	0.690441778620459	0.180161057759763	0.320168413272497	0.0876036254806197	0	0.623170381502476	0.315800920184845	0.282626959788339	0	4.2232979543664	0.335989102410285	0	0.9193706976947	0	1.87222418817202	0.588122518221518	0	1.76297547769204	0	2.70815413339808	0	0	0.523407300125736	0	0.45111896738817	0.169396862448818	1.40596568878121	1.22744430085721	0	0.462224132124134	0	0	0.608814783016773	0.198467796209022	0.799432804001566	0
45329	"Europe"	"9"	1664	"gpm unstable"	"lake"	13082.90035	129.064581064867	"CF_orig"	"GIS"	103506.103448276	33657495151.939	81.0009262232939	4.23679922636934	0	0	1.905863	0.015779	0	0	0	0.091191	0	16.1363635	0	0	0	0	3.044575	0	7.0127185	0	19.9473495	0	0	0.1945515	0.589524	0.369197	0	3.027165	0	0.037567	0	13.9224445	0	0	0	1.199076	5.427501	5.4250145	0	5.957004	0	1.937329	0	0	5.9672475	0	0.6482665	0	1.938714	2.1552175	0	0	0	0	0.296911	0.9480095	1.805438	0	0	0	1.892	0.015	0	0	0	0.059	0	16.0535	0	0	0	0	2.996	0	6.9085	0	19.95	0	0	0.186	0.517	0.353	0	2.8365	0	0.034	0	13.343	0	0	0	1.0825	5.3785	5.4035	0	5.938	0	1.271	0	0	5.967	0	0.61	0	1.868	1.9655	0	0	0	0	0.295	0.8765	1.6555	0	0	0	2.2801	0.036	0	0	0	0.201	0	18.6566	0	0	0	0	4.2653	0	9.429	0	24.0481	0	0	0.421	1.2163	0.623	0	4.7093	0	0.089	0	18.6309	0	0	0	2.0744	7.1435	6.2981	0	7.7546	0	2.8418	0	0	7.1604	0	1.283	0	3.2324	3.9166	0	0	0	0	0.686	1.5091	2.9163	0	0	0	1.5529	0	0	0	0	0	0	13.721	0	0	0	0	1.9178	0	4.7475	0	15.8743	0	0	0	0	0.1539	0	1.596	0	0	0	9.6116	0	0	0	0.3916	3.7849	4.594	0	4.2799	0	0.6938	0	0	4.827	0	0	0	0.8293	0.6819	0	0	0	0	0	0.47	0.8259	0	0	0	0.288432539592793	0.0161613351359561	0	0	0	0.305210498251816	0	1.97488535020162	0	0	0	0	0.903641985962581	0	1.87337769156286	0	3.23797841089845	0	0	0.185743892886475	0.477061141878633	0.191802998897809	0	1.32763512166677	0	0.0397584441086289	0	3.89972346743727	0	0	0	0.738363909502237	1.33885997961755	0.694504174439511	0	1.34489399988232	0	3.54689651176794	0	0	0.899410253803054	0	0.459502939003905	0	0.983362170709953	1.29543887394652	0	0	0	0	0.302525383865456	0.437559633222791	1.00730763200164	0
