"Dataset_ID"	"Continent"	"Sample_ID"	"Age_BP"	"Distance_weighting"	"Basin_type"	"Basin_Area"	"Basin_Diameter"	"RPP_Set"	"Basin_Source"	"Pollen_Source_Radius"	"Pollen_Source_Area"	"Median_rel_influx_at_PSR"	"Std_rel_influx_at_PSR"	"Abies.mean"	"Acer.mean"	"Alnus.mean"	"Amaranthaceae.mean"	"Apiaceae.mean"	"Araliaceae.mean"	"Artemisia.mean"	"Asteraceae.mean"	"Betula.mean"	"Boraginaceae.mean"	"Brassicaceae.mean"	"Cannabaceae.mean"	"Caprifoliaceae.mean"	"Caryophyllaceae.mean"	"Convolvulaceae.mean"	"Cornus.mean"	"Corylus.mean"	"Crassulaceae.mean"	"Cyperaceae.mean"	"Ericales.mean"	"Fabaceae.mean"	"Fagus.mean"	"Fraxinus.mean"	"Hypericaceae.mean"	"Ilex.mean"	"Indeterminable.mean"	"Iridaceae.mean"	"Juglans.mean"	"Lamiaceae.mean"	"Ligustrum.mean"	"Myrica.mean"	"Onagraceae.mean"	"Orchidaceae.mean"	"Orobanchaceae.mean"	"Ostrya.Carpinus.mean"	"Papaveraceae.mean"	"Picea.mean"	"Pinus.mean"	"Plantaginaceae.mean"	"Poaceae.mean"	"Polygonaceae.mean"	"Populus.mean"	"Quercus.mean"	"Ranunculaceae.mean"	"Rosaceae.mean"	"Rubiaceae.mean"	"Rumex.mean"	"Salix.mean"	"Sambucus.mean"	"Santalaceae.mean"	"Saxifragaceae.mean"	"Taxus.mean"	"Thalictrum.mean"	"Tilia.mean"	"Tsuga.mean"	"Ulmus.mean"	"Urticaceae.mean"	"Violaceae.mean"	"Abies.median"	"Acer.median"	"Alnus.median"	"Amaranthaceae.median"	"Apiaceae.median"	"Araliaceae.median"	"Artemisia.median"	"Asteraceae.median"	"Betula.median"	"Boraginaceae.median"	"Brassicaceae.median"	"Cannabaceae.median"	"Caprifoliaceae.median"	"Caryophyllaceae.median"	"Convolvulaceae.median"	"Cornus.median"	"Corylus.median"	"Crassulaceae.median"	"Cyperaceae.median"	"Ericales.median"	"Fabaceae.median"	"Fagus.median"	"Fraxinus.median"	"Hypericaceae.median"	"Ilex.median"	"Indeterminable.median"	"Iridaceae.median"	"Juglans.median"	"Lamiaceae.median"	"Ligustrum.median"	"Myrica.median"	"Onagraceae.median"	"Orchidaceae.median"	"Orobanchaceae.median"	"Ostrya.Carpinus.median"	"Papaveraceae.median"	"Picea.median"	"Pinus.median"	"Plantaginaceae.median"	"Poaceae.median"	"Polygonaceae.median"	"Populus.median"	"Quercus.median"	"Ranunculaceae.median"	"Rosaceae.median"	"Rubiaceae.median"	"Rumex.median"	"Salix.median"	"Sambucus.median"	"Santalaceae.median"	"Saxifragaceae.median"	"Taxus.median"	"Thalictrum.median"	"Tilia.median"	"Tsuga.median"	"Ulmus.median"	"Urticaceae.median"	"Violaceae.median"	"Abies.q90"	"Acer.q90"	"Alnus.q90"	"Amaranthaceae.q90"	"Apiaceae.q90"	"Araliaceae.q90"	"Artemisia.q90"	"Asteraceae.q90"	"Betula.q90"	"Boraginaceae.q90"	"Brassicaceae.q90"	"Cannabaceae.q90"	"Caprifoliaceae.q90"	"Caryophyllaceae.q90"	"Convolvulaceae.q90"	"Cornus.q90"	"Corylus.q90"	"Crassulaceae.q90"	"Cyperaceae.q90"	"Ericales.q90"	"Fabaceae.q90"	"Fagus.q90"	"Fraxinus.q90"	"Hypericaceae.q90"	"Ilex.q90"	"Indeterminable.q90"	"Iridaceae.q90"	"Juglans.q90"	"Lamiaceae.q90"	"Ligustrum.q90"	"Myrica.q90"	"Onagraceae.q90"	"Orchidaceae.q90"	"Orobanchaceae.q90"	"Ostrya.Carpinus.q90"	"Papaveraceae.q90"	"Picea.q90"	"Pinus.q90"	"Plantaginaceae.q90"	"Poaceae.q90"	"Polygonaceae.q90"	"Populus.q90"	"Quercus.q90"	"Ranunculaceae.q90"	"Rosaceae.q90"	"Rubiaceae.q90"	"Rumex.q90"	"Salix.q90"	"Sambucus.q90"	"Santalaceae.q90"	"Saxifragaceae.q90"	"Taxus.q90"	"Thalictrum.q90"	"Tilia.q90"	"Tsuga.q90"	"Ulmus.q90"	"Urticaceae.q90"	"Violaceae.q90"	"Abies.q10"	"Acer.q10"	"Alnus.q10"	"Amaranthaceae.q10"	"Apiaceae.q10"	"Araliaceae.q10"	"Artemisia.q10"	"Asteraceae.q10"	"Betula.q10"	"Boraginaceae.q10"	"Brassicaceae.q10"	"Cannabaceae.q10"	"Caprifoliaceae.q10"	"Caryophyllaceae.q10"	"Convolvulaceae.q10"	"Cornus.q10"	"Corylus.q10"	"Crassulaceae.q10"	"Cyperaceae.q10"	"Ericales.q10"	"Fabaceae.q10"	"Fagus.q10"	"Fraxinus.q10"	"Hypericaceae.q10"	"Ilex.q10"	"Indeterminable.q10"	"Iridaceae.q10"	"Juglans.q10"	"Lamiaceae.q10"	"Ligustrum.q10"	"Myrica.q10"	"Onagraceae.q10"	"Orchidaceae.q10"	"Orobanchaceae.q10"	"Ostrya.Carpinus.q10"	"Papaveraceae.q10"	"Picea.q10"	"Pinus.q10"	"Plantaginaceae.q10"	"Poaceae.q10"	"Polygonaceae.q10"	"Populus.q10"	"Quercus.q10"	"Ranunculaceae.q10"	"Rosaceae.q10"	"Rubiaceae.q10"	"Rumex.q10"	"Salix.q10"	"Sambucus.q10"	"Santalaceae.q10"	"Saxifragaceae.q10"	"Taxus.q10"	"Thalictrum.q10"	"Tilia.q10"	"Tsuga.q10"	"Ulmus.q10"	"Urticaceae.q10"	"Violaceae.q10"	"Abies.sd"	"Acer.sd"	"Alnus.sd"	"Amaranthaceae.sd"	"Apiaceae.sd"	"Araliaceae.sd"	"Artemisia.sd"	"Asteraceae.sd"	"Betula.sd"	"Boraginaceae.sd"	"Brassicaceae.sd"	"Cannabaceae.sd"	"Caprifoliaceae.sd"	"Caryophyllaceae.sd"	"Convolvulaceae.sd"	"Cornus.sd"	"Corylus.sd"	"Crassulaceae.sd"	"Cyperaceae.sd"	"Ericales.sd"	"Fabaceae.sd"	"Fagus.sd"	"Fraxinus.sd"	"Hypericaceae.sd"	"Ilex.sd"	"Indeterminable.sd"	"Iridaceae.sd"	"Juglans.sd"	"Lamiaceae.sd"	"Ligustrum.sd"	"Myrica.sd"	"Onagraceae.sd"	"Orchidaceae.sd"	"Orobanchaceae.sd"	"Ostrya.Carpinus.sd"	"Papaveraceae.sd"	"Picea.sd"	"Pinus.sd"	"Plantaginaceae.sd"	"Poaceae.sd"	"Polygonaceae.sd"	"Populus.sd"	"Quercus.sd"	"Ranunculaceae.sd"	"Rosaceae.sd"	"Rubiaceae.sd"	"Rumex.sd"	"Salix.sd"	"Sambucus.sd"	"Santalaceae.sd"	"Saxifragaceae.sd"	"Taxus.sd"	"Thalictrum.sd"	"Tilia.sd"	"Tsuga.sd"	"Ulmus.sd"	"Urticaceae.sd"	"Violaceae.sd"
52095	"Europe"	"1"	-50.7	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.31445402442191	0.2585005	0	0.6062865	0	0.1777655	0	0.096536	0	3.149063	0	0	0	0	0	0	0	2.705136	0	3.6687795	15.4678085	0	0.9848075	1.064098	0	0.362241	4.878611	0	0	0	0.6850015	5.185543	0	0	1.032672	0.7013055	0	0	4.0412005	0.6964885	25.2842345	0	0	8.0747045	1.81005	2.374095	0	0	5.9089185	0	0	0	2.715663	0	1.7522745	0	0.4643765	5.8538055	0	0.2285	0	0.596	0	0.162	0	0.069	0	3.128	0	0	0	0	0	0	0	2.6395	0	3.5945	15.446	0	0.956	1.042	0	0.302	4.46	0	0	0	0.578	4.856	0	0	0.996	0.6055	0	0	4.016	0.59	25.283	0	0	8.006	1.7425	2.2735	0	0	5.676	0	0	0	2.5185	0	1.6985	0	0.424	5.4995	0	0.642	0	0.8152	0	0.428	0	0.232	0	3.8687	0	0	0	0	0	0	0	3.8391	0	5.5643	19.4603	0	1.5963	1.5201	0	0.864	7.1684	0	0	0	1.374	7.788	0	0	2.3958	1.4342	0	0	4.751	1.3685	28.9151	0	0	9.5133	2.9365	3.743	0	0	8.9977	0	0	0	4.2891	0	2.7982	0	0.8542	8.4953	0	0	0	0.4039	0	0	0	0	0	2.4448	0	0	0	0	0	0	0	1.6069	0	1.8407	11.5699	0	0.403	0.637	0	0	2.7858	0	0	0	0	3.0358	0	0	0	0	0	0	3.3609	0	21.7094	0	0	6.723	0.7719	1.2119	0	0	3.0258	0	0	0	1.3488	0	0.7449	0	0.135	3.5144	0	0.278584781960753	0	0.160250642906748	0	0.185696931005449	0	0.135626298889541	0	0.557042749116413	0	0	0	0	0	0	0	0.885844777028399	0	1.4552186390792	3.09275789248342	0	0.453594944449963	0.3466780844575	0	0.388099023891033	2.29698797919521	0	0	0	0.573351786980355	1.97370839501819	0	0	1.04627881422427	0.557530699971271	0	0	0.537298950660561	0.623689948968213	2.77797004993015	0	0	1.11071701541118	0.838489939229502	1.00309467770556	0	0	2.35098765146192	0	0	0	1.3003864125105	0	0.812011569834151	0	0.295858249504133	2.27958921807666	0
52095	"Europe"	"2"	-48.4	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.31445402442191	0	0	0.5507665	0	0	0.325578	0	0	1.743114	0	10.1024	0	0.3138505	0	0	0	2.169756	0.3173405	5.518058	10.670325	0.718495	3.0417005	1.08008	0	0.9305815	5.932419	0	0.1071305	0	0	0.6453325	0	0	0.9625725	0	0	0	3.046433	0.305896	35.8609435	0	0	9.4811355	0	0.703869	0	0	0.7443805	0	0	0	1.5927005	0	0	0	0	3.135113	0	0	0	0.545	0	0	0.272	0	0	1.7285	0	7.4925	0	0.271	0	0	0	2.127	0.273	5.483	10.6115	0.66	2.9985	1.0605	0	0.824	5.5065	0	0.104	0	0	0.5455	0	0	0.914	0	0	0	3.0695	0.263	36.5125	0	0	9.569	0	0.663	0	0	0.707	0	0	0	1.448	0	0	0	0	2.87	0	0	0	0.755	0	0	0.776	0	0	2.2833	0	21.1849	0	0.7563	0	0	0	3.2241	0.747600000000001	7.9175	14.3217	1.7603	4.1603	1.5531	0	1.7393	8.8068	0	0.241	0	0	1.3022	0	0	2.2432	0	0	0	3.715	0.728	41.5549	0	0	11.3373	0	1.384	0	0	1.7828	0	0	0	2.6532	0	0	0	0	4.9577	0	0	0	0.356	0	0	0	0	0	1.248	0	0	0	0	0	0	0	1.1655	0	3.231	7.1072	0	2.0049	0.623	0	0.253	3.49	0	0	0	0	0	0	0	0	0	0	0	2.4457	0	30.0359	0	0	7.6468	0	0	0	0	0	0	0	0	0.6269	0	0	0	0	1.6055	0	0	0	0.156224719744603	0	0	0.374725231890925	0	0	0.428678849235521	0	11.5712202812149	0	0.353702404353112	0	0	0	0.807568789725723	0.341835321834033	1.82828174598648	2.85593603021485	0.75822080515486	0.867031121865237	0.371072038597513	0	0.679249843233339	2.34550959624386	0	0.110080312987399	0	0	0.528736895152871	0	0	1.00451791166767	0	0	0	0.555841302250601	0.379725639066527	5.42013156107649	0	0	1.6488710055478	0	0.521163448938291	0	0	0.758569376833447	0	0	0	0.926176750132497	0	0	0	0	1.49177442319402	0
52095	"Europe"	"3"	-46.1	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.31445402442191	0	0	0.623394	0	0.3355055	0	0	0	0.8883655	0	10.3042105	0	0	0	0	0	0.291276	0	3.925643	6.8371165	0	4.005691	1.1984845	0	0.3183055	3.5053055	0	0	0	1.636555	6.1738725	0	0	3.896043	0.3195565	0	0.2587195	4.2407765	1.275908	32.4635215	0	0	7.9501445	0.6816435	0.733781	0	3.1608575	3.0722645	0	0	0	0.9537445	0	0	0	0	0.949302	0	0	0	0.6125	0	0.299	0	0	0	0.8765	0	7.5225	0	0	0	0	0	0.276	0	3.8575	6.757	0	3.9975	1.167	0	0.271	3.208	0	0	0	1.48	5.7635	0	0	3.7485	0.2725	0	0.25	4.2835	1.1415	32.9965	0	0	7.992	0.626	0.6805	0	3.0845	2.9045	0	0	0	0.8355	0	0	0	0	0.834	0	0	0	0.8521	0	0.6691	0	0	0	1.2511	0	22.2966	0	0	0	0	0	0.639	0	5.9197	9.7651	0	5.3451	1.7171	0	0.7662	5.5381	0	0	0	2.765	9.0491	0	0	6.6134	0.767	0	0.6191	5.0661	2.2653	37.7714	0	0	9.6542	1.3475	1.4511	0	4.8616	5.2244	0	0	0	1.7328	0	0	0	0	1.7614	0	0	0	0.407	0	0	0	0	0	0.5507	0	0	0	0	0	0	0	0	0	1.9818	4.0559	0	2.7239	0.7059	0	0	1.8208	0	0	0	0.631	3.5766	0	0	1.2968	0	0	0	3.387	0.4348	26.9508	0	0	6.2447	0	0	0	1.5298	1.0626	0	0	0	0.273	0	0	0	0	0.2648	0	0	0	0.172338957064446	0	0.261221693885535	0	0	0	0.277251804667428	0	10.9551215561647	0	0	0	0	0	0.283608647181954	0	1.53251000453766	2.22152803973828	0	1.02270768796686	0.393168885653574	0	0.385259252342507	1.62651827318855	0	0	0	0.960573331681537	2.40360305272341	0	0	2.04911104144726	0.351023698097526	0	0.267008572163057	0.725764670348532	0.775741601341598	4.84133640244288	0	0	1.43727861478838	0.495474554265618	0.540104630182683	0	1.28752664074149	1.61789895112389	0	0	0	0.689490631470213	0	0	0	0	0.646624778057413	0
52095	"Europe"	"4"	-43.8	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.31445402442191	0.969738	3.8748285	0.337818	0	0	0.315759	0.1047365	1.330199	1.343596	0	5.665296	0	0	0	0	0	3.0101875	0	6.0191065	4.7111685	0	0.903244	0.8826205	0	0.6393205	4.457935	0	0	0	0.6108095	0.6180065	0	0	1.94683	0.3132265	0	0	3.384743	0.916858	44.434874	0	0	5.8176015	0	1.072974	0	1.549096	1.4695395	0	0	0	1.5773535	0	0	0.303894	0.1494265	1.269248	0	0.894	3.5265	0.329	0	0	0.273	0.067	1.31	1.321	0	3.391	0	0	0	0	0	3.0005	0	5.942	4.626	0	0.8605	0.848	0	0.5435	4.14	0	0	0	0.5255	0.5185	0	0	1.842	0.269	0	0	3.375	0.81	45.0685	0	0	5.794	0	1.011	0	1.512	1.381	0	0	0	1.4435	0	0	0.2575	0.126	1.1305	0	1.7083	7.64150000000001	0.491	0	0	0.7711	0.2161	3.0313	1.781	0	13.4074	0	0	0	0	0	4.2031	0	8.4664	7.0415	0	1.4793	1.3111	0	1.2792	6.704	0	0	0	1.2412	1.2431	0	0	3.9027	0.7691	0	0	4.065	1.7021	49.8722	0	0	7.0932	0	1.9052	0	2.7263	2.8366	0	0	0	2.7101	0	0	0.7522	0.355	2.1881	0	0.3439	0	0.196	0	0	0	0	0	0.9099	0	0	0	0	0	0	0	1.8529	0	3.6402	2.4549	0	0.3829	0.5019	0	0	2.4357	0	0	0	0	0	0	0	0	0	0	0	2.742	0.259	38.8211	0	0	4.6259	0	0.335	0	0.506	0	0	0	0	0.6236	0	0	0	0	0.4436	0	0.557480119284714	2.85606613245636	0.11613166733531	0	0	0.346160329046676	0.614150846860199	1.3212831827521	0.354177727582294	0	9.29328167503438	0	0	0	0	0	0.924012760265959	0	1.88044856605081	1.77853336476225	0	0.418508656077274	0.324105329502704	0	0.53970785065791	1.96720942231137	0	0	0	0.496793552823317	0.516954533254595	0	0	1.40274158207171	0.339924838229825	0	0	0.566527608079569	0.62386591923152	5.43942437321082	0	0	1.03499879466124	0	0.628612787288145	0	0.912228446252953	1.07595038642903	0	0	0	0.920629488374766	0	0	0.344864095530679	0.153789067024669	0.847316093188893	0
52095	"Europe"	"5"	-41.5	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.31445402442191	0	0	0.7646865	0.018583	0.527973	0	0	1.424128	1.120149	0	5.7057825	0	0	0	0	0	4.075059	0	1.741957	14.9143455	0	0.963484	1.971693	0	0.6613395	4.70223	0	0	0	0	3.111745	0	0	0	0.6752815	0	0.2746355	4.190955	0.976207	30.4090345	0	0	7.603675	0.6976395	1.911961	0	2.125039	2.4186415	0	0	0	2.6329515	0	0.335387	0	0	4.0453955	0	0	0	0.757	0.018	0.4735	0	0	1.406	1.102	0	3.588	0	0	0	0	0	4.0325	0	1.6855	14.902	0	0.93	1.934	0	0.566	4.321	0	0	0	0	2.796	0	0	0	0.5715	0	0.2655	4.199	0.849	30.6685	0	0	7.5905	0.655	1.8425	0	2.066	2.2535	0	0	0	2.424	0	0.325	0	0	3.716	0	0	0	0.998	0.043	0.9902	0	0	3.271	1.525	0	14.1859	0	0	0	0	0	5.5618	0	3.1355	18.9986	0	1.5562	2.6822	0	1.341	7.0692	0	0	0	0	4.8753	0	0	0	1.3383	0	0.6381	4.9582	1.8411	35.2342	0	0	9.11	1.375	3.0701	0	3.6385	4.3196	0	0	0	4.2222	0	0.7731	0	0	6.1905	0	0	0	0.5347	0	0.15	0	0	0	0.738	0	0	0	0	0	0	0	2.6068	0	0.5679	10.8629	0	0.4	1.33	0	0	2.6252	0	0	0	0	1.5395	0	0	0	0	0	0	3.4209	0.264	25.7092	0	0	6.1539	0	0.8129	0	0.6169	0.7459	0	0	0	1.2307	0	0	0	0	2.1769	0	0	0	0.18630677476923	0.0193293021591826	0.350001681223719	0	0	1.40179739712531	0.312265593204486	0	8.39703057005219	0	0	0	0	0	1.15928187933603	0	1.04850590483184	3.20812842091963	0	0.445495799079519	0.525179993682054	0	0.554573709473655	2.53147068697615	0	0	0	0	1.8214462482304	0	0	0	0.567400006733848	0	0.274584934187569	0.652038062380101	0.68803562383123	4.0267806900392	0	0	1.2208457140457	0.516365562597728	0.876867622787469	0	1.11087758505764	1.43627416732308	0	0	0	1.31047136280963	0	0.348472810820214	0	0	1.88251774748993	0
52095	"Europe"	"6"	-39.2	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.31445402442191	0	0	0.597474	0.019588	0	0	0.1166435	0	1.820213	0	0	0	0	0	0	0	3.561605	0	4.862299	19.854628	0	3.5534005	0.7589625	0	0.3513565	4.5119335	0	0	0	0	1.0156515	0	0	0	0	0	0	4.850993	1.030956	33.345325	0	0	7.7272765	0	0.795474	0	1.143769	4.1563285	0.345937	0	0	1.3979135	0	0.358307	0.340758	0	3.4831195	0	0	0	0.588	0.018	0	0	0.072	0	1.788	0	0	0	0	0	0	0	3.4955	0	4.7705	19.867	0	3.5175	0.739	0	0.296	4.2015	0	0	0	0	0.889	0	0	0	0	0	0	4.8195	0.8845	33.3265	0	0	7.701	0	0.747	0	1.0995	3.958	0.294	0	0	1.282	0	0.3385	0.2925	0	3.2155	0	0	0	0.803	0.0461000000000001	0	0	0.2452	0	2.365	0	0	0	0	0	0	0	4.9283	0	7.1067	23.9742	0	4.6892	1.129	0	0.8611	6.7842	0	0	0	0	1.9033	0	0	0	0	0	0	5.672	1.9061	37.1526	0	0	9.096	0	1.5955	0	2.2414	6.7913	0.823	0	0	2.452	0	0.8031	0.807	0	5.4621	0	0	0	0.4059	0	0	0	0	0	1.328	0	0	0	0	0	0	0	2.2867	0	2.7356	15.6687	0	2.4876	0.4067	0	0	2.5879	0	0	0	0	0.2818	0	0	0	0	0	0	4.0698	0.2848	29.5554	0	0	6.4299	0	0	0	0	1.7847	0	0	0	0.4858	0	0	0	0	1.813	0	0	0	0.156066798989642	0.0198641523422002	0	0	0.503311814682657	0	0.402213647879171	0	0	0	0	0	0	0	1.03568957338636	0	1.72170360348352	3.26570723251186	0	0.863840626165184	0.286946275766629	0	0.389139911012635	1.81976983605231	0	0	0	0	0.716201876297148	0	0	0	0	0	0	0.625795040462397	0.880544598790561	3.01093011085299	0	0	1.03520039314847	0	0.575309367869479	0	0.805760572806429	1.94162296969983	0.37892038129227	0	0	0.852118147727528	0	0.361772527193146	0.395443081936612	0	1.69647163672926	0
52095	"Europe"	"7"	-36.9	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.31445402442191	0	0	0.266544	0.033982	0.3215605	0.6131225	0	2.6527585	1.2579735	0	0	0	0	0	0	0	0.8195995	0	7.5837775	26.193591	0	5.115429	0.5792095	0	0.310964	6.738969	0	0	0	0	5.73363	0	0	2.8120185	0	0	0	5.376282	0.6142075	22.673836	0	0	4.9093605	1.300019	0.3534735	0	0	2.213148	0	0	0	0	0	0	0	0.2720015	1.254563	0	0	0	0.259	0.032	0.288	0.524	0	2.5685	1.236	0	0	0	0	0	0	0	0.778	0	7.514	26.3055	0	5.091	0.5615	0	0.26	6.311	0	0	0	0	5.3995	0	0	2.671	0	0	0	5.3315	0.5355	22.6285	0	0	4.882	1.237	0.3335	0	0	2.0845	0	0	0	0	0	0	0	0.2435	1.116	0	0	0	0.396	0.067	0.6402	1.2401	0	5.1957	1.6613	0	0	0	0	0	0	0	1.4553	0	10.1592	30.5221	0	6.399	0.8951	0	0.7421	9.671	0	0	0	0	8.3393	0	0	5.0042	0	0	0	6.221	1.251	25.8718	0	0	5.9351	2.167	0.8262	0	0	3.8807	0	0	0	0	0	0	0	0.547	2.2273	0	0	0	0.145	0	0	0	0	0	0.8909	0	0	0	0	0	0	0	0.2629	0	5.124	21.7989	0	3.8896	0.279	0	0	4.2133	0	0	0	0	3.5266	0	0	0.9089	0	0	0	4.577	0	19.622	0	0	3.9479	0.533	0	0	0	0.664	0	0	0	0	0	0	0	0	0.4169	0	0	0	0.0980434920184077	0.0243962961457844	0.24202682667871	0.519502033369541	0	1.83059964593835	0.300591702286493	0	0	0	0	0	0	0	0.476243425151203	0	1.9546462109289	3.44584589479628	0	0.98119855649233	0.247311611385946	0	0.37086705689633	2.38869625841095	0	0	0	0	2.15200992294511	0	0	1.6349290417763	0	0	0	0.645535853958068	0.484829702435744	2.49742376116377	0	0	0.786254697769516	0.662215847404211	0.361360057066593	0	0	1.34644492983209	0	0	0	0	0	0	0	0.207722913763025	0.917858355636373	0
52095	"Europe"	"8"	-34.6	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.31445402442191	0.437077	1.703653	0.2794505	0.031325	0.1481975	0.282181	0	2.435666	1.745286	0	0	0	0	0	0	0	4.93726	0	3.498439	12.006636	0	2.1090445	0.349829	0	0.2890425	5.1150185	0	0	0	0	1.1340015	0	0	0.891226	0.279382	0	0	2.5683475	0.275493	49.4988015	0	0	3.6740585	0.289671	0.316448	0	0.455153	2.0308945	0	0	0	0.5766995	0.0674655	0	0.288326	0	2.285892	0	0.388	1.561	0.271	0.03	0.13	0.243	0	2.3825	1.7185	0	0	0	0	0	0	0	4.8975	0	3.45	12.013	0	2.0655	0.332	0	0.245	4.811	0	0	0	0	1.0105	0	0	0.836	0.244	0	0	2.54	0.244	49.435	0	0	3.65	0.274	0.305	0	0.452	1.855	0	0	0	0.4805	0.064	0	0.2425	0	2.0775	0	0.869	4.0081	0.4041	0.062	0.3541	0.679400000000001	0	4.7081	2.214	0	0	0	0	0	0	0	6.4021	0	5.1667	15.1801	0	2.8943	0.5951	0	0.6921	7.3712	0	0	0	0	1.9981	0	0	2.0474	0.6761	0	0	3.0385	0.669	53.7791	0	0	4.4962	0.691	0.745	0	1.0191	3.6139	0	0	0	1.1371	0.148	0	0.6831	0	3.6117	0	0	0	0.161	0	0	0	0	0	1.3278	0	0	0	0	0	0	0	3.555	0	1.95	8.7895	0	1.35	0.154	0	0	3.0859	0	0	0	0	0.4115	0	0	0	0	0	0	2.1228	0	45.2487	0	0	2.9099	0	0	0	0	0.626	0	0	0	0	0	0	0	0	1.175	0	0.331448496940418	1.75993702920428	0.0948741434812491	0.0228759049769459	0.159970546606683	0.327599668819285	0	1.66462713879103	0.350668465063791	0	0	0	0	0	0	0	1.1108080007847	0	1.28426682699526	2.51449637611923	0	0.608962281303017	0.178509059997667	0	0.315031477966575	1.94817575196336	0	0	0	0	0.753650612101065	0	0	0.875300134289115	0.303899466137668	0	0	0.359692733002541	0.294063917788076	3.32593028117177	0	0	0.621232344530366	0.308349828226454	0.321974051657848	0	0.464398473901757	1.22581782212377	0	0	0	0.545144234416827	0.0670466959623644	0	0.322746160730276	0	1.11614255247021	0
52095	"Europe"	"9"	-32.3	"gpm unstable"	"peatland"	100	11.2837916709551	"CF_orig"	"FIXED_100"	68970.6379310345	14944395707.1041	81.1279977561334	4.31445402442191	0	1.928833	0.179297	0	0	0	0.100012	2.831087	1.8971225	0	0	0	0	0	0	0.3354635	1.969877	0	2.8861425	11.930481	0	2.2543165	0.303121	0	0.6721585	4.0028295	0	0	0	0.3262475	2.012284	0	0	1.043666	0.661882	0	0.2709135	3.8271955	0.326327	40.58829	0	0	6.680123	1.040899	1.5036765	0	1.61894	5.5418665	0	0	0	0.665248	0	0	0	0	2.601688	0	0	1.815	0.176	0	0	0	0.068	2.742	1.864	0	0	0	0	0	0	0.275	1.9255	0	2.8065	11.9085	0	2.193	0.289	0	0.5685	3.665	0	0	0	0.277	1.802	0	0	0.963	0.574	0	0.2575	3.781	0.282	40.6195	0	0	6.6565	0.992	1.4155	0	1.5785	5.305	0	0	0	0.5685	0	0	0	0	2.3995	0	0	4.5461	0.284	0	0	0	0.224	5.5144	2.4241	0	0	0	0	0	0	0.8134	2.983	0	4.5937	15.2382	0	3.148	0.542	0	1.3541	6.1844	0	0	0	0.773	3.3366	0	0	2.3825	1.3222	0	0.6302	4.5062	0.7741	44.7834	0	0	7.8981	1.836	2.5306	0	2.835	8.5183	0	0	0	1.3606	0	0	0	0	4.0983	0	0	0	0.075	0	0	0	0	0	1.4276	0	0	0	0	0	0	0	1.095	0	1.2509	8.5716	0	1.4478	0.098	0	0	2.2228	0	0	0	0	0.8649	0	0	0	0	0	0	3.196	0	36.346	0	0	5.4479	0.3279	0.6248	0	0.523	2.9309	0	0	0	0	0	0	0	0	1.2879	0	0	1.9133850203838	0.0786148582582802	0	0	0	0.14506563643895	1.9684553888112	0.395729869429298	0	0	0	0	0	0	0.367978875608637	0.733436171169373	0	1.24810254192968	2.60948379444589	0	0.670915528327393	0.178048293888142	0	0.62517140211206	1.87718631298456	0	0	0	0.34903033009957	1.25730572980206	0	0	1.05500016356234	0.530863323285763	0	0.275767051605382	0.516265332194951	0.357258448284201	3.32272577745984	0	0	0.947459225699545	0.600799243228828	0.785947619551131	0	0.94013048938354	2.19614330278808	0	0	0	0.547515214355707	0	0	0	0	1.29705975446751	0
